Wall time,Step,Value
1620197027.6479328,1,0.2061000019311905
1620197086.8551154,2,0.2596000134944916
1620197145.8920274,3,0.3181999921798706
1620197204.82353,4,0.3488999903202057
1620197264.0540504,5,0.37059998512268066
1620197323.3498385,6,0.39410001039505005
1620197382.5318768,7,0.42730000615119934
1620197441.874145,8,0.43860000371932983
1620197500.8665323,9,0.45019999146461487
1620197560.0093768,10,0.4652000069618225
1620197619.2326748,11,0.47690001130104065
1620197679.1852114,12,0.4902999997138977
1620197738.410586,13,0.4991999864578247
1620197797.430343,14,0.5123999714851379
1620197856.772006,15,0.51910001039505
1620197916.085234,16,0.5311999917030334
1620197975.2477148,17,0.5350000262260437
1620198035.911395,18,0.5393000245094299
1620198095.4059322,19,0.5461999773979187
1620198154.5868216,20,0.5544999837875366
