Wall time,Step,Value
1619878296.8274505,1,0.4438999891281128
1619878371.1210856,2,0.6676999926567078
1619878444.8482666,3,0.8263000249862671
1619878518.191796,4,0.8608999848365784
1619878592.6735022,5,0.9054999947547913
1619878666.2769907,6,0.8848000168800354
1619878739.946833,7,0.9345999956130981
1619878813.7407236,8,0.9097999930381775
1619878887.2362056,9,0.9413999915122986
1619878960.7141004,10,0.942300021648407
1619879033.9415529,11,0.9495000243186951
1619879107.7269344,12,0.9412999749183655
1619879181.3445892,13,0.9567000269889832
1619879254.873781,14,0.9531999826431274
1619879328.015449,15,0.9574999809265137
1619879401.813694,16,0.9645000100135803
1619879475.149789,17,0.9642000198364258
1619879548.4152453,18,0.955299973487854
1619879621.856537,19,0.9671000242233276
1619879698.3353002,20,0.96670001745224
1619879771.9637942,21,0.9692000150680542
1619879845.0786715,22,0.972000002861023
1619879918.6391938,23,0.9695000052452087
1619879991.9060736,24,0.9714000225067139
1619880066.2042687,25,0.9679999947547913
1619880141.3482025,26,0.9736999869346619
1619880214.898853,27,0.9739999771118164
1619880288.4356859,28,0.9750999808311462
1619880362.4048855,29,0.975600004196167
1619880435.447685,30,0.9764999747276306
1619880508.904726,31,0.9761999845504761
1619880582.293597,32,0.977400004863739
1619880656.0244563,33,0.9768999814987183
1619880729.9239633,34,0.9775999784469604
1619880803.4621267,35,0.9781000018119812
1619880877.1742144,36,0.9779000282287598
1619880950.4724455,37,0.9790999889373779
1619881024.080509,38,0.9789999723434448
1619881097.3997724,39,0.9785000085830688
1619881170.8610048,40,0.9793999791145325
1619881244.4313626,41,0.9797999858856201
1619881317.892686,42,0.9807999730110168
1619881393.7028444,43,0.9797999858856201
1619881467.7949913,44,0.9811000227928162
1619881541.1597092,45,0.9818000197410583
1619881614.7353687,46,0.9811999797821045
1619881689.6527216,47,0.9819999933242798
1619881763.9590273,48,0.9825999736785889
1619881837.6485019,49,0.9815999865531921
1619881910.8579738,50,0.982699990272522
1619881985.0018775,51,0.982699990272522
1619882058.4131522,52,0.9817000031471252
1619882132.3368495,53,0.982699990272522
1619882205.5673172,54,0.9824000000953674
1619882279.1006908,55,0.9829999804496765
1619882352.4142575,56,0.9840999841690063
1619882425.7793317,57,0.9840999841690063
1619882499.4057813,58,0.9842000007629395
1619882573.0820534,59,0.984499990940094
1619882646.8788323,60,0.9837999939918518
1619882720.2393174,61,0.9850999712944031
1619882793.6413507,62,0.9861999750137329
1619882867.1123784,63,0.98580002784729
1619882941.2642813,64,0.9848999977111816
1619883014.418277,65,0.9848999977111816
1619883088.213062,66,0.9850999712944031
1619883161.5363288,67,0.9857000112533569
1619883235.1946068,68,0.9848999977111816
1619883308.8071148,69,0.9854000210762024
1619883382.4258637,70,0.98580002784729
1619883456.1045742,71,0.9855999946594238
1619883529.3028638,72,0.9850999712944031
1619883603.2331083,73,0.9860000014305115
1619883676.4444325,74,0.9860000014305115
1619883750.150848,75,0.986299991607666
1619883823.685477,76,0.9868999719619751
1619883897.311337,77,0.9868999719619751
