Epoch,Training loss,Test loss,Test acc
1,0.0996,6.4584,0.1927
2,0.0864,8.5976,0.2024
3,0.0499,10.0172,0.0974
4,0.0933,8.8726,0.1978
5,0.1001,6.2123,0.2017
6,0.0825,3.6606,0.2698
7,0.0658,4.7434,0.2575
8,0.0787,5.6832,0.1895
9,0.0151,5.7237,0.1891
10,0.0498,5.1359,0.2369
11,0.0485,7.1312,0.1032
12,0.0485,4.6601,0.2552
13,0.0214,4.6926,0.2157
14,0.0346,4.4692,0.2676
15,0.08,3.7036,0.3259
16,0.0189,3.7415,0.3384
17,0.013,3.8144,0.3264
18,0.0006,3.0359,0.4037
19,0.0221,4.4686,0.3421
20,0.0519,3.7169,0.3123
21,0.0195,2.0265,0.4771
22,0.0122,2.8411,0.4081
23,0.024,2.0794,0.5158
24,0.025,2.2093,0.5521
25,0.0119,1.6793,0.6054
26,0.0368,1.9099,0.5829
27,0.0382,2.3669,0.5188
28,0.0249,1.288,0.6955
29,0.0156,0.9356,0.7003
30,0.0206,1.6455,0.5742
31,0.0228,1.8465,0.624
32,0.0149,1.1973,0.774
33,0.0155,1.7285,0.6627
34,0.0003,2.0519,0.5943
35,0.0009,2.0558,0.6511
36,0.0096,1.439,0.6911
37,0.0131,1.2472,0.7669
38,0.0276,2.5829,0.4547
39,0.0228,1.4289,0.6698
40,0.0249,1.0451,0.6789
41,0.0177,0.8407,0.7322
42,0.0143,1.2882,0.6585
43,0.026,1.2429,0.6602
44,0.0087,0.9519,0.7368
45,0.0145,0.5264,0.8393
46,0.0051,0.5403,0.8311
47,0.0067,0.4518,0.8731
48,0.0076,1.6707,0.665
49,0.0014,1.4069,0.673
50,0.0109,0.6311,0.8193
51,0.0128,0.504,0.8486
52,0.0039,0.9833,0.7546
53,0.0147,1.2242,0.7003
54,0.0248,1.0016,0.7199
55,0.0146,1.193,0.7597
56,0.0063,0.5255,0.8253
57,0.0101,1.5906,0.7228
58,0.017,0.9935,0.749
59,0.0226,1.3502,0.6913
60,0.0021,1.0859,0.7572
61,0.0152,0.5173,0.8456
62,0.0058,0.6314,0.8066
63,0.0049,0.6468,0.8043
64,0.0255,0.2575,0.9165
65,0.003,0.3341,0.8891
66,0.0046,0.4009,0.8796
67,0.0068,0.9406,0.7519
68,0.009,0.636,0.818
69,0.0141,0.5971,0.8587
70,0.011,0.4528,0.8568
71,0.0102,0.7234,0.8016
72,0.0097,0.4822,0.8419
73,0.0063,0.4316,0.8675
74,0.0074,1.2107,0.7316
75,0.0079,0.3674,0.8909
76,0.0057,0.5961,0.8318
77,0.0088,1.2453,0.6844
78,0.0033,0.6671,0.8172
79,0.0008,0.6337,0.8258
80,0.0043,0.5872,0.8353
81,0.0105,0.6588,0.8205
82,0.0075,0.716,0.8259
83,0.013,2.8844,0.5638
84,0.0334,0.6433,0.7884
85,0.0062,0.739,0.7745
86,0.0115,0.7058,0.7945
87,0.003,1.3592,0.6479
88,0.0064,0.5222,0.838
89,0.0119,0.3398,0.893
90,0.0032,0.3378,0.8949
91,0.0088,0.8854,0.7643
92,0.0002,0.9394,0.7544
93,0.0091,0.2984,0.9125
94,0.0093,0.2108,0.935
95,0.0126,0.3663,0.8899
96,0.0082,0.8234,0.788
97,0.0096,0.7548,0.8332
98,0.0067,0.5075,0.8577
99,0.0059,0.4087,0.8777
100,0.0066,0.4685,0.8681
101,0.0039,0.2171,0.9324
102,0.0055,0.2208,0.9314
103,0.0031,0.581,0.8522
104,0.0093,0.5495,0.849
105,0.0045,0.1436,0.9581
106,0.0138,0.341,0.9019
107,0.0134,0.2171,0.9344
108,0.0043,0.2226,0.9382
109,0.0118,0.21,0.9341
110,0.0039,0.7006,0.8438
111,0.0066,0.193,0.9352
112,0.0041,0.0961,0.9727
113,0.0096,0.2348,0.9322
114,0.0051,0.1699,0.9509
115,0.0142,0.2,0.9458
116,0.0106,0.5759,0.8412
117,0.0033,0.3798,0.8925
118,0.0048,0.1527,0.9561
119,0.0046,0.1978,0.9465
120,0.0045,0.5204,0.8944
121,0.0039,0.3643,0.9043
122,0.0101,0.406,0.8979
123,0.0052,0.7197,0.8437
124,0.0034,0.4577,0.8834
125,0.0055,0.2098,0.9378
126,0.0036,0.1955,0.9397
127,0.0032,0.1388,0.9611
128,0.0026,0.1998,0.9481
129,0.008,0.2145,0.9393
130,0.0033,0.1925,0.942
131,0.0008,0.176,0.9476
132,0.0023,0.1394,0.9596
133,0.0047,0.1717,0.9516
134,0.0066,0.2717,0.9155
135,0.0081,0.1989,0.9431
136,0.0117,0.3961,0.8802
137,0.0044,0.3962,0.886
138,0.0069,0.1473,0.9555
139,0.0071,0.289,0.927
140,0.0062,0.4093,0.8903
141,0.001,0.5418,0.8664
142,0.016,0.2796,0.9156
143,0.0082,0.1452,0.9521
144,0.0002,0.169,0.9456
145,0.0064,0.2258,0.933
146,0.0045,0.2062,0.9368
147,0.0078,0.4018,0.8747
148,0.0137,0.2298,0.9252
149,0.0062,0.2369,0.9293
150,0.0018,0.2225,0.933
151,0.0105,0.2859,0.9104
152,0.0089,0.1813,0.9441
153,0.0092,0.445,0.8828
154,0.012,0.6011,0.8446
155,0.0071,0.2221,0.9328
156,0.0037,0.1574,0.9551
157,0.0025,0.5428,0.8414
158,0.0006,0.2701,0.9198
159,0.0061,0.2145,0.9395
160,0.0049,0.2399,0.9329
161,0.0008,0.309,0.9184
162,0.0003,0.2797,0.9258
163,0.001,0.3319,0.9181
164,0.0091,0.1511,0.9555
165,0.0072,0.1171,0.9629
166,0.0124,0.1354,0.96
167,0.0275,0.1277,0.9604
168,0.0017,0.1595,0.9509
169,0.0052,0.1281,0.958
170,0.0039,0.1623,0.9523
171,0.0021,0.1962,0.9429
172,0.0046,0.3063,0.9122
173,0.0022,0.2733,0.9231
174,0.0028,0.1207,0.9642
175,0.0094,0.4712,0.8639
176,0.0123,0.2563,0.9156
177,0.0064,0.1642,0.9467
178,0.0078,0.2794,0.9225
179,0.002,0.2412,0.9303
180,0.0004,0.2858,0.9226
181,0.0051,0.149,0.9551
182,0.0052,0.3,0.9148
183,0.0084,0.261,0.9194
184,0.0034,0.0726,0.9792
185,0.0026,0.2102,0.9404
186,0.0031,0.2025,0.942
187,0.0055,0.1745,0.9466
188,0.0079,0.3076,0.913
189,0.0013,0.185,0.9446
190,0.0019,0.1884,0.942
191,0.0016,0.1798,0.9518
192,0.0047,0.1957,0.9446
193,0.0011,0.1788,0.9474
194,0.0033,0.7309,0.8353
195,0.0153,0.1613,0.9461
196,0.0012,0.1782,0.9424
197,0.0035,0.2805,0.9135
198,0.0034,0.1319,0.9558
199,0.0034,0.1806,0.9457
200,0.0021,0.097,0.9713
201,0.0069,0.1263,0.9639
202,0.0007,0.1628,0.9563
203,0.0013,0.1174,0.9655
204,0.0021,0.1218,0.9644
205,0.0076,0.1433,0.9569
206,0.0025,0.1919,0.9442
207,0.0078,0.114,0.9677
208,0.0039,0.1297,0.9608
209,0.0044,0.2226,0.9332
210,0.0065,0.1758,0.9455
211,0.0174,0.3297,0.8905
212,0.0033,0.0832,0.9744
213,0.0024,0.1618,0.9497
214,0.0059,0.2,0.9403
215,0.0059,0.205,0.939
216,0.0026,0.3857,0.9006
217,0.0068,0.227,0.9282
218,0.0028,0.1769,0.943
219,0.0049,0.1085,0.9653
220,0.0007,0.1216,0.961
221,0.0055,0.2553,0.9258
222,0.0038,0.1325,0.9615
223,0.0033,0.1647,0.9518
224,0.0005,0.1482,0.9558
225,0.0019,0.1267,0.9645
226,0.0077,0.158,0.9582
227,0.0043,0.0841,0.9763
228,0.0014,0.1148,0.9707
229,0.0034,0.1101,0.9704
230,0.0072,0.104,0.9716
231,0.0026,0.0617,0.9815
232,0.0026,0.122,0.9631
233,0.0052,0.119,0.9668
