Epoch,Training loss,Test loss,Test acc
1,1.1537,2.3033,0.1135
2,1.1957,2.252,0.2263
3,1.1789,2.2143,0.1884
4,0.9917,2.1147,0.2417
5,0.9195,2.0575,0.2934
6,0.8333,1.8192,0.325
7,0.9062,1.8143,0.5078
8,0.7147,1.6025,0.5395
9,1.0689,1.7048,0.5641
10,0.6328,1.4206,0.6002
11,0.6425,1.2279,0.7184
12,0.643,1.3158,0.5836
13,0.4885,1.0802,0.6447
14,0.3405,1.0041,0.7286
15,0.4854,0.9533,0.7667
16,0.3179,0.8424,0.7853
17,0.3965,0.7718,0.8012
18,0.3557,0.7083,0.8515
19,0.2201,0.6976,0.8048
20,0.4605,0.722,0.8287
21,0.2279,0.6899,0.7766
22,0.1969,0.5974,0.8275
23,0.3846,0.5902,0.8684
24,0.4558,0.643,0.8045
25,0.3527,0.5521,0.8759
26,0.2152,0.4863,0.8863
27,0.1474,0.5075,0.838
28,0.3124,0.4933,0.8554
29,0.2579,0.4574,0.8736
30,0.1495,0.4345,0.8775
31,0.1894,0.4674,0.8603
32,0.2237,0.4323,0.8607
33,0.121,0.3978,0.8942
34,0.2943,0.446,0.8725
35,0.1411,0.4365,0.8552
36,0.1476,0.379,0.8895
37,0.1235,0.3798,0.8736
38,0.1077,0.3991,0.8599
39,0.137,0.3514,0.8865
40,0.212,0.3971,0.8794
41,0.2284,0.3123,0.9166
42,0.2905,0.3498,0.9072
43,0.1353,0.3439,0.8992
44,0.1032,0.3314,0.9035
45,0.2405,0.3222,0.9097
46,0.1524,0.2929,0.9169
47,0.1043,0.3052,0.9135
48,0.1219,0.2702,0.925
49,0.0886,0.2742,0.9186
50,0.1372,0.2962,0.9129
51,0.0973,0.2598,0.925
52,0.0898,0.2419,0.9325
53,0.0872,0.2272,0.9356
54,0.2397,0.2833,0.9164
55,0.2078,0.246,0.9323
56,0.0987,0.2384,0.9341
57,0.0841,0.2672,0.9232
58,0.1292,0.2627,0.919
59,0.0853,0.2574,0.9197
60,0.3625,0.2829,0.9183
61,0.1107,0.251,0.9299
62,0.1028,0.2284,0.9348
63,0.0752,0.2315,0.9338
64,0.1052,0.2205,0.9348
65,0.1424,0.231,0.931
66,0.079,0.2245,0.9355
67,0.0823,0.2161,0.9395
68,0.0877,0.2082,0.938
69,0.0641,0.2046,0.9396
70,0.0681,0.1953,0.9442
71,0.074,0.2284,0.934
72,0.0903,0.2247,0.9345
73,0.0686,0.1961,0.9421
74,0.0632,0.2407,0.9177
75,0.0531,0.2951,0.8943
76,0.4168,0.2163,0.9359
77,0.082,0.1889,0.9473
78,0.0682,0.1906,0.9468
79,0.0839,0.1928,0.9406
80,0.0808,0.2189,0.93
81,0.0835,0.1806,0.9482
82,0.0688,0.1761,0.9508
83,0.0714,0.1752,0.9492
84,0.071,0.1799,0.9447
85,0.0609,0.1819,0.9472
86,0.0688,0.1758,0.9506
87,0.2189,0.1779,0.9493
88,0.2374,0.1836,0.9524
89,0.071,0.1715,0.9528
90,0.0659,0.1702,0.9509
91,0.0851,0.1825,0.9451
92,0.0545,0.1811,0.9446
93,0.0575,0.1764,0.9448
94,0.0617,0.1705,0.9511
95,0.0591,0.1996,0.9374
96,0.0668,0.1823,0.9429
97,0.0657,0.1514,0.9552
98,0.0901,0.2114,0.9286
99,0.1871,0.1687,0.9517
100,0.0589,0.1569,0.9549
101,0.0787,0.1635,0.9506
102,0.0656,0.1445,0.9586
103,0.0538,0.1453,0.9567
104,0.2136,0.1724,0.9474
105,0.0628,0.1552,0.9547
106,0.0515,0.1755,0.9452
107,0.0594,0.1956,0.9356
108,0.0586,0.1422,0.9589
109,0.0578,0.1551,0.954
110,0.0892,0.1637,0.9506
111,0.0728,0.1456,0.9571
112,0.0642,0.1383,0.9592
113,0.0628,0.1405,0.9593
114,0.0551,0.1328,0.961
115,0.0497,0.1495,0.956
116,0.0502,0.1457,0.9561
117,0.0491,0.1365,0.9586
118,0.0609,0.1369,0.9601
119,0.0506,0.1337,0.96
120,0.2309,0.1594,0.9502
121,0.0409,0.164,0.9495
122,0.0587,0.1425,0.9579
123,0.0487,0.14,0.9589
124,0.2574,0.1343,0.9639
125,0.0684,0.1385,0.9604
126,0.0534,0.1426,0.9578
127,0.0533,0.1308,0.9605
128,0.0548,0.1284,0.9621
129,0.0539,0.1276,0.963
130,0.2254,0.1399,0.961
131,0.0508,0.1377,0.9621
132,0.0597,0.1555,0.9552
133,0.058,0.134,0.9586
134,0.0496,0.133,0.9606
135,0.0563,0.1454,0.9537
136,0.0509,0.1473,0.9561
137,0.0544,0.1364,0.9563
138,0.0642,0.1302,0.9587
139,0.0487,0.118,0.9635
140,0.0585,0.1368,0.958
141,0.0406,0.131,0.9601
142,0.0454,0.1135,0.9653
143,0.0568,0.1136,0.9652
144,0.0756,0.1299,0.96
145,0.0431,0.1414,0.9563
146,0.0526,0.1167,0.9623
147,0.1834,0.135,0.9585
148,0.0507,0.1158,0.9652
149,0.0476,0.1185,0.9661
150,0.0447,0.1241,0.9611
151,0.0459,0.1213,0.962
152,0.0434,0.1238,0.9592
153,0.0521,0.1107,0.9662
154,0.0407,0.1095,0.9691
155,0.0498,0.1248,0.962
156,0.0495,0.1273,0.9608
157,0.1486,0.1339,0.9602
158,0.0503,0.1252,0.9632
159,0.0432,0.1284,0.9582
160,0.0538,0.1161,0.9645
161,0.0389,0.1079,0.968
162,0.0449,0.1113,0.9638
163,0.0396,0.1044,0.969
164,0.0411,0.1088,0.967
165,0.0323,0.1069,0.9694
166,0.0401,0.1059,0.9664
167,0.0524,0.1021,0.9679
168,0.0396,0.0969,0.971
169,0.0929,0.1596,0.9452
170,0.304,0.1146,0.9664
171,0.0451,0.112,0.9654
172,0.051,0.1149,0.9681
173,0.0406,0.1093,0.9663
174,0.0503,0.0999,0.9687
175,0.0472,0.1001,0.9709
176,0.0374,0.1025,0.9703
177,0.0481,0.097,0.9696
178,0.0453,0.0969,0.9697
179,0.0368,0.0952,0.9705
180,0.0436,0.1053,0.9675
181,0.0423,0.098,0.9703
182,0.0318,0.1021,0.9696
183,0.0347,0.0957,0.9717
184,0.0327,0.0966,0.9697
185,0.05,0.0995,0.9686
186,0.0302,0.1074,0.9645
187,0.0435,0.0907,0.9724
188,0.0312,0.0948,0.9717
189,0.038,0.0932,0.9699
190,0.0485,0.0981,0.9702
191,0.0351,0.0972,0.9703
192,0.0394,0.1059,0.9672
193,0.0282,0.0968,0.9701
194,0.0418,0.0964,0.971
195,0.1485,0.1774,0.9411
196,0.1972,0.116,0.965
197,0.0342,0.1162,0.9652
198,0.0529,0.0964,0.973
199,0.047,0.0936,0.9716
200,0.0332,0.1008,0.9692
201,0.0367,0.0986,0.9699
202,0.0473,0.1009,0.9682
203,0.0437,0.0866,0.9742
204,0.0366,0.0908,0.974
205,0.032,0.0938,0.9726
206,0.0353,0.1088,0.966
207,0.0395,0.0999,0.9695
208,0.054,0.0925,0.9721
209,0.0329,0.0906,0.9719
210,0.0342,0.0867,0.9734
211,0.0388,0.0898,0.9735
212,0.0326,0.0851,0.9735
213,0.0301,0.0872,0.9735
214,0.0288,0.0963,0.9712
215,0.0401,0.0827,0.9751
216,0.0752,0.1411,0.9519
217,0.0718,0.0958,0.9711
218,0.1042,0.1321,0.9578
219,0.0437,0.0959,0.9708
220,0.0391,0.0866,0.9726
221,0.0343,0.0902,0.9734
222,0.0369,0.0904,0.9729
223,0.0332,0.0874,0.9726
224,0.0357,0.0868,0.9736
225,0.0358,0.0877,0.971
226,0.0295,0.0811,0.9735
227,0.0359,0.0929,0.9712
228,0.0556,0.0921,0.9686
229,0.0338,0.0919,0.9693
230,0.1266,0.1035,0.9668
231,0.046,0.0884,0.973
232,0.0433,0.0877,0.9713
233,0.0304,0.0812,0.9756
234,0.0281,0.0881,0.9746
235,0.0326,0.0829,0.9747
236,0.0311,0.0855,0.9731
237,0.0365,0.0836,0.9752
238,0.0359,0.0838,0.976
239,0.0273,0.0796,0.9756
240,0.0335,0.0794,0.9743
241,0.0414,0.0946,0.9686
242,0.0347,0.0802,0.9763
243,0.0823,0.1327,0.9556
244,0.0458,0.0798,0.9755
245,0.0416,0.0783,0.977
246,0.0398,0.0759,0.9758
247,0.031,0.0798,0.9743
248,0.0279,0.0778,0.9774
249,0.0318,0.0778,0.977
250,0.0262,0.0813,0.9758
251,0.0435,0.0716,0.9773
252,0.0254,0.0787,0.9752
253,0.0312,0.0767,0.9735
254,0.0288,0.0759,0.974
255,0.0346,0.0738,0.9766
256,0.0305,0.082,0.9723
257,0.0257,0.0806,0.9732
258,0.0277,0.0734,0.9761
259,0.0218,0.0759,0.9762
260,0.0282,0.0732,0.9762
261,0.0287,0.0708,0.9773
262,0.023,0.0701,0.9773
263,0.0294,0.0763,0.9755
264,0.0328,0.0819,0.9749
265,0.0303,0.0816,0.9746
266,0.0297,0.071,0.9784
267,0.0409,0.0914,0.9722
268,0.2448,0.1027,0.9688
269,0.0341,0.099,0.9697
270,0.0233,0.1009,0.9695
271,0.0359,0.081,0.9755
272,0.0353,0.0715,0.9784
273,0.0351,0.0739,0.978
274,0.026,0.0717,0.9786
275,0.0305,0.074,0.9769
276,0.0245,0.0738,0.977
277,0.0386,0.0749,0.9761
278,0.0274,0.0827,0.9741
279,0.0289,0.0706,0.9783
280,0.0286,0.0772,0.9747
281,0.0309,0.0704,0.9785
282,0.0251,0.0705,0.9784
283,0.0288,0.0697,0.9776
284,0.0279,0.0692,0.9791
285,0.0251,0.0702,0.9785
286,0.024,0.0753,0.9775
287,0.0328,0.0707,0.9778
288,0.0258,0.066,0.9792
289,0.0306,0.0663,0.9788
290,0.0316,0.069,0.9771
291,0.0272,0.0744,0.9779
292,0.0269,0.0678,0.9782
293,0.0292,0.0787,0.9758
294,0.0255,0.075,0.9761
295,0.0273,0.0655,0.9793
296,0.0244,0.0637,0.9787
297,0.0269,0.0681,0.9785
298,0.0396,0.0666,0.9773
299,0.0252,0.0701,0.9768
300,0.0319,0.0741,0.9762
301,0.0253,0.0641,0.9801
302,0.0253,0.0621,0.9796
303,0.0206,0.0677,0.9788
304,0.0201,0.0707,0.9784
305,0.2642,0.1058,0.9659
306,0.189,0.076,0.9783
307,0.0227,0.0724,0.9787
308,0.0262,0.0733,0.9784
309,0.0254,0.088,0.9746
310,0.0286,0.0723,0.978
311,0.0341,0.0761,0.9774
312,0.0353,0.0725,0.9792
313,0.0345,0.0649,0.9812
314,0.031,0.0686,0.9796
315,0.0363,0.0732,0.9777
316,0.0236,0.0694,0.9788
317,0.0294,0.066,0.98
318,0.0268,0.0714,0.9779
319,0.0267,0.0648,0.9787
320,0.0186,0.0674,0.9793
321,0.0284,0.0683,0.9779
322,0.0245,0.0631,0.9804
323,0.0282,0.0651,0.9792
324,0.0226,0.0647,0.98
325,0.0259,0.0612,0.9802
326,0.0267,0.0603,0.9811
327,0.0236,0.0667,0.9789
328,0.0254,0.0642,0.9804
329,0.0261,0.0596,0.9808
330,0.026,0.0611,0.9807
331,0.0241,0.0664,0.9781
332,0.0276,0.0662,0.9795
333,0.0261,0.0612,0.9813
334,0.0214,0.0616,0.9804
335,0.0284,0.0749,0.9758
336,0.0261,0.0593,0.9808
337,0.0237,0.0604,0.9817
338,0.0266,0.0637,0.9789
339,0.0219,0.0667,0.9785
340,0.0314,0.0594,0.9815
341,0.0222,0.06,0.9811
342,0.0217,0.063,0.9798
343,0.0272,0.0628,0.9803
344,0.0228,0.0622,0.9808
345,0.0215,0.0703,0.9785
346,0.0233,0.06,0.9812
347,0.0221,0.0589,0.9811
348,0.0229,0.0596,0.9817
349,0.027,0.0571,0.982
350,0.0256,0.0603,0.9806
351,0.0178,0.0607,0.9798
352,0.0187,0.0583,0.9815
353,0.021,0.0606,0.9805
354,0.0185,0.0618,0.9801
355,0.0226,0.057,0.9817
356,0.0194,0.0575,0.9821
357,0.0302,0.0622,0.9792
358,0.0244,0.0577,0.9807
359,0.0241,0.0651,0.9793
360,0.4813,0.0897,0.9718
361,0.0366,0.0762,0.9751
362,0.0261,0.0705,0.9784
363,0.0219,0.0725,0.9762
364,0.0268,0.068,0.979
365,0.0274,0.0628,0.9806
366,0.026,0.0606,0.9824
367,0.0244,0.0633,0.9818
368,0.0246,0.0626,0.9815
369,0.0274,0.0623,0.9819
370,0.0266,0.061,0.9815
371,0.0261,0.0609,0.981
372,0.021,0.0596,0.981
373,0.0207,0.0595,0.9812
374,0.0232,0.0599,0.9812
375,0.0209,0.0583,0.9813
376,0.0228,0.0636,0.9802
377,0.0235,0.0566,0.9822
378,0.0241,0.0591,0.9814
379,0.0209,0.0564,0.9825
380,0.0222,0.0575,0.9816
381,0.0221,0.0598,0.9809
382,0.0153,0.0702,0.9789
383,0.0241,0.064,0.9808
384,0.024,0.0616,0.9811
385,0.0192,0.0737,0.9773
386,0.024,0.0583,0.9819
387,0.0235,0.0742,0.9759
388,0.0233,0.0624,0.9812
389,0.0199,0.0621,0.981
390,0.0175,0.0574,0.9817
391,0.0302,0.0602,0.9803
392,0.0212,0.0595,0.9811
393,0.0214,0.0592,0.9826
394,0.0237,0.0556,0.9828
395,0.019,0.0558,0.9822
396,0.2569,0.0984,0.9691
397,0.0286,0.0763,0.9756
398,0.0358,0.0582,0.9825
399,0.0213,0.0621,0.9819
400,0.0242,0.0584,0.9823
401,0.0244,0.062,0.9811
402,0.0293,0.0546,0.9833
403,0.0223,0.065,0.9807
404,0.0264,0.0664,0.9797
405,0.0221,0.0637,0.9803
406,0.0467,0.0687,0.977
407,0.0232,0.0618,0.9796
408,0.0191,0.0704,0.9777
409,0.0246,0.0563,0.9816
410,0.0224,0.0546,0.9832
411,0.0174,0.0589,0.9818
412,0.0179,0.0593,0.9821
413,0.0232,0.0567,0.9825
414,0.0204,0.0602,0.981
415,0.0228,0.0613,0.9808
416,0.0217,0.0563,0.9831
417,0.0198,0.0552,0.9826
418,0.0213,0.0574,0.9811
419,0.0213,0.0534,0.9826
420,0.019,0.0544,0.9842
421,0.0194,0.0515,0.9834
422,0.0214,0.0531,0.9832
423,0.0157,0.0574,0.9819
424,0.0204,0.0549,0.9823
425,0.0255,0.0634,0.9797
426,0.019,0.0518,0.9839
427,0.0179,0.0525,0.9836
428,0.0214,0.0519,0.9846
429,0.0168,0.0534,0.9837
430,0.019,0.0542,0.9836
431,0.0212,0.0516,0.9832
432,0.0175,0.0526,0.9828
433,0.0158,0.0611,0.9818
434,0.0183,0.0572,0.9807
435,0.2834,0.0746,0.977
436,0.0212,0.068,0.9794
437,0.0202,0.0678,0.9797
438,0.0237,0.0592,0.9817
439,0.0221,0.0563,0.9823
440,0.0245,0.0564,0.9827
441,0.0207,0.0566,0.9829
442,0.0219,0.0534,0.9844
443,0.0218,0.0526,0.9851
444,0.0195,0.0523,0.9836
445,0.02,0.0549,0.9838
446,0.019,0.0499,0.9841
447,0.0186,0.0496,0.9839
448,0.021,0.0507,0.984
449,0.0194,0.0524,0.9837
450,0.0192,0.0527,0.983
451,0.0172,0.0571,0.9821
452,0.0184,0.0585,0.9802
453,0.0227,0.0526,0.9828
454,0.0249,0.0544,0.9829
455,0.0151,0.056,0.9829
456,0.0199,0.0527,0.9832
457,0.0199,0.0551,0.9829
458,0.0201,0.0553,0.9825
459,0.0209,0.0529,0.9832
460,0.0179,0.0531,0.983
461,0.0166,0.0557,0.9828
462,0.0232,0.0542,0.9831
463,0.0214,0.05,0.9845
464,0.0181,0.0497,0.9847
465,0.013,0.0491,0.9839
466,0.0199,0.0509,0.9838
467,0.0186,0.0512,0.9835
468,0.0359,0.055,0.9825
469,0.0214,0.0497,0.9845
470,0.0183,0.0511,0.9834
471,0.0192,0.0491,0.9843
472,0.0187,0.0484,0.9853
473,0.0173,0.0507,0.9832
474,0.0179,0.0548,0.9826
475,0.0181,0.0491,0.9837
476,0.0215,0.0485,0.9848
477,0.0214,0.052,0.9828
478,0.0165,0.061,0.9801
479,0.0189,0.0581,0.9813
480,0.0182,0.0508,0.9837
481,0.0186,0.0469,0.9854
482,0.0135,0.0514,0.9831
483,0.0131,0.055,0.9825
484,0.0221,0.0524,0.9829
485,0.0175,0.0513,0.9846
486,0.0201,0.0488,0.9833
487,0.0183,0.0453,0.9855
488,0.0229,0.0486,0.985
489,0.0187,0.0472,0.9846
490,0.0166,0.0494,0.9841
491,0.0234,0.0474,0.9848
492,0.019,0.0465,0.9853
493,0.0199,0.0483,0.9849
494,0.0145,0.0484,0.9843
495,0.0157,0.0481,0.9852
496,0.0198,0.0456,0.9851
497,0.0221,0.0502,0.9826
498,0.0224,0.0456,0.9852
499,0.0145,0.0525,0.9834
500,0.0216,0.0495,0.9835
501,0.3205,0.1001,0.9661
502,0.0196,0.09,0.97
503,0.0294,0.0589,0.9819
504,0.0219,0.0531,0.9838
505,0.0214,0.0509,0.9845
506,0.0196,0.048,0.9852
507,0.0171,0.0479,0.9855
508,0.0195,0.0535,0.9823
509,0.0163,0.0467,0.9843
510,0.0148,0.0493,0.9843
511,0.0126,0.0518,0.984
512,0.0155,0.0507,0.9844
513,0.0184,0.057,0.9819
514,0.0146,0.0579,0.9823
515,0.0194,0.0499,0.9845
516,0.014,0.048,0.9852
517,0.0194,0.0469,0.9849
518,0.0158,0.048,0.9841
519,0.017,0.0458,0.9851
520,0.0194,0.0513,0.9836
521,0.0192,0.0459,0.9855
522,0.0174,0.0486,0.9844
523,0.0167,0.0454,0.985
524,0.0127,0.0518,0.9832
525,0.0175,0.0511,0.9846
526,0.0183,0.0465,0.9843
527,0.0161,0.0473,0.9848
528,0.0157,0.0466,0.9841
529,0.0165,0.0465,0.985
530,0.016,0.046,0.9845
531,0.0222,0.0457,0.9848
532,0.0144,0.0456,0.9854
533,0.0146,0.0438,0.9861
534,0.0188,0.0433,0.9852
535,0.0166,0.0447,0.9856
536,0.0137,0.0452,0.986
537,0.0181,0.05,0.9836
538,0.0164,0.0444,0.9856
539,0.0151,0.0475,0.9848
540,0.0158,0.0438,0.9864
541,0.0147,0.0458,0.9843
542,0.0203,0.0456,0.9859
543,0.0181,0.0464,0.985
