Epoch,Training loss,Test loss,Test acc
1,0.1005,2.5987,0.1415
2,0.0546,1.7811,0.443
3,0.0451,1.3571,0.4935
4,0.0311,0.8143,0.7614
5,0.0421,0.6976,0.7547
6,0.0167,0.7327,0.729
7,0.0232,0.6663,0.7666
8,0.0291,0.4225,0.8857
9,0.0157,0.2596,0.9258
10,0.0144,0.3013,0.902
11,0.0136,0.2586,0.9165
12,0.0159,0.3242,0.893
13,0.0097,0.3711,0.8672
14,0.0171,0.1985,0.938
15,0.0159,0.2204,0.9356
16,0.0211,0.1759,0.9525
17,0.0077,0.2734,0.8951
18,0.0146,0.2,0.9336
19,0.0097,0.137,0.9562
20,0.013,0.171,0.9458
21,0.0088,0.1624,0.9474
22,0.0104,0.146,0.9561
23,0.007,0.1829,0.9396
24,0.0105,0.1552,0.9476
25,0.008,0.1057,0.9679
26,0.0239,0.1475,0.9538
27,0.0075,0.0963,0.9702
28,0.0128,0.1312,0.9608
29,0.0099,0.1232,0.9623
30,0.0073,0.1023,0.9658
31,0.0081,0.1073,0.9663
32,0.0053,0.1179,0.9635
33,0.0065,0.1013,0.9666
34,0.0051,0.1344,0.9542
35,0.0145,0.1254,0.9603
36,0.0039,0.1136,0.9626
37,0.0068,0.0934,0.9695
38,0.0078,0.0885,0.9699
39,0.0036,0.0808,0.9727
40,0.0071,0.0975,0.9676
41,0.0151,0.0826,0.9741
42,0.0058,0.0783,0.9741
43,0.0035,0.0695,0.9776
44,0.0035,0.0747,0.9746
45,0.005,0.077,0.9758
46,0.0052,0.11,0.9601
47,0.006,0.0696,0.9766
48,0.0047,0.0649,0.9786
49,0.0112,0.0636,0.9792
50,0.0051,0.0825,0.9722
51,0.0045,0.0631,0.9791
52,0.0088,0.0958,0.969
53,0.0033,0.0684,0.9768
54,0.0109,0.0743,0.9751
55,0.0064,0.0749,0.9732
56,0.0031,0.0778,0.9746
57,0.0025,0.0804,0.9746
58,0.0035,0.0727,0.9759
59,0.002,0.0691,0.9759
60,0.0042,0.0665,0.9756
