Epoch,Training loss,Test loss,Test acc
1,1.1767,2.2564,0.1009
2,1.2674,2.2025,0.2103
3,1.0755,2.1173,0.3023
4,1.1429,2.0406,0.3852
5,0.8528,2.0581,0.0983
6,1.1265,1.861,0.5932
7,0.748,1.6059,0.566
8,0.7135,1.4995,0.6256
9,0.628,1.4063,0.6362
10,0.4673,1.2027,0.6522
11,0.6763,1.1761,0.7399
12,0.4553,1.0307,0.775
13,0.4864,0.9631,0.755
14,0.3768,0.9036,0.7606
15,0.4874,0.8228,0.8267
16,0.334,0.7841,0.7911
17,0.3983,0.7286,0.8179
18,0.3373,0.6654,0.8293
19,0.3616,0.6599,0.7931
20,0.4323,0.6371,0.8537
21,0.1972,0.5508,0.8777
22,0.1707,0.5316,0.8442
23,0.3188,0.5334,0.8538
24,0.2513,0.4952,0.8808
25,0.2976,0.4956,0.8651
26,0.3042,0.4862,0.8727
27,0.144,0.4331,0.8965
28,0.2389,0.4379,0.8951
29,0.3444,0.4833,0.8697
30,0.2813,0.4452,0.8764
31,0.1834,0.4065,0.8913
32,0.1402,0.3814,0.897
33,0.2458,0.3839,0.9
34,0.1427,0.3566,0.91
35,0.1932,0.3652,0.9034
36,0.1738,0.3611,0.8984
37,0.1284,0.3396,0.9104
38,0.1609,0.3442,0.9012
39,0.1287,0.3382,0.9048
40,0.2648,0.3556,0.8998
41,0.1686,0.3367,0.9098
42,0.1129,0.3477,0.8868
43,0.1402,0.3108,0.9144
44,0.1981,0.3062,0.9193
45,0.2194,0.2995,0.9238
46,0.1996,0.2885,0.9269
47,0.1828,0.2754,0.9292
48,0.1383,0.2917,0.9151
49,0.0999,0.2598,0.9308
50,0.1922,0.2583,0.9358
51,0.1101,0.269,0.9231
52,0.1158,0.2632,0.9292
53,0.1013,0.2491,0.9321
54,0.0894,0.2414,0.932
55,0.0908,0.2358,0.9335
56,0.0733,0.2305,0.9351
57,0.0946,0.2401,0.9323
58,0.2926,0.2543,0.9281
59,0.1441,0.2572,0.928
60,0.089,0.2418,0.9326
61,0.12,0.2391,0.9322
62,0.0901,0.2215,0.9414
63,0.178,0.2287,0.9382
64,0.1705,0.2274,0.9409
65,0.1568,0.2348,0.9373
66,0.0832,0.2214,0.9403
67,0.0768,0.2146,0.9403
68,0.2045,0.2345,0.9334
69,0.0812,0.2168,0.9383
70,0.0836,0.2114,0.9417
71,0.0906,0.1962,0.9457
72,0.0709,0.2033,0.9416
73,0.1829,0.197,0.9437
74,0.0817,0.1984,0.9438
75,0.1437,0.1959,0.9454
76,0.0738,0.1991,0.9436
77,0.0921,0.1912,0.9467
78,0.0787,0.1812,0.9484
79,0.0659,0.1843,0.946
80,0.0787,0.1728,0.9496
81,0.0613,0.1745,0.9477
82,0.0691,0.1706,0.9487
83,0.0713,0.1777,0.9457
84,0.0697,0.1704,0.9513
85,0.1364,0.1713,0.9494
86,0.0621,0.1702,0.9505
87,0.0615,0.1653,0.9537
88,0.0872,0.1629,0.9535
89,0.0661,0.1661,0.9503
90,0.052,0.1639,0.9508
91,0.1662,0.1848,0.9469
92,0.1302,0.1802,0.9499
93,0.0642,0.1683,0.9537
94,0.0758,0.1596,0.9561
95,0.0586,0.1667,0.9541
96,0.0665,0.1596,0.9555
97,0.0622,0.1486,0.9581
98,0.0613,0.15,0.958
99,0.0543,0.156,0.9553
100,0.1025,0.1643,0.951
101,0.1753,0.1649,0.9531
102,0.0687,0.1496,0.9575
103,0.0689,0.1448,0.9603
104,0.1368,0.1535,0.9571
105,0.0533,0.1453,0.9593
106,0.0549,0.1422,0.9586
107,0.1292,0.1493,0.9581
108,0.0569,0.1502,0.9591
109,0.049,0.1477,0.9588
110,0.1058,0.1419,0.9617
111,0.0539,0.1455,0.9595
112,0.0551,0.1368,0.9619
113,0.0485,0.1425,0.9583
114,0.1487,0.1425,0.9573
115,0.0518,0.1376,0.9622
116,0.0518,0.1471,0.9573
117,0.0524,0.1397,0.9603
118,0.0565,0.1323,0.9624
119,0.0485,0.1306,0.9609
120,0.0618,0.1411,0.9594
121,0.0501,0.1321,0.9614
122,0.1682,0.1363,0.9626
123,0.0578,0.1356,0.9606
124,0.0496,0.1318,0.9632
125,0.0489,0.1347,0.9613
126,0.1317,0.1339,0.9621
127,0.1432,0.1383,0.9619
128,0.0544,0.1342,0.9631
129,0.1291,0.1326,0.9636
130,0.0507,0.1298,0.9641
131,0.0537,0.1354,0.9635
132,0.0502,0.1276,0.9653
133,0.0453,0.1243,0.9628
134,0.0442,0.1265,0.9613
135,0.0813,0.1271,0.9623
136,0.0502,0.1238,0.9624
137,0.0791,0.1306,0.9617
138,0.0491,0.1222,0.9657
139,0.038,0.1212,0.9665
140,0.0502,0.1226,0.9657
141,0.0434,0.1164,0.966
142,0.0456,0.1213,0.9652
143,0.1377,0.1217,0.9659
144,0.0548,0.1186,0.9633
145,0.0415,0.1168,0.9662
146,0.0372,0.1172,0.9672
147,0.0439,0.1125,0.9668
148,0.0494,0.1219,0.9615
149,0.0427,0.1136,0.9652
150,0.0506,0.1193,0.9649
151,0.0449,0.1103,0.9671
152,0.038,0.112,0.9661
153,0.044,0.1073,0.9679
154,0.0406,0.1139,0.9656
155,0.1608,0.1152,0.9647
156,0.0518,0.1099,0.9662
157,0.0441,0.1149,0.9643
158,0.2186,0.1263,0.9623
159,0.0533,0.1115,0.9671
160,0.0446,0.1099,0.968
161,0.042,0.1101,0.9688
162,0.0408,0.1174,0.9676
163,0.0414,0.1095,0.9701
164,0.0417,0.105,0.9691
165,0.0408,0.1043,0.9676
166,0.0408,0.1023,0.9683
167,0.0445,0.1013,0.9683
168,0.0377,0.1023,0.9686
169,0.0391,0.0978,0.9705
170,0.0383,0.0984,0.97
171,0.0382,0.0969,0.971
172,0.1147,0.1038,0.9694
173,0.0393,0.1104,0.9653
174,0.0887,0.1074,0.9692
175,0.1427,0.1049,0.971
176,0.0383,0.1038,0.9701
177,0.0452,0.0999,0.9707
178,0.0403,0.1021,0.9717
179,0.0404,0.0954,0.9736
180,0.0428,0.0959,0.972
181,0.0385,0.0996,0.971
182,0.0412,0.0958,0.9721
183,0.1159,0.1051,0.9707
184,0.0357,0.0999,0.9724
185,0.0363,0.0972,0.9722
186,0.0388,0.0931,0.9723
187,0.0438,0.1058,0.9676
188,0.0418,0.1013,0.9703
189,0.1203,0.0946,0.9738
190,0.0387,0.0979,0.9715
191,0.0372,0.0939,0.9727
192,0.0356,0.0923,0.9732
193,0.0365,0.0926,0.9733
194,0.037,0.092,0.9728
195,0.0308,0.0894,0.9737
196,0.0856,0.0943,0.971
197,0.0399,0.0914,0.974
