Epoch,Training loss,Test loss,Test acc
1,0.0887,2.013,0.2518
2,0.0462,1.4149,0.672
3,0.0616,1.2062,0.7441
4,0.0353,0.7864,0.731
5,0.0236,0.5105,0.8568
6,0.0295,0.4784,0.8492
7,0.0218,0.3478,0.9109
8,0.0267,0.3101,0.9264
9,0.0096,0.2193,0.9417
10,0.0201,0.2371,0.9358
11,0.0185,0.1999,0.9445
12,0.0175,0.1797,0.9486
13,0.0172,0.1787,0.951
14,0.0144,0.1585,0.9551
15,0.012,0.1394,0.9593
16,0.0183,0.1663,0.9519
17,0.0127,0.1336,0.96
18,0.0155,0.1344,0.9584
19,0.009,0.1417,0.9541
20,0.0081,0.1518,0.9503
21,0.0101,0.1083,0.9671
22,0.0088,0.1257,0.959
23,0.0123,0.0995,0.9688
24,0.0157,0.1016,0.9679
25,0.0122,0.0921,0.9724
26,0.0078,0.0942,0.9691
27,0.0106,0.101,0.9667
28,0.0107,0.0958,0.9689
29,0.0064,0.0862,0.9704
30,0.0082,0.0763,0.9754
31,0.0072,0.0779,0.975
32,0.0104,0.082,0.9719
33,0.0041,0.105,0.9648
34,0.0096,0.0706,0.977
35,0.0114,0.0754,0.9758
36,0.0084,0.0712,0.9765
37,0.0083,0.0779,0.9742
38,0.0094,0.0739,0.9755
39,0.0052,0.0727,0.9767
40,0.0076,0.0646,0.98
41,0.0064,0.06,0.9799
42,0.0058,0.0597,0.9805
43,0.0099,0.0562,0.9818
44,0.0036,0.0604,0.9797
45,0.0107,0.0695,0.977
46,0.0069,0.0594,0.9826
47,0.0062,0.0617,0.9801
48,0.0065,0.0598,0.9797
49,0.0051,0.0609,0.9803
50,0.0056,0.0611,0.9797
51,0.0032,0.0571,0.9813
52,0.0048,0.0638,0.9794
53,0.0078,0.0638,0.9793
54,0.0033,0.0523,0.9825
55,0.0047,0.0485,0.9838
56,0.0059,0.049,0.9852
57,0.0046,0.0513,0.9846
58,0.0048,0.0552,0.9826
59,0.0093,0.0567,0.9819
60,0.0043,0.0534,0.9827
61,0.0041,0.0535,0.9827
62,0.004,0.0511,0.9834
63,0.0024,0.0522,0.9824
64,0.0073,0.0571,0.9812
65,0.0029,0.0484,0.984
66,0.0059,0.0481,0.9856
67,0.0087,0.0514,0.984
68,0.0047,0.0439,0.9865
69,0.0066,0.0471,0.9849
70,0.0027,0.0465,0.9852
71,0.0043,0.0461,0.9846
72,0.0051,0.0462,0.9853
73,0.0041,0.045,0.9849
74,0.0059,0.0456,0.9844
75,0.0058,0.0492,0.9841
76,0.0064,0.0459,0.9856
77,0.0041,0.0458,0.9855
78,0.0045,0.0433,0.9857
79,0.0053,0.0429,0.986
80,0.0021,0.0399,0.9871
81,0.0064,0.0461,0.9855
82,0.0072,0.0415,0.987
83,0.0022,0.0435,0.9846
84,0.0025,0.0427,0.9855
85,0.0051,0.044,0.986
86,0.0069,0.0422,0.986
87,0.002,0.0396,0.9867
88,0.0028,0.0408,0.9856
89,0.0031,0.037,0.9875
90,0.0027,0.0389,0.9866
91,0.0038,0.0417,0.9866
92,0.0027,0.0474,0.9838
93,0.0044,0.0377,0.9869
94,0.0028,0.038,0.9875
95,0.0018,0.0373,0.988
96,0.0072,0.0391,0.9876
97,0.0031,0.0398,0.9872
98,0.0031,0.0388,0.9873
99,0.0031,0.0376,0.9877
100,0.002,0.0389,0.9868
101,0.0031,0.0366,0.9875
102,0.0049,0.0374,0.9881
103,0.0027,0.0372,0.9872
104,0.002,0.043,0.9849
105,0.0069,0.036,0.9873
106,0.0041,0.0374,0.9866
107,0.0028,0.0371,0.9869
108,0.0053,0.037,0.9877
109,0.0055,0.037,0.9876
110,0.0024,0.0362,0.9874
111,0.0033,0.0364,0.9868
112,0.0028,0.0369,0.9883
113,0.0037,0.0345,0.9893
114,0.0023,0.0361,0.988
115,0.0028,0.0334,0.9894
116,0.0025,0.0375,0.988
117,0.0045,0.0361,0.9887
118,0.0018,0.0357,0.9876
119,0.0036,0.0351,0.9883
120,0.0029,0.0343,0.989
121,0.004,0.039,0.9872
122,0.0027,0.0343,0.9882
123,0.0014,0.0346,0.9885
124,0.0025,0.0348,0.9885
125,0.0016,0.0351,0.9874
