Epoch,Training loss,Test loss,Test acc
1,1.6749,3.3426,0.173
2,1.8403,3.7311,0.1977
3,2.1362,3.3201,0.1952
4,1.4738,3.2758,0.1828
5,1.0895,5.0412,0.1032
6,2.2096,3.723,0.1135
7,2.164,3.8811,0.0974
8,2.375,2.4128,0.1452
9,1.3347,3.4139,0.1976
10,0.2029,5.294,0.1135
11,1.6751,3.0518,0.1948
12,1.7454,3.1526,0.1829
13,0.1812,5.4889,0.1009
14,2.5896,2.325,0.2419
15,0.8372,3.4408,0.1868
16,0.2498,4.3097,0.1884
17,2.5431,2.3159,0.2915
18,0.578,2.9697,0.2913
19,0.4433,3.5194,0.2037
20,1.2198,2.5523,0.2737
21,1.6829,2.9929,0.1885
22,0.114,5.4126,0.0892
23,1.9596,3.9479,0.1032
24,0.3006,3.5328,0.1123
25,2.2393,1.8243,0.2741
26,0.8522,2.1781,0.2538
27,0.5257,3.0384,0.2715
28,0.739,2.9016,0.2337
29,1.7154,2.0558,0.2513
30,0.6922,2.337,0.248
31,0.4467,2.2264,0.3324
32,0.6003,2.5945,0.2339
33,0.7296,2.4732,0.3217
34,0.7193,1.9016,0.3852
35,0.3902,1.631,0.458
36,0.8177,1.7251,0.3715
37,0.6433,1.5565,0.4242
38,0.0628,2.1669,0.3202
39,0.4767,1.5691,0.4781
40,0.7208,1.4136,0.4965
41,0.2521,1.3637,0.5419
42,1.0286,1.4024,0.5107
43,0.4062,1.2228,0.5526
44,0.5863,1.2398,0.4838
45,0.2229,1.3914,0.501
46,0.2085,1.3153,0.5177
47,0.2691,1.1343,0.5692
48,0.1373,1.3065,0.5215
49,0.7003,1.4012,0.534
50,0.235,1.1875,0.5498
51,0.5117,1.7685,0.4253
52,0.531,1.2496,0.56
53,0.1648,1.1631,0.5862
54,0.9572,1.2188,0.5549
55,0.1334,1.3073,0.5385
56,0.0814,1.2573,0.5612
57,0.365,1.4269,0.5043
58,0.5424,1.1313,0.5717
59,0.2949,1.1309,0.6249
60,0.3747,1.0926,0.6295
61,0.0795,1.4126,0.5345
62,0.163,1.472,0.5463
63,0.6072,1.065,0.6476
64,0.3636,0.992,0.6542
65,0.168,0.795,0.7272
66,0.3835,0.7418,0.7572
67,0.3597,0.858,0.6983
68,0.3634,0.7601,0.744
69,0.1548,0.7713,0.7507
70,0.5105,0.754,0.7097
71,0.253,0.8288,0.6721
72,0.1909,0.9794,0.6563
73,0.0511,1.1799,0.6111
74,0.2387,1.279,0.5845
75,0.6582,0.8631,0.6899
76,0.0828,1.1087,0.614
77,0.1599,0.9717,0.6852
78,0.4982,0.88,0.6403
79,0.2336,0.7969,0.6854
80,0.1764,0.9665,0.6195
81,0.2428,0.964,0.6327
82,0.1369,1.0349,0.6214
83,0.4597,0.8556,0.6943
84,0.1731,0.8483,0.6931
85,0.1203,0.742,0.7259
86,0.0797,0.9309,0.681
87,0.1354,0.8236,0.6982
88,0.0564,0.8316,0.6975
89,0.5352,0.7664,0.7128
90,0.3651,0.6669,0.7604
91,0.3138,0.578,0.7848
92,0.2686,0.8043,0.7125
93,0.1211,0.6865,0.7419
94,0.2068,0.6572,0.7543
95,0.1032,0.6015,0.7683
96,0.3915,0.6146,0.769
97,0.1334,0.654,0.7829
98,0.0611,0.7615,0.7627
99,0.2345,0.5749,0.7979
100,0.4031,0.5387,0.8027
101,0.0932,0.5961,0.7657
102,0.0467,0.6323,0.7611
103,0.277,1.0957,0.7125
104,0.8339,0.4951,0.8447
105,0.2438,0.485,0.8325
106,0.0642,0.5868,0.788
107,0.1576,0.4425,0.8485
108,0.1699,0.5164,0.7976
109,0.2293,0.5207,0.8059
110,0.3147,0.5348,0.7991
111,0.0992,0.6313,0.7661
112,0.1494,0.502,0.821
113,0.2543,0.4077,0.8674
114,0.2719,0.3746,0.87
115,0.1415,0.5006,0.8301
116,0.3386,0.4503,0.8519
117,0.1819,0.4119,0.851
118,0.1033,0.4693,0.8297
119,0.0419,0.4323,0.8487
120,0.228,0.4771,0.8262
121,0.1488,0.5327,0.8053
122,0.2336,0.6389,0.7516
123,0.091,0.6518,0.758
124,0.0626,0.7073,0.7394
125,0.237,0.7711,0.7511
126,0.1356,0.6417,0.7757
127,0.3095,0.4358,0.8318
128,0.0431,0.4616,0.8241
129,0.0607,0.4848,0.8197
130,0.0767,0.6187,0.7653
131,0.0887,0.574,0.7867
132,0.1846,0.5528,0.789
133,0.0327,0.6089,0.7702
134,0.2047,0.5263,0.8056
135,0.2484,0.4425,0.8386
136,0.186,0.3527,0.8875
137,0.174,0.439,0.8495
138,0.1859,0.3002,0.9043
139,0.1428,0.3121,0.8876
140,0.1189,0.3663,0.879
