Wall time,Step,Value
1619943383.5587661,1,0.9032999873161316
1619943391.16296,2,0.9539999961853027
1619943398.444609,3,0.9628999829292297
1619943405.7201664,4,0.9672999978065491
1619943413.0882082,5,0.9731000065803528
1619943420.3213828,6,0.9729999899864197
1619943427.7086604,7,0.9783999919891357
1619943435.103814,8,0.9804999828338623
1619943442.3664708,9,0.9815000295639038
1619943449.8115997,10,0.9807999730110168
1619943457.1903887,11,0.9819999933242798
1619943464.5321152,12,0.9825000166893005
1619943471.976749,13,0.9835000038146973
1619943479.5166013,14,0.9847000241279602
1619943486.9983366,15,0.9847999811172485
1619943494.3805096,16,0.9848999977111816
1619943501.6939707,17,0.9854999780654907
1619943509.053303,18,0.9854000210762024
1619943516.4106426,19,0.986299991607666
1619943523.776972,20,0.9857000112533569
1619943531.1219497,21,0.9873999953269958
1619943538.526077,22,0.987500011920929
1619943545.7607458,23,0.9871000051498413
1619943553.1521535,24,0.9879999756813049
1619943560.5214632,25,0.987500011920929
1619943567.8838313,26,0.9876000285148621
1619943575.1643794,27,0.9876999855041504
1619943582.6748366,28,0.9886000156402588
1619943589.841839,29,0.9884999990463257
1619943597.3304906,30,0.9884999990463257
1619943604.76018,31,0.9890000224113464
1619943612.1132207,32,0.9894999861717224
1619943619.3907766,33,0.9886999726295471
1619943626.9266393,34,0.9883999824523926
1619943633.981915,35,0.9887999892234802
1619943641.4330065,36,0.9894000291824341
1619943648.712553,37,0.9890000224113464
1619943656.0035925,38,0.9894999861717224
1619943663.6004157,39,0.9901999831199646
1619943671.0268722,40,0.9894999861717224
1619943678.2573414,41,0.9900000095367432
1619943685.7044435,42,0.9901999831199646
1619943693.5968685,43,0.9908000230789185
1619943701.4339612,44,0.9902999997138977
1619943709.3985064,45,0.9901000261306763
1619943717.3545582,46,0.9904000163078308
1619943725.1734872,47,0.9904999732971191
1619943732.8160784,48,0.9901999831199646
1619943740.3619177,49,0.9908000230789185
1619943747.7425334,50,0.9905999898910522
1619943755.3197887,51,0.9900000095367432
1619943762.7721508,52,0.9904999732971191
1619943770.298038,53,0.9902999997138977
1619943777.6434093,54,0.9907000064849854
1619943785.2440124,55,0.9908000230789185
1619943792.3181376,56,0.9905999898910522
1619943799.7393064,57,0.9907000064849854
1619943806.964509,58,0.9904999732971191
1619943814.2575364,59,0.9904999732971191
1619943821.4757085,60,0.9908000230789185
1619943828.9153342,61,0.9911999702453613
1619943835.9755037,62,0.9915000200271606
1619943843.4788291,63,0.9916999936103821
1619943850.7215083,64,0.9914000034332275
1619943858.0533905,65,0.9914000034332275
1619943865.329947,66,0.9904999732971191
1619943872.7436445,67,0.991100013256073
1619943879.9222026,68,0.9911999702453613
1619943887.3754466,69,0.991100013256073
1619943894.7557452,70,0.9915000200271606
1619943902.0961282,71,0.9918000102043152
1619943909.5123162,72,0.9919000267982483
1619943916.922646,73,0.991599977016449
1619943924.1273994,74,0.9919999837875366
1619943931.47281,75,0.9911999702453613
1619943938.7922566,76,0.9922000169754028
1619943946.0618293,77,0.9912999868392944
1619943953.382177,78,0.9919000267982483
1619943960.8073337,79,0.9916999936103821
1619943968.0763695,80,0.991599977016449
1619943975.402297,81,0.9915000200271606
1619943982.6509295,82,0.9912999868392944
1619943989.970215,83,0.9918000102043152
1619943997.219946,84,0.9918000102043152
1619944004.5553436,85,0.9915000200271606
1619944011.8289149,86,0.9912999868392944
1619944019.1094582,87,0.9916999936103821
1619944026.7869823,88,0.9912999868392944
1619944034.6833742,89,0.991599977016449
1619944042.6821234,90,0.9912999868392944
1619944050.4364235,91,0.991599977016449
1619944058.4809442,92,0.9912999868392944
1619944065.8618495,93,0.9912999868392944
1619944073.2476165,94,0.9914000034332275
1619944080.8177006,95,0.9915000200271606
1619944088.6468165,96,0.9912999868392944
1619944095.938066,97,0.991100013256073
1619944103.4679446,98,0.9914000034332275
1619944110.9728882,99,0.9912999868392944
1619944118.3152692,100,0.9916999936103821
1619944125.8187633,101,0.9916999936103821
1619944133.2555466,102,0.991599977016449
1619944140.5041873,103,0.991599977016449
1619944147.8854659,104,0.9919000267982483
1619944155.1925075,105,0.9914000034332275
1619944162.4556043,106,0.991599977016449
1619944169.757132,107,0.9915000200271606
1619944177.137518,108,0.9916999936103821
1619944184.4431477,109,0.991599977016449
1619944191.9022136,110,0.9916999936103821
1619944199.3054314,111,0.991599977016449
1619944206.879879,112,0.991599977016449
1619944214.3694482,113,0.9919000267982483
1619944221.7926748,114,0.9921000003814697
1619944229.0553174,115,0.9919000267982483
1619944236.3667364,116,0.9918000102043152
1619944243.8317978,117,0.9919999837875366
1619944251.0225897,118,0.9922000169754028
1619944258.4757159,119,0.9919000267982483
1619944265.7996485,120,0.9916999936103821
1619944273.0969188,121,0.9919000267982483
1619944280.3927922,122,0.991599977016449
1619944287.9979749,123,0.9919999837875366
1619944295.2187436,124,0.991599977016449
1619944302.6503663,125,0.9915000200271606
1619944310.0320628,126,0.9918000102043152
1619944317.3430412,127,0.9918000102043152
1619944324.7063632,128,0.9922999739646912
1619944332.204288,129,0.9919000267982483
1619944339.3990614,130,0.9916999936103821
1619944346.7764242,131,0.9918000102043152
1619944354.1678147,132,0.9915000200271606
1619944361.8038774,133,0.9918000102043152
1619944369.8441706,134,0.9921000003814697
1619944378.020178,135,0.9921000003814697
1619944385.9631867,136,0.9919999837875366
1619944393.988389,137,0.9918000102043152
1619944401.3068364,138,0.9922000169754028
1619944408.629299,139,0.9922999739646912
1619944415.9905987,140,0.9925000071525574
1619944423.4357035,141,0.9922999739646912
1619944430.8983066,142,0.9923999905586243
1619944438.189245,143,0.9922000169754028
1619944445.6553154,144,0.9919999837875366
1619944453.0685365,145,0.9921000003814697
1619944460.4886825,146,0.9922999739646912
1619944467.854002,147,0.9921000003814697
1619944475.3050947,148,0.9921000003814697
1619944482.8190413,149,0.9918000102043152
1619944490.2076545,150,0.9922999739646912
1619944497.528091,151,0.9922999739646912
1619944505.1178124,152,0.991599977016449
1619944512.3843966,153,0.9915000200271606
1619944519.8255115,154,0.9919000267982483
1619944527.1749218,155,0.9921000003814697
1619944534.4933653,156,0.9922999739646912
1619944541.8706863,157,0.9926999807357788
1619944549.2799842,158,0.9926000237464905
1619944556.544227,159,0.9925000071525574
1619944563.980293,160,0.9926000237464905
1619944571.303303,161,0.9922999739646912
1619944578.5639734,162,0.9922999739646912
1619944585.8598876,163,0.9922000169754028
1619944593.3264804,164,0.9921000003814697
1619944600.429618,165,0.9922000169754028
1619944607.8633122,166,0.9922000169754028
1619944615.0765858,167,0.9925000071525574
1619944622.49081,168,0.9919999837875366
1619944629.775945,169,0.9923999905586243
1619944637.3437266,170,0.9919999837875366
1619944644.4148648,171,0.9925000071525574
1619944651.977295,172,0.9922999739646912
1619944659.2823982,173,0.9919000267982483
1619944666.677396,174,0.9918000102043152
1619944674.011906,175,0.9916999936103821
1619944681.8482862,176,0.9921000003814697
1619944689.078407,177,0.9921000003814697
1619944696.864222,178,0.9916999936103821
1619944704.9182932,179,0.9916999936103821
1619944712.8141932,180,0.9919999837875366
1619944720.9021597,181,0.9919999837875366
1619944729.0231795,182,0.9921000003814697
1619944736.4220064,183,0.9919000267982483
1619944743.8826373,184,0.9919999837875366
1619944751.35152,185,0.991599977016449
1619944758.8084974,186,0.9921000003814697
1619944766.3064995,187,0.9919000267982483
1619944774.0508313,188,0.9918000102043152
1619944781.4058876,189,0.9921000003814697
1619944788.7314963,190,0.9918000102043152
1619944796.1947799,191,0.9919000267982483
1619944803.6439936,192,0.9921000003814697
1619944811.136007,193,0.9918000102043152
1619944818.404724,194,0.991599977016449
1619944825.7870326,195,0.9918000102043152
1619944833.1025536,196,0.9919000267982483
1619944840.6275086,197,0.9921000003814697
1619944847.7484753,198,0.9921000003814697
1619944855.257765,199,0.9922999739646912
1619944862.6649907,200,0.9919000267982483
1619944870.0074892,201,0.9921000003814697
1619944877.4032917,202,0.9919000267982483
1619944884.8770444,203,0.9922000169754028
1619944892.1306596,204,0.9922000169754028
1619944899.6007662,205,0.9922999739646912
1619944907.0190673,206,0.9926000237464905
1619944914.2564209,207,0.9922000169754028
1619944921.7155993,208,0.9922999739646912
1619944929.059973,209,0.9922000169754028
1619944936.3066738,210,0.9919999837875366
1619944943.728839,211,0.9922000169754028
1619944951.142676,212,0.9923999905586243
1619944958.4063022,213,0.9921000003814697
1619944965.7780013,214,0.9915000200271606
1619944973.8504508,215,0.9919999837875366
1619944981.386501,216,0.9919999837875366
1619944988.771911,217,0.9919999837875366
1619944996.1702192,218,0.9922000169754028
1619945003.4234521,219,0.9922999739646912
1619945010.8322287,220,0.991599977016449
1619945018.3552356,221,0.9919000267982483
1619945025.7255564,222,0.9914000034332275
1619945033.423552,223,0.9915000200271606
1619945041.650649,224,0.9919000267982483
1619945049.4763193,225,0.9911999702453613
1619945057.625957,226,0.9914000034332275
1619945065.576893,227,0.9915000200271606
1619945073.0000463,228,0.9916999936103821
1619945080.425874,229,0.9919999837875366
1619945087.7753825,230,0.991599977016449
1619945095.2679324,231,0.9919999837875366
1619945102.679701,232,0.9919000267982483
1619945110.1627724,233,0.9916999936103821
1619945117.5314612,234,0.9919999837875366
1619945124.9716365,235,0.9918000102043152
1619945132.1770132,236,0.9916999936103821
1619945139.663055,237,0.991599977016449
1619945147.1107888,238,0.9916999936103821
1619945154.502111,239,0.9801999926567078
1619945162.0011213,240,0.9904999732971191
1619945169.496128,241,0.9902999997138977
1619945176.7479641,242,0.9907000064849854
1619945184.2500505,243,0.9904999732971191
1619945191.6543667,244,0.9909999966621399
1619945199.0668042,245,0.9912999868392944
1619945206.3638887,246,0.9911999702453613
1619945213.819036,247,0.9914000034332275
1619945221.025774,248,0.9915000200271606
1619945228.4688845,249,0.9916999936103821
1619945235.7744672,250,0.991599977016449
1619945243.1264262,251,0.9912999868392944
1619945250.4528832,252,0.9915000200271606
1619945257.972859,253,0.9921000003814697
1619945265.1507468,254,0.9916999936103821
1619945272.7196207,255,0.991599977016449
1619945280.2500463,256,0.9922000169754028
1619945287.7070067,257,0.9918000102043152
1619945295.0927112,258,0.9916999936103821
1619945302.5717611,259,0.991599977016449
1619945309.7103968,260,0.9914000034332275
1619945317.1734564,261,0.991599977016449
1619945324.5594356,262,0.9916999936103821
1619945331.9147818,263,0.9918000102043152
1619945339.3536139,264,0.9919000267982483
1619945346.8282099,265,0.9915000200271606
1619945354.0291471,266,0.9919000267982483
1619945361.4593692,267,0.991599977016449
1619945369.39726,268,0.991599977016449
1619945377.4074993,269,0.991599977016449
1619945385.8140647,270,0.991599977016449
1619945393.9160779,271,0.9916999936103821
1619945402.021007,272,0.9915000200271606
1619945409.3963678,273,0.9919999837875366
1619945416.8590775,274,0.991599977016449
1619945424.075328,275,0.9919000267982483
1619945431.5700192,276,0.9916999936103821
1619945438.8955102,277,0.9919000267982483
1619945446.2313964,278,0.9919999837875366
1619945453.5619192,279,0.9918000102043152
1619945461.0345569,280,0.9922999739646912
1619945468.2677631,281,0.9919999837875366
1619945475.7772954,282,0.9919999837875366
1619945483.1956818,283,0.9916999936103821
1619945490.6159008,284,0.9921000003814697
1619945498.0281672,285,0.9921000003814697
1619945505.4882438,286,0.9919999837875366
1619945512.892481,287,0.9919999837875366
1619945520.322666,288,0.9919000267982483
1619945527.6870906,289,0.9922000169754028
1619945535.0769668,290,0.9921000003814697
1619945542.511711,291,0.9921000003814697
1619945549.8097878,292,0.9923999905586243
1619945557.2271771,293,0.9923999905586243
1619945564.6722734,294,0.9923999905586243
1619945572.0498898,295,0.9919999837875366
1619945579.5280159,296,0.9922000169754028
1619945587.066903,297,0.9919000267982483
1619945594.3625307,298,0.9922999739646912
1619945601.848614,299,0.9919000267982483
1619945609.2494125,300,0.9922000169754028
1619945616.613283,301,0.9922000169754028
1619945624.2849631,302,0.9919000267982483
1619945631.8288682,303,0.9918000102043152
1619945639.014674,304,0.9919999837875366
1619945646.649745,305,0.9921000003814697
1619945653.9342427,306,0.9919999837875366
1619945661.3112912,307,0.9921000003814697
1619945668.6337159,308,0.9922000169754028
1619945676.0925038,309,0.9922000169754028
1619945683.2989259,310,0.9921000003814697
1619945690.8909025,311,0.9922000169754028
1619945698.2335553,312,0.991599977016449
1619945706.2542942,313,0.9919000267982483
1619945714.209664,314,0.9915000200271606
1619945722.3100147,315,0.9922999739646912
1619945730.2160425,316,0.9922999739646912
1619945737.9522355,317,0.9922000169754028
1619945745.3802657,318,0.9918000102043152
1619945752.6220496,319,0.9922000169754028
1619945760.0622044,320,0.9919000267982483
1619945767.4934156,321,0.9921000003814697
1619945774.758122,322,0.9916999936103821
1619945782.1175652,323,0.9921000003814697
1619945789.5493178,324,0.9919999837875366
1619945796.7770395,325,0.9919000267982483
1619945804.3109615,326,0.9919000267982483
1619945811.6543465,327,0.9918000102043152
1619945818.9907103,328,0.9919000267982483
1619945826.4764667,329,0.9919000267982483
1619945833.9939828,330,0.9919000267982483
1619945841.203361,331,0.9916999936103821
1619945848.7232819,332,0.9919999837875366
1619945856.024348,333,0.9919000267982483
1619945863.330438,334,0.9919000267982483
1619945870.7108252,335,0.9922000169754028
1619945878.3245184,336,0.9919999837875366
1619945885.5781167,337,0.9919000267982483
1619945893.0858207,338,0.9919000267982483
1619945900.4537356,339,0.9916999936103821
1619945907.9208493,340,0.9919000267982483
1619945915.258266,341,0.9919000267982483
1619945922.769208,342,0.9922999739646912
1619945930.1116457,343,0.9919000267982483
1619945937.6319196,344,0.9916999936103821
1619945945.0690856,345,0.9919999837875366
1619945952.4843042,346,0.9922999739646912
1619945959.8081157,347,0.9918000102043152
1619945967.3552833,348,0.9919999837875366
1619945974.704253,349,0.9919000267982483
1619945982.1401093,350,0.9922999739646912
1619945989.6999767,351,0.9919999837875366
1619945997.167632,352,0.9922999739646912
1619946004.9297087,353,0.9927999973297119
1619946012.3031528,354,0.9922999739646912
1619946019.7828991,355,0.9919999837875366
1619946027.134283,356,0.9922000169754028
1619946034.5830307,357,0.9919999837875366
1619946042.602641,358,0.9918000102043152
1619946050.8218606,359,0.9922999739646912
1619946058.6353488,360,0.9921000003814697
1619946066.832455,361,0.9919000267982483
1619946074.4700997,362,0.9919999837875366
1619946081.8141723,363,0.9921000003814697
1619946089.1814983,364,0.9922999739646912
1619946096.6116042,365,0.9921000003814697
1619946103.8682327,366,0.9919000267982483
1619946111.3133347,367,0.9922999739646912
1619946118.6882846,368,0.9923999905586243
1619946126.0397854,369,0.9921000003814697
1619946133.4581375,370,0.9922000169754028
1619946140.8489907,371,0.9922000169754028
1619946148.1301436,372,0.9922000169754028
1619946155.5813277,373,0.9919000267982483
1619946162.9847522,374,0.9919999837875366
1619946170.263723,375,0.9921000003814697
1619946177.68443,376,0.9921000003814697
1619946185.2115443,377,0.9921000003814697
1619946192.535813,378,0.9922999739646912
1619946199.8911,379,0.9921000003814697
1619946207.3551612,380,0.9922999739646912
1619946214.6327126,381,0.9922999739646912
1619946222.1735551,382,0.9919999837875366
1619946230.0726364,383,0.9921000003814697
1619946237.787083,384,0.9921000003814697
1619946245.2521741,385,0.9922000169754028
1619946252.8257644,386,0.9922999739646912
1619946260.0435436,387,0.9923999905586243
1619946267.572248,388,0.9919999837875366
1619946274.8917792,389,0.9922999739646912
1619946282.3043745,390,0.9921000003814697
1619946289.6508222,391,0.9922999739646912
1619946297.1582515,392,0.9922999739646912
1619946304.3782253,393,0.9921000003814697
1619946311.811436,394,0.9922999739646912
1619946319.1508882,395,0.9923999905586243
1619946326.5470855,396,0.9922999739646912
1619946333.9005823,397,0.9919999837875366
1619946341.3497148,398,0.9921000003814697
1619946348.5282538,399,0.9919999837875366
1619946356.0396163,400,0.9919999837875366
1619946363.428909,401,0.9919999837875366
1619946370.816278,402,0.9921000003814697
1619946378.777075,403,0.9922000169754028
1619946386.8765552,404,0.9918000102043152
1619946394.8722243,405,0.9916999936103821
1619946402.9038424,406,0.9919000267982483
1619946410.890397,407,0.9921000003814697
1619946418.0874083,408,0.9922000169754028
1619946425.7798574,409,0.9921000003814697
1619946433.1788104,410,0.9919000267982483
1619946440.6269078,411,0.9919000267982483
1619946447.917426,412,0.9919999837875366
1619946455.4542842,413,0.9919000267982483
1619946462.7528617,414,0.9919000267982483
1619946470.2675376,415,0.9922000169754028
1619946477.7786472,416,0.9923999905586243
1619946485.3185353,417,0.9923999905586243
1619946492.7178333,418,0.9921000003814697
1619946500.1270072,419,0.9919000267982483
1619946507.4390712,420,0.9919000267982483
1619946514.8628411,421,0.9922999739646912
1619946522.3184855,422,0.9922000169754028
1619946529.7837775,423,0.9921000003814697
