Wall time,Step,Value
1619965562.0150514,1,0.6431999802589417
1619965584.9864712,2,0.8514999747276306
1619965607.9840112,3,0.9350000023841858
1619965631.122956,4,0.9437000155448914
1619965654.1444392,5,0.9502000212669373
1619965677.3652415,6,0.9562000036239624
1619965700.5278292,7,0.9616000056266785
1619965723.7228882,8,0.9648000001907349
1619965746.9816768,9,0.9675999879837036
1619965770.1061707,10,0.9690999984741211
1619965793.2461898,11,0.9710000157356262
1619965816.4869146,12,0.970300018787384
1619965839.678366,13,0.973800003528595
1619965862.8246958,14,0.9763000011444092
1619965886.066784,15,0.9739000201225281
1619965909.1349216,16,0.9776999950408936
1619965932.417647,17,0.9781000018119812
1619965955.483655,18,0.9793999791145325
1619965978.71654,19,0.9793999791145325
1619966001.8940754,20,0.9797999858856201
1619966024.9019547,21,0.9814000129699707
1619966047.9081814,22,0.9804999828338623
1619966070.8809457,23,0.9733999967575073
1619966093.8672054,24,0.9810000061988831
1619966117.2527304,25,0.9812999963760376
1619966140.280482,26,0.9825000166893005
1619966163.3569157,27,0.982699990272522
1619966186.5491016,28,0.9825000166893005
1619966209.5037389,29,0.9815000295639038
1619966232.6115768,30,0.9833999872207642
1619966255.7405071,31,0.9836000204086304
1619966279.1398523,32,0.983299970626831
1619966302.2180483,33,0.9842000007629395
1619966325.619099,34,0.9828000068664551
1619966348.7668965,35,0.9800999760627747
1619966371.8059156,36,0.9832000136375427
1619966394.742836,37,0.9837999939918518
1619966417.8350306,38,0.984000027179718
1619966440.7739992,39,0.9836999773979187
1619966463.954767,40,0.9843999743461609
1619966487.008432,41,0.9843000173568726
1619966510.0547886,42,0.9848999977111816
1619966533.4324129,43,0.9847999811172485
1619966556.5240643,44,0.9832000136375427
1619966579.4821904,45,0.9853000044822693
1619966602.6139126,46,0.9864000082015991
1619966625.7159712,47,0.9861999750137329
1619966648.9034472,48,0.986299991607666
1619966671.875837,49,0.9858999848365784
1619966694.9221916,50,0.9860000014305115
1619966718.0553482,51,0.9865999817848206
1619966740.9696593,52,0.9866999983787537
1619966764.1434963,53,0.9858999848365784
1619966787.2449532,54,0.9861999750137329
1619966810.2829416,55,0.9866999983787537
1619966833.295934,56,0.9866999983787537
1619966856.4870427,57,0.9861999750137329
1619966879.6333988,58,0.9829000234603882
1619966902.8746977,59,0.9868999719619751
1619966926.0144553,60,0.9872000217437744
1619966949.1889713,61,0.9868000149726868
1619966972.3091772,62,0.9866999983787537
1619966995.3631299,63,0.9865999817848206
1619967018.349765,64,0.9869999885559082
1619967041.3024716,65,0.9873999953269958
1619967064.3600268,66,0.987500011920929
1619967087.2900374,67,0.987500011920929
1619967110.4645114,68,0.9664999842643738
1619967133.545184,69,0.9857000112533569
1619967156.5934384,70,0.9865999817848206
1619967179.6449368,71,0.9866999983787537
1619967202.6829808,72,0.9871000051498413
1619967225.7272506,73,0.9872000217437744
1619967249.0880463,74,0.9871000051498413
1619967272.125102,75,0.9869999885559082
