Epoch,Training loss,Test loss,Test acc
1,1.0731,0.3095,0.9204
2,0.2259,0.1631,0.95
3,0.1075,0.1328,0.9594
4,0.0792,0.1123,0.9655
5,0.0721,0.1002,0.9687
6,0.0674,0.0907,0.9712
7,0.0516,0.0777,0.9756
8,0.0394,0.0712,0.978
9,0.0416,0.0694,0.9787
10,0.0332,0.0647,0.9796
11,0.0362,0.0612,0.9808
12,0.038,0.0576,0.9814
13,0.0296,0.0534,0.983
14,0.0315,0.0506,0.9839
15,0.0332,0.0498,0.9833
16,0.0236,0.0469,0.9843
17,0.0288,0.047,0.9841
18,0.0219,0.0468,0.9847
19,0.0193,0.0469,0.9845
20,0.0204,0.0457,0.9852
21,0.022,0.0432,0.9861
22,0.0241,0.043,0.9862
23,0.02,0.0414,0.9858
24,0.0157,0.0419,0.9857
25,0.0154,0.041,0.9854
26,0.0202,0.0383,0.9866
27,0.0175,0.0371,0.9872
28,0.016,0.0373,0.9872
29,0.0153,0.0384,0.9871
30,0.017,0.0367,0.9875
31,0.0129,0.0368,0.9874
32,0.0125,0.0364,0.9881
33,0.0158,0.0362,0.9877
34,0.0152,0.0359,0.9877
35,0.0122,0.0361,0.9886
36,0.0115,0.0353,0.9883
37,0.0154,0.0357,0.9884
38,0.0139,0.0343,0.9892
39,0.0118,0.0342,0.9894
40,0.0113,0.0331,0.9893
41,0.0094,0.0321,0.9893
42,0.0128,0.0316,0.9897
43,0.012,0.0306,0.9898
44,0.0117,0.0314,0.989
45,0.013,0.0313,0.9889
46,0.0097,0.0312,0.9894
47,0.0107,0.0318,0.9892
48,0.0134,0.0305,0.9898
49,0.0083,0.0303,0.9898
50,0.0108,0.0299,0.9903
51,0.0091,0.0295,0.9902
52,0.0148,0.0293,0.9909
53,0.0138,0.0287,0.9902
54,0.01,0.0284,0.9903
55,0.0089,0.0291,0.9902
56,0.0111,0.0291,0.9906
57,0.0106,0.0283,0.9914
58,0.0094,0.0288,0.9903
59,0.0093,0.0289,0.9907
60,0.0078,0.028,0.991
61,0.0075,0.0284,0.9915
62,0.0079,0.0272,0.9914
63,0.0089,0.0279,0.9912
64,0.0106,0.0266,0.9908
65,0.0079,0.0277,0.9911
66,0.0099,0.0284,0.9911
67,0.0057,0.0277,0.9914
68,0.0065,0.0274,0.9909
69,0.0071,0.0285,0.9909
70,0.0077,0.0275,0.9911
71,0.0071,0.0282,0.9913
72,0.0069,0.027,0.9913
73,0.0062,0.026,0.9916
74,0.0073,0.0259,0.9919
75,0.0089,0.0256,0.991
76,0.0082,0.0256,0.9917
77,0.0061,0.0269,0.9911
78,0.0078,0.0269,0.9917
79,0.0079,0.0268,0.9914
80,0.0075,0.0256,0.9914
81,0.0062,0.0265,0.9909
82,0.0079,0.0261,0.9909
83,0.0076,0.0267,0.9905
84,0.0058,0.026,0.991
85,0.0069,0.0251,0.9916
86,0.0049,0.0252,0.9909
87,0.0076,0.026,0.9911
88,0.0064,0.025,0.9917
89,0.0046,0.0247,0.9921
90,0.0075,0.0244,0.992
91,0.0064,0.0244,0.9914
92,0.0055,0.0247,0.9919
93,0.0064,0.0243,0.9919
94,0.007,0.0242,0.9925
95,0.0065,0.0246,0.9917
96,0.0047,0.025,0.9914
97,0.0047,0.0244,0.9917
98,0.0048,0.0244,0.9915
99,0.0041,0.0249,0.9915
100,0.0082,0.0252,0.9917
101,0.0089,0.025,0.9915
102,0.0058,0.0255,0.9912
103,0.0065,0.025,0.9917
104,0.0032,0.0262,0.9917
105,0.0037,0.0244,0.9921
106,0.0074,0.0248,0.9917
