Epoch,Training loss,Test loss,Test acc
1,2.3049,2.2261,0.3892
2,2.2261,2.1425,0.5803
3,2.1477,2.031,0.6358
4,2.0325,1.8601,0.6059
5,1.8661,1.7163,0.4694
6,1.7294,2.6641,0.2962
7,2.6787,2.1222,0.3644
8,2.1258,1.9057,0.4512
9,1.9082,1.6132,0.5572
10,1.6151,1.2373,0.7308
11,1.2582,0.9936,0.7405
12,1.0098,3.6179,0.2894
13,3.6027,2.1137,0.3463
14,2.1141,1.9178,0.531
15,1.9164,1.6839,0.586
16,1.6926,1.439,0.6174
17,1.4526,1.2153,0.6703
18,1.2414,1.1792,0.6971
19,1.2075,1.4696,0.545
20,1.4841,1.411,0.5925
21,1.4186,0.9626,0.7506
22,1.0031,0.6453,0.8385
23,0.6633,0.5704,0.854
24,0.6218,0.9577,0.6819
25,0.9552,1.4282,0.6343
26,1.4921,1.1072,0.63
27,1.1197,0.7784,0.746
28,0.7979,0.5796,0.8609
29,0.6106,0.4789,0.8701
30,0.5187,0.5101,0.8452
31,0.5144,0.6901,0.7411
32,0.7408,0.892,0.7179
33,0.915,0.6485,0.7879
34,0.6886,0.4438,0.8734
35,0.4543,0.3713,0.8894
36,0.3941,0.3572,0.8884
37,0.369,0.3823,0.8754
38,0.3884,0.4537,0.8383
39,0.4698,0.5253,0.8332
40,0.5264,0.3537,0.8945
41,0.3877,0.2923,0.917
42,0.3168,0.2632,0.927
43,0.2743,0.2534,0.9297
44,0.2496,0.2454,0.9313
45,0.266,0.2382,0.9331
46,0.2573,0.2311,0.9346
47,0.2483,0.2289,0.9344
48,0.2542,0.2298,0.9333
49,0.2463,0.2339,0.9312
50,0.2419,0.2623,0.9209
51,0.2778,0.3005,0.9014
52,0.3235,0.4623,0.8629
53,0.4837,0.4613,0.859
54,0.4899,0.3198,0.9051
55,0.3385,0.2274,0.9374
56,0.2464,0.2092,0.9408
57,0.2298,0.2017,0.9409
58,0.2185,0.1938,0.944
59,0.2148,0.1881,0.944
60,0.2079,0.1846,0.9463
61,0.2003,0.1845,0.946
62,0.1949,0.1857,0.9452
