Epoch,Training loss,Test loss,Test acc
1,0.1323,0.1884,0.9427
2,0.0274,0.1328,0.9685
3,0.0215,0.1028,0.9733
4,0.0152,0.0827,0.9777
5,0.0112,0.0719,0.9808
6,0.0127,0.0621,0.9827
7,0.0107,0.0561,0.9843
8,0.0087,0.0519,0.9855
9,0.0072,0.048,0.986
10,0.0078,0.044,0.9873
11,0.0067,0.0411,0.9884
12,0.0066,0.0428,0.9878
13,0.0053,0.0402,0.9884
14,0.0052,0.0375,0.9892
15,0.0053,0.0358,0.989
16,0.0042,0.0376,0.9888
17,0.0056,0.0358,0.9893
18,0.0045,0.0338,0.99
19,0.0053,0.0358,0.9895
20,0.0048,0.0336,0.9902
21,0.0041,0.0328,0.99
22,0.0042,0.034,0.9902
23,0.0037,0.032,0.9905
24,0.0043,0.0295,0.9916
25,0.0033,0.0315,0.9906
26,0.0036,0.0288,0.9915
27,0.0025,0.0311,0.9906
28,0.0035,0.0302,0.9906
29,0.0035,0.0289,0.9915
30,0.0036,0.028,0.9914
31,0.0032,0.0265,0.9918
32,0.0026,0.0264,0.9919
33,0.0032,0.0271,0.9918
34,0.003,0.0277,0.9915
35,0.0024,0.0278,0.9915
36,0.0017,0.0291,0.9915
37,0.0025,0.0265,0.9921
38,0.002,0.0273,0.9923
39,0.0025,0.0263,0.9929
40,0.0028,0.0274,0.9919
41,0.0025,0.0279,0.9923
42,0.0029,0.0259,0.9925
43,0.0016,0.0263,0.9926
44,0.001,0.027,0.9925
45,0.0025,0.0262,0.9929
46,0.0018,0.0267,0.9926
47,0.0021,0.0269,0.9926
48,0.0009,0.0295,0.9918
49,0.0024,0.0266,0.9922
50,0.0029,0.0259,0.9924
51,0.0022,0.0265,0.9924
52,0.0014,0.0259,0.9923
53,0.002,0.0255,0.9924
54,0.0016,0.026,0.9926
55,0.002,0.0268,0.9923
56,0.002,0.0249,0.9929
57,0.0017,0.0255,0.9925
58,0.0016,0.0266,0.9919
59,0.0019,0.0261,0.9922
60,0.0013,0.0243,0.9933
61,0.0009,0.0257,0.9928
62,0.0013,0.0269,0.993
63,0.0007,0.0267,0.9927
64,0.0019,0.0263,0.9924
65,0.0023,0.0257,0.9922
66,0.0009,0.025,0.9928
67,0.0006,0.0252,0.9927
68,0.0015,0.0243,0.993
69,0.0016,0.0242,0.9934
70,0.0008,0.0249,0.9933
71,0.0008,0.0258,0.9926
72,0.0012,0.0253,0.993
73,0.0005,0.0263,0.9931
74,0.0005,0.0264,0.993
75,0.001,0.0268,0.993
76,0.0009,0.0266,0.9928
77,0.0009,0.0262,0.9928
78,0.0008,0.0249,0.9933
79,0.0007,0.0251,0.9935
80,0.0017,0.0246,0.9927
81,0.0009,0.0241,0.9932
82,0.0009,0.0257,0.9927
83,0.0009,0.0258,0.9932
84,0.0009,0.0252,0.9933
85,0.001,0.0247,0.9932
86,0.0004,0.0254,0.9929
87,0.0004,0.0256,0.993
88,0.0015,0.0246,0.9934
89,0.0009,0.0245,0.9934
90,0.0005,0.025,0.9937
91,0.0003,0.0255,0.9938
92,0.0011,0.0252,0.9937
93,0.0015,0.0249,0.9931
94,0.0007,0.0255,0.9926
95,0.0005,0.026,0.9932
96,0.0008,0.0261,0.9936
97,0.001,0.0256,0.9932
98,0.0012,0.0255,0.993
99,0.0006,0.0252,0.9931
100,0.0007,0.0258,0.9932
101,0.0005,0.0266,0.9931
102,0.0004,0.0265,0.9933
103,0.0014,0.0255,0.993
104,0.0013,0.0249,0.9929
105,0.0004,0.0252,0.9928
106,0.0005,0.025,0.9934
107,0.0005,0.025,0.9931
108,0.0007,0.025,0.9928
109,0.0003,0.0245,0.9932
110,0.0005,0.025,0.9933
111,0.0019,0.0248,0.9934
112,0.0003,0.0249,0.9933
113,0.0002,0.0245,0.9932
114,0.0005,0.0249,0.9931
115,0.0004,0.0253,0.9931
116,0.0009,0.025,0.9937
117,0.0002,0.0258,0.9934
118,0.0008,0.0252,0.9936
119,0.001,0.0257,0.9932
120,0.0002,0.0261,0.9932
121,0.0003,0.0266,0.9931
122,0.0008,0.0273,0.9928
123,0.0003,0.0283,0.9927
124,0.0003,0.0284,0.993
125,0.0013,0.0289,0.9926
126,0.0002,0.0284,0.993
127,0.0005,0.0284,0.9932
128,0.0003,0.029,0.9931
129,0.0001,0.0293,0.9933
130,0.0009,0.0286,0.993
131,0.001,0.029,0.9928
132,0.0004,0.0301,0.9929
133,0.0001,0.03,0.9926
134,0.0003,0.0299,0.9928
135,0.0001,0.0305,0.9926
136,0.0006,0.0303,0.9927
137,0.0006,0.0288,0.9927
138,0.0005,0.0296,0.9926
139,0.0004,0.0293,0.993
140,0.0002,0.0302,0.9929
141,0.0003,0.0304,0.9927
142,0.0001,0.0311,0.9921
143,0.0003,0.0315,0.9925
144,0.0002,0.0311,0.9926
145,0.0009,0.0311,0.9925
146,0.0002,0.0307,0.9926
147,0.0004,0.0307,0.9927
148,0.0003,0.0307,0.993
149,0.0002,0.031,0.9931
150,0.0002,0.0309,0.9929
151,0.0008,0.0308,0.9923
152,0.0006,0.0299,0.9925
153,0.0005,0.0294,0.9926
154,0.0001,0.0302,0.9925
155,0.0001,0.0306,0.9925
156,0.0002,0.031,0.9925
157,0.0004,0.0303,0.9926
158,0.0002,0.0305,0.993
159,0.0002,0.0311,0.9932
160,0.0003,0.0315,0.9927
161,0.0,0.0323,0.9927
162,0.0001,0.0325,0.9929
163,0.0005,0.0322,0.9932
164,0.0002,0.0322,0.9933
165,0.0001,0.032,0.993
166,0.0002,0.0324,0.9928
167,0.0,0.0323,0.9931
168,0.0003,0.0323,0.9928
169,0.0007,0.0315,0.9933
170,0.0008,0.0303,0.9929
171,0.0003,0.0303,0.9934
172,0.0001,0.0309,0.9933
173,0.0017,0.0315,0.9932
174,0.0005,0.0315,0.993
175,0.0001,0.0316,0.9929
176,0.0001,0.0321,0.9929
177,0.0008,0.0306,0.9929
