Epoch,Training loss,Test loss,Test acc
1,0.2988,0.2345,0.9358
2,0.0432,0.1611,0.96
3,0.0451,0.1868,0.9484
4,0.0155,0.1077,0.9714
5,0.0189,0.0978,0.9746
6,0.0135,0.0879,0.9773
7,0.0132,0.0812,0.9783
8,0.0114,0.0749,0.9794
9,0.0157,0.0757,0.9789
10,0.0088,0.069,0.9804
11,0.0092,0.0646,0.9811
12,0.0081,0.0589,0.9827
13,0.0083,0.0576,0.9821
14,0.0061,0.0555,0.9835
15,0.006,0.0556,0.9844
16,0.0079,0.0516,0.9844
17,0.0061,0.0493,0.9849
18,0.0059,0.0505,0.9847
19,0.0045,0.0502,0.9856
20,0.0057,0.0481,0.9863
21,0.005,0.0458,0.9863
22,0.0056,0.0459,0.9858
23,0.0052,0.0439,0.9868
24,0.0056,0.045,0.9865
25,0.004,0.0436,0.9872
26,0.0048,0.0432,0.9872
27,0.0038,0.0425,0.9874
28,0.0042,0.0418,0.988
29,0.0052,0.0405,0.9879
30,0.0044,0.0395,0.9885
31,0.0046,0.0403,0.9883
32,0.0037,0.0382,0.9891
33,0.0038,0.0392,0.989
34,0.0037,0.0376,0.9889
35,0.0043,0.0359,0.9899
36,0.0029,0.0377,0.9894
37,0.0038,0.0375,0.9892
38,0.0039,0.0365,0.9895
39,0.0027,0.0373,0.9894
40,0.0039,0.0351,0.9897
41,0.0038,0.0357,0.9897
42,0.0029,0.0357,0.9898
43,0.0036,0.037,0.9899
44,0.0031,0.0367,0.9899
45,0.0038,0.0342,0.9896
46,0.0031,0.0357,0.99
47,0.0024,0.034,0.9901
48,0.0028,0.0345,0.9902
49,0.0036,0.0337,0.9903
50,0.0032,0.0346,0.9898
51,0.0031,0.0325,0.9901
52,0.0033,0.0325,0.9902
53,0.0026,0.0342,0.99
54,0.0019,0.0333,0.9905
55,0.0025,0.0333,0.9903
56,0.0029,0.0333,0.9904
57,0.0021,0.0336,0.9896
58,0.0022,0.0352,0.9896
59,0.0019,0.0336,0.9901
60,0.0028,0.0317,0.9904
61,0.0021,0.0319,0.9899
62,0.0021,0.0318,0.9905
63,0.0023,0.0316,0.9908
64,0.0018,0.0323,0.9899
65,0.0023,0.0313,0.991
66,0.0021,0.0304,0.9911
67,0.0024,0.0306,0.9906
68,0.0013,0.0313,0.9909
69,0.002,0.0317,0.9913
70,0.002,0.0331,0.9908
71,0.0019,0.0319,0.9906
72,0.0017,0.0323,0.9906
73,0.0023,0.0309,0.9909
74,0.0017,0.0324,0.9909
75,0.0015,0.0339,0.9912
76,0.002,0.0331,0.9911
77,0.0015,0.033,0.991
78,0.0019,0.0307,0.991
79,0.0031,0.0316,0.9908
80,0.0023,0.0299,0.9906
81,0.0016,0.0308,0.9908
82,0.0017,0.0303,0.9906
83,0.0015,0.0317,0.9908
84,0.0018,0.0314,0.9911
85,0.0009,0.0317,0.9913
86,0.0016,0.0323,0.9911
87,0.002,0.0315,0.9911
88,0.0025,0.0323,0.9908
89,0.0011,0.0323,0.9908
90,0.0014,0.0305,0.9912
91,0.0023,0.0309,0.9911
92,0.0015,0.0298,0.9912
93,0.0019,0.0297,0.9912
94,0.0018,0.0299,0.9913
95,0.002,0.031,0.9915
96,0.0018,0.0316,0.9919
97,0.0016,0.0302,0.9911
98,0.0014,0.0308,0.9919
99,0.0013,0.0313,0.9914
100,0.0009,0.0316,0.9912
101,0.0017,0.0288,0.9916
102,0.001,0.0298,0.9911
103,0.0018,0.03,0.9916
104,0.0009,0.0311,0.9914
105,0.0015,0.0322,0.9912
106,0.0023,0.0309,0.9915
107,0.0013,0.0301,0.9912
108,0.0013,0.0308,0.9914
109,0.001,0.0308,0.9917
110,0.0023,0.0296,0.9914
111,0.001,0.0295,0.9914
112,0.001,0.0305,0.9914
113,0.0009,0.0301,0.9913
114,0.001,0.0302,0.9916
115,0.0008,0.0303,0.9914
116,0.0005,0.0298,0.992
117,0.0014,0.0297,0.9921
118,0.0009,0.029,0.9916
119,0.0014,0.029,0.9922
120,0.0013,0.0296,0.9916
121,0.0019,0.0309,0.9915
122,0.0006,0.0309,0.9915
123,0.0009,0.029,0.9917
124,0.001,0.0301,0.9915
125,0.0012,0.0298,0.9915
126,0.0006,0.0303,0.9915
127,0.0007,0.0309,0.9915
128,0.0008,0.0303,0.9914
129,0.001,0.0297,0.9916
130,0.0012,0.0305,0.9918
131,0.0008,0.0294,0.9913
132,0.0007,0.0307,0.9916
133,0.0018,0.0318,0.9916
134,0.0007,0.0306,0.9915
135,0.0009,0.0302,0.9918
136,0.0009,0.0306,0.992
137,0.0009,0.0298,0.9919
138,0.0008,0.0298,0.9919
139,0.0008,0.0293,0.9919
140,0.0009,0.0286,0.9922
141,0.0011,0.031,0.9918
142,0.0011,0.0301,0.992
143,0.0009,0.0306,0.9923
144,0.0007,0.0308,0.992
145,0.0005,0.03,0.992
146,0.0008,0.0304,0.992
147,0.0018,0.0299,0.9921
148,0.0011,0.0299,0.9916
149,0.0004,0.03,0.9918
150,0.0007,0.0293,0.9921
151,0.0004,0.0297,0.9921
152,0.0005,0.0302,0.9921
153,0.0016,0.0295,0.9924
154,0.001,0.0303,0.9919
155,0.001,0.0291,0.9919
156,0.0006,0.029,0.9918
157,0.0015,0.0296,0.9918
158,0.0007,0.0307,0.9915
159,0.0006,0.0303,0.9916
160,0.0006,0.0306,0.9918
161,0.0006,0.0313,0.9915
162,0.0004,0.0309,0.9919
163,0.0006,0.0309,0.9924
164,0.0008,0.0305,0.992
165,0.0006,0.0311,0.992
166,0.0005,0.0326,0.9917
167,0.0002,0.0324,0.9918
168,0.0008,0.0318,0.9918
169,0.0006,0.0315,0.9921
170,0.0009,0.0317,0.9921
171,0.0002,0.0312,0.9921
172,0.0006,0.0317,0.9924
173,0.0004,0.0323,0.9924
174,0.0006,0.0333,0.9921
175,0.0007,0.0313,0.9924
176,0.0007,0.0315,0.9922
177,0.0004,0.0315,0.9921
178,0.001,0.0314,0.9924
179,0.001,0.0313,0.9922
180,0.0004,0.0315,0.992
181,0.0009,0.0309,0.9921
182,0.0003,0.0317,0.9923
183,0.0004,0.0327,0.9919
184,0.0006,0.0316,0.9924
185,0.0007,0.0312,0.9923
186,0.0004,0.031,0.9923
187,0.0006,0.0318,0.9921
188,0.0007,0.0306,0.9923
189,0.0003,0.0303,0.9925
190,0.0002,0.0306,0.9923
191,0.0003,0.0315,0.9922
192,0.0006,0.0308,0.9921
193,0.0005,0.0301,0.9925
194,0.0005,0.0305,0.9923
195,0.0002,0.0312,0.9924
196,0.0007,0.0312,0.9922
197,0.0006,0.0304,0.9923
198,0.0007,0.0317,0.9923
199,0.0005,0.0311,0.9921
200,0.0009,0.0309,0.992
201,0.0004,0.0311,0.9923
202,0.0004,0.0326,0.9925
203,0.0002,0.0316,0.9921
204,0.0007,0.0318,0.9919
205,0.0004,0.0311,0.9918
206,0.0003,0.0323,0.9923
207,0.0005,0.0331,0.9917
208,0.0002,0.0327,0.992
209,0.0006,0.0321,0.9923
210,0.001,0.0334,0.9917
211,0.0005,0.0336,0.9921
212,0.0006,0.0331,0.9919
213,0.0002,0.0327,0.9922
214,0.0007,0.0324,0.9923
215,0.0002,0.0336,0.9923
216,0.0006,0.0325,0.9923
217,0.0004,0.0327,0.9924
218,0.0002,0.0327,0.9922
219,0.0003,0.0323,0.9923
220,0.0014,0.0334,0.9921
221,0.0004,0.0332,0.9923
222,0.0003,0.0335,0.9921
223,0.0002,0.034,0.9918
224,0.0012,0.0329,0.9921
225,0.0003,0.0338,0.9918
226,0.0003,0.0333,0.9922
227,0.0002,0.0326,0.9921
228,0.001,0.0321,0.9924
229,0.0006,0.0321,0.9922
230,0.0006,0.0317,0.9921
231,0.0009,0.0317,0.9923
232,0.0002,0.0321,0.992
233,0.0002,0.0317,0.9916
234,0.0004,0.0322,0.9916
235,0.0002,0.0328,0.9918
236,0.0009,0.0333,0.9919
237,0.0007,0.0325,0.9924
238,0.0004,0.0316,0.9921
239,0.0005,0.0319,0.9922
240,0.0003,0.0322,0.9925
241,0.0003,0.032,0.9925
242,0.0004,0.0317,0.9923
243,0.0001,0.0317,0.9926
244,0.0007,0.0318,0.9924
245,0.0004,0.0323,0.9919
246,0.0003,0.032,0.9919
247,0.0006,0.0323,0.9923
248,0.0005,0.033,0.9918
249,0.0003,0.0325,0.9923
250,0.0003,0.0318,0.9921
251,0.0003,0.0323,0.992
252,0.0002,0.0327,0.9918
253,0.0001,0.0327,0.9921
254,0.0002,0.0332,0.9922
255,0.0005,0.0338,0.9919
256,0.0002,0.0338,0.992
257,0.0002,0.0343,0.9921
258,0.0004,0.0343,0.992
259,0.0124,0.0351,0.9905
260,0.0005,0.0335,0.9909
261,0.0004,0.0323,0.9912
262,0.0004,0.0323,0.9916
263,0.0004,0.0326,0.9915
264,0.0004,0.0324,0.9918
265,0.0003,0.0317,0.9922
266,0.0003,0.032,0.9913
267,0.0003,0.0332,0.9915
268,0.0002,0.0324,0.9915
269,0.0003,0.032,0.9921
270,0.0003,0.0325,0.9918
271,0.0001,0.0331,0.9919
272,0.0003,0.0333,0.9918
273,0.0005,0.0333,0.9923
274,0.0001,0.0333,0.9922
275,0.0001,0.0331,0.9922
276,0.0002,0.0335,0.9922
277,0.0002,0.0337,0.9923
278,0.0002,0.0338,0.9921
279,0.0003,0.0336,0.9923
280,0.0001,0.0342,0.9921
281,0.0001,0.0341,0.9922
282,0.0001,0.0342,0.9921
283,0.0002,0.0343,0.9922
284,0.0002,0.0353,0.9917
285,0.0003,0.0343,0.9922
286,0.0001,0.0349,0.9921
287,0.0001,0.0347,0.9919
288,0.0001,0.0347,0.9922
289,0.0001,0.0345,0.992
290,0.0001,0.0349,0.9922
291,0.0003,0.0351,0.9924
292,0.0003,0.0344,0.9921
293,0.0003,0.0345,0.9923
294,0.0002,0.0346,0.9923
295,0.0001,0.0354,0.9923
296,0.0001,0.0358,0.9919
297,0.0003,0.0357,0.992
298,0.0001,0.0349,0.9921
299,0.0001,0.0345,0.9923
300,0.0001,0.0348,0.9922
301,0.0002,0.035,0.992
302,0.0001,0.0362,0.9916
303,0.0001,0.0367,0.9918
304,0.0002,0.0361,0.992
305,0.0002,0.0362,0.9919
306,0.0001,0.0364,0.9918
307,0.0001,0.0358,0.992
308,0.0001,0.0368,0.9918
309,0.0001,0.0362,0.9921
310,0.0003,0.0361,0.9919
311,0.0005,0.0358,0.992
312,0.0001,0.0357,0.9921
313,0.0001,0.0362,0.9919
314,0.0003,0.0362,0.9921
315,0.0001,0.036,0.9921
316,0.0002,0.0361,0.9922
317,0.0001,0.0361,0.9921
318,0.0001,0.0361,0.992
319,0.0004,0.0365,0.9921
320,0.0001,0.0368,0.9922
321,0.0001,0.0372,0.992
322,0.0005,0.0373,0.9922
323,0.0001,0.0375,0.9921
324,0.0003,0.0365,0.992
325,0.0001,0.0369,0.9921
326,0.0001,0.0367,0.9921
327,0.0002,0.0369,0.9918
328,0.0001,0.0372,0.9915
329,0.0003,0.0369,0.9922
330,0.0001,0.0365,0.9921
331,0.0001,0.0363,0.9924
332,0.0001,0.0364,0.992
333,0.0003,0.0375,0.9918
334,0.0001,0.0367,0.992
335,0.0001,0.0366,0.9923
336,0.0003,0.0363,0.9922
337,0.0001,0.0367,0.9917
338,0.0006,0.0372,0.992
339,0.0001,0.0369,0.9921
340,0.0005,0.0378,0.9919
341,0.0001,0.038,0.9919
342,0.0001,0.0376,0.9917
343,0.0001,0.0379,0.9918
344,0.0001,0.0376,0.992
345,0.0001,0.037,0.992
346,0.0001,0.0372,0.9917
347,0.0001,0.0373,0.9918
348,0.0001,0.037,0.9921
349,0.0001,0.0372,0.9923
350,0.0002,0.0378,0.992
351,0.0001,0.0375,0.9921
352,0.0001,0.0375,0.9919
353,0.0001,0.0379,0.9921
354,0.0001,0.038,0.9922
355,0.0001,0.0381,0.9918
356,0.0001,0.0382,0.9919
357,0.0001,0.0382,0.992
