Epoch,Training loss,Test loss,Test acc
1,2.1078,1.6219,0.8029
2,2.1914,2.0933,0.4758
3,1.6267,0.7627,0.8376
4,1.7604,1.4732,0.6164
5,1.0085,0.982,0.6619
6,1.2045,0.557,0.883
7,0.619,0.8326,0.7217
8,0.4675,0.2664,0.9269
9,0.2598,0.2276,0.9339
10,0.2237,0.2413,0.9235
11,0.3276,0.24,0.9294
12,0.1844,0.1791,0.9466
13,0.151,0.1655,0.9487
14,0.1476,0.1573,0.9524
15,0.1489,0.1602,0.9505
16,0.1722,0.1736,0.9428
17,0.1391,0.1337,0.9599
18,0.1124,0.1284,0.9611
19,0.1125,0.1208,0.9632
20,0.107,0.1192,0.9635
21,0.1276,0.148,0.9489
22,0.1348,0.1103,0.9675
23,0.0908,0.1034,0.9685
24,0.0905,0.1037,0.9682
25,0.1047,0.1137,0.9656
26,0.1352,0.11,0.964
27,0.0832,0.0918,0.9718
28,0.0802,0.0896,0.9722
29,0.0725,0.0869,0.9721
30,0.0743,0.0836,0.9733
31,0.0726,0.0822,0.9742
32,0.0741,0.0871,0.971
33,0.0677,0.078,0.975
34,0.0741,0.0797,0.975
35,0.0605,0.0744,0.9768
36,0.0607,0.074,0.9773
37,0.1246,0.1032,0.9682
38,0.0674,0.0717,0.9776
39,0.0582,0.0692,0.9781
40,0.058,0.0688,0.9778
41,0.0625,0.0683,0.9779
42,0.0512,0.0654,0.9784
43,0.0496,0.0646,0.9786
44,0.0498,0.0653,0.9789
45,0.0553,0.0657,0.9793
46,0.0824,0.0686,0.9783
47,0.0456,0.0613,0.9796
48,0.0439,0.0609,0.9798
49,0.0534,0.0591,0.9813
50,0.042,0.0582,0.9813
51,0.0405,0.0567,0.9816
52,0.1216,0.1067,0.9653
53,0.0574,0.0591,0.9814
54,0.0433,0.0569,0.9813
55,0.0417,0.0566,0.9818
56,0.04,0.0544,0.982
57,0.0376,0.0539,0.9826
58,0.0363,0.0535,0.9828
59,0.0385,0.0511,0.9838
60,0.0362,0.0507,0.9832
61,0.056,0.0668,0.979
62,0.0417,0.0507,0.9833
63,0.035,0.0511,0.9837
64,0.0361,0.0498,0.9845
65,0.0521,0.0697,0.9762
66,0.0485,0.0483,0.9852
67,0.0342,0.048,0.9848
68,0.0304,0.0477,0.9842
69,0.0623,0.0513,0.9835
70,0.0321,0.0477,0.9853
