Epoch,Training loss,Test loss,Test acc
191,0.08,0.0719,0.9784
192,0.082,0.0711,0.9784
193,0.087,0.0714,0.9789
194,0.0766,0.07,0.9786
195,0.072,0.0697,0.9793
196,0.0738,0.0697,0.9786
197,0.072,0.0692,0.9787
198,0.0815,0.0701,0.9798
199,0.0757,0.0687,0.9795
200,0.0752,0.068,0.9801
201,0.0793,0.0675,0.9793
202,0.0716,0.068,0.9797
203,0.0729,0.0664,0.9804
204,0.0801,0.0656,0.9802
205,0.071,0.0668,0.9798
206,0.0707,0.0657,0.9793
207,0.0833,0.0662,0.9793
208,0.0763,0.0667,0.9792
209,0.0779,0.0664,0.9783
210,0.0707,0.0663,0.9799
211,0.0796,0.0662,0.9793
212,0.0741,0.0638,0.9808
213,0.0728,0.0643,0.9798
214,0.0752,0.0641,0.9799
215,0.0642,0.0638,0.9806
216,0.0773,0.0645,0.9801
217,0.07,0.0679,0.9802
218,0.0806,0.068,0.9781
219,0.0763,0.0691,0.9795
220,0.0724,0.0638,0.98
221,0.0713,0.0623,0.982
222,0.0664,0.0626,0.9803
223,0.0655,0.0628,0.9818
224,0.0766,0.0629,0.9801
225,0.0669,0.0622,0.9821
226,0.0672,0.061,0.9807
227,0.0718,0.0611,0.9809
228,0.0583,0.0612,0.98
229,0.0542,0.0602,0.9814
230,0.0712,0.0606,0.9806
231,0.0563,0.0588,0.9814
232,0.0664,0.0585,0.9827
233,0.0586,0.0583,0.9815
234,0.0641,0.0599,0.9807
235,0.0585,0.0585,0.9815
236,0.0638,0.0584,0.9826
237,0.066,0.0588,0.9816
238,0.0648,0.0599,0.9814
239,0.0656,0.0583,0.9809
240,0.0638,0.0598,0.9823
241,0.0605,0.0585,0.9807
242,0.0626,0.0595,0.9822
243,0.0659,0.0592,0.9807
244,0.0619,0.0575,0.9828
245,0.0685,0.0573,0.9812
246,0.0646,0.0584,0.9822
247,0.0598,0.0578,0.9812
248,0.0636,0.0574,0.9823
249,0.0579,0.0567,0.9818
250,0.06,0.0555,0.9828
251,0.055,0.0548,0.9828
252,0.0649,0.0549,0.9835
253,0.0539,0.0551,0.983
254,0.0628,0.0551,0.9826
255,0.0562,0.0543,0.9829
256,0.0579,0.0547,0.9829
257,0.054,0.0538,0.9837
258,0.0551,0.0539,0.9837
259,0.0667,0.0565,0.9809
260,0.0654,0.0596,0.9818
261,0.0686,0.0589,0.98
262,0.0667,0.0703,0.978
263,0.0776,0.078,0.9736
264,0.0875,0.1465,0.9502
265,0.1564,1.2964,0.7903
266,1.356,1.2006,0.8402
267,1.2099,0.5541,0.8446
268,0.5708,0.3746,0.8747
269,0.3902,0.2726,0.9011
270,0.2857,0.1872,0.9558
271,0.2077,0.1421,0.9647
272,0.1591,0.1248,0.9674
273,0.1353,0.1155,0.9668
274,0.1307,0.1077,0.9693
275,0.1254,0.1023,0.9706
276,0.1146,0.0985,0.971
277,0.1091,0.0949,0.9711
278,0.1055,0.0928,0.9716
279,0.1034,0.0904,0.972
280,0.0921,0.0887,0.973
281,0.102,0.0869,0.9739
282,0.1029,0.0841,0.9745
283,0.0894,0.0827,0.9742
284,0.0865,0.0817,0.9757
285,0.0942,0.0804,0.9747
286,0.0842,0.0779,0.9771
287,0.0864,0.0767,0.9772
288,0.0864,0.0757,0.9776
289,0.0868,0.0737,0.979
290,0.0792,0.0728,0.979
291,0.0858,0.0722,0.9781
292,0.0758,0.0706,0.9791
293,0.0817,0.071,0.9796
294,0.0773,0.0692,0.9797
295,0.0744,0.0681,0.9796
296,0.0766,0.0678,0.9799
297,0.0757,0.0673,0.9801
298,0.0788,0.0669,0.9813
299,0.0668,0.0656,0.981
300,0.0728,0.0648,0.9813
301,0.0727,0.0646,0.9816
302,0.0744,0.0633,0.981
303,0.0728,0.063,0.9814
304,0.0633,0.0631,0.9811
305,0.0735,0.0626,0.981
306,0.064,0.0609,0.9811
307,0.0685,0.0617,0.9813
308,0.0732,0.0606,0.982
309,0.063,0.0602,0.9826
310,0.0662,0.0597,0.9824
311,0.0735,0.0601,0.9812
312,0.0711,0.0598,0.9815
313,0.0681,0.0583,0.9825
314,0.0677,0.0577,0.9826
315,0.0676,0.0574,0.9831
316,0.0621,0.0567,0.9837
317,0.0597,0.0568,0.9838
318,0.0605,0.0579,0.9815
319,0.0639,0.0558,0.9836
320,0.0672,0.0556,0.9827
321,0.0577,0.0546,0.9841
322,0.0592,0.0549,0.9831
323,0.0576,0.0551,0.9835
324,0.0632,0.0539,0.9839
325,0.0627,0.0542,0.9841
326,0.0682,0.0536,0.9838
327,0.059,0.0533,0.9841
328,0.0565,0.0526,0.9839
329,0.064,0.0533,0.9834
330,0.0577,0.0533,0.9845
331,0.0607,0.0524,0.9835
332,0.0554,0.0521,0.9836
333,0.0579,0.0519,0.9844
334,0.0601,0.0522,0.9843
335,0.0611,0.0514,0.9845
