Epoch,Training loss,Test loss,Test acc
1,0.6525,1.2141,0.8894
2,0.1733,0.1164,0.9649
3,0.0692,0.0886,0.9754
4,0.0577,0.0765,0.9797
5,0.0458,0.0669,0.9814
6,0.047,0.0608,0.9836
7,0.037,0.0534,0.985
8,0.0347,0.0472,0.9862
9,0.0326,0.0442,0.9867
10,0.0268,0.0446,0.9873
11,0.0286,0.0434,0.9876
12,0.027,0.0397,0.9898
13,0.0237,0.0386,0.9886
14,0.0247,0.035,0.9895
15,0.017,0.0367,0.9895
16,0.0158,0.0351,0.9903
17,0.0125,0.0362,0.9895
18,0.0174,0.0323,0.9903
19,0.0187,0.033,0.9898
20,0.0171,0.0332,0.99
21,0.0161,0.0332,0.9902
22,0.014,0.0329,0.9899
23,0.0077,0.0333,0.99
24,0.0128,0.0308,0.9909
25,0.0103,0.0313,0.9906
26,0.0162,0.0313,0.9903
27,0.0166,0.0306,0.9907
28,0.0132,0.0296,0.991
29,0.0124,0.029,0.9911
30,0.0101,0.0284,0.9916
31,0.0099,0.0294,0.9912
32,0.0075,0.0275,0.9918
33,0.0115,0.0284,0.9925
34,0.0115,0.0289,0.9915
35,0.0121,0.0284,0.9917
36,0.0112,0.0275,0.9922
37,0.0109,0.0291,0.9923
38,0.0107,0.0278,0.9921
39,0.0047,0.0273,0.9917
40,0.0101,0.0285,0.9916
41,0.0131,0.0275,0.9916
42,0.0051,0.0266,0.9921
43,0.0097,0.0262,0.9923
44,0.0042,0.0258,0.9924
45,0.01,0.0252,0.9928
46,0.011,0.0277,0.9918
47,0.0037,0.0275,0.9917
48,0.0063,0.0275,0.9917
49,0.0052,0.0275,0.9924
50,0.0031,0.0267,0.9924
51,0.0142,0.0249,0.9924
52,0.0057,0.0262,0.9929
53,0.0084,0.0256,0.992
54,0.0037,0.0261,0.9916
55,0.0067,0.0269,0.9919
56,0.0072,0.0257,0.9921
57,0.0087,0.0271,0.9917
58,0.0055,0.0271,0.9921
59,0.0046,0.0282,0.9923
60,0.0078,0.0266,0.993
61,0.0038,0.0264,0.9921
62,0.0091,0.0253,0.9932
63,0.0057,0.0253,0.9928
64,0.0036,0.0246,0.9937
