Epoch,Training loss,Test loss,Test acc
1,2.1065,1.9077,0.5455
2,1.0835,0.6408,0.8461
3,0.3056,0.2173,0.9353
4,0.1711,0.1681,0.9479
5,0.1214,0.1447,0.9566
6,0.0794,0.1251,0.9606
7,0.124,0.1367,0.9587
8,0.0611,0.1027,0.9681
9,0.0553,0.094,0.9716
10,0.062,0.09,0.9722
11,0.0343,0.0863,0.973
12,0.0786,0.09,0.9711
13,0.0397,0.0805,0.9754
14,0.0397,0.0792,0.9752
15,0.0272,0.0752,0.9773
16,0.0295,0.0736,0.9767
17,0.0212,0.0696,0.9789
18,0.0653,0.0706,0.9766
19,0.0189,0.0647,0.979
20,0.0275,0.0652,0.98
21,0.023,0.0624,0.9811
22,0.058,0.0681,0.9778
23,0.0196,0.0595,0.9803
24,0.0228,0.0587,0.981
25,0.0243,0.0577,0.9817
26,0.0144,0.0569,0.9824
27,0.0124,0.0577,0.9816
28,0.0368,0.0784,0.9765
29,0.0157,0.0548,0.9831
30,0.0111,0.0536,0.9832
31,0.0242,0.0542,0.9837
32,0.038,0.0592,0.9821
33,0.0117,0.0556,0.983
34,0.0189,0.0514,0.9833
35,0.0099,0.0512,0.9843
36,0.0095,0.0516,0.9837
37,0.0082,0.053,0.9835
38,0.0073,0.0516,0.9839
39,0.0559,0.0555,0.9833
40,0.0087,0.0503,0.9842
41,0.0106,0.0491,0.985
42,0.0077,0.0495,0.9846
43,0.0072,0.0491,0.9848
44,0.0236,0.0512,0.9842
45,0.008,0.0491,0.9848
46,0.0077,0.0489,0.9855
47,0.0059,0.0493,0.9849
48,0.0057,0.0485,0.985
49,0.033,0.0483,0.9854
50,0.0096,0.0465,0.9854
51,0.0195,0.0503,0.9845
52,0.0064,0.0497,0.9855
53,0.006,0.048,0.9855
54,0.0065,0.0468,0.9857
55,0.0076,0.0471,0.9856
56,0.0048,0.0458,0.986
57,0.0071,0.0462,0.9857
58,0.0059,0.0454,0.9863
59,0.0429,0.0497,0.9844
60,0.0062,0.0455,0.986
61,0.0052,0.0449,0.9865
62,0.0058,0.0445,0.9862
63,0.0066,0.0439,0.9864
64,0.0104,0.0443,0.9864
65,0.0043,0.0453,0.9869
66,0.0056,0.0456,0.9867
67,0.0059,0.0461,0.9864
68,0.0207,0.0451,0.9865
69,0.0064,0.0427,0.9875
70,0.0065,0.0423,0.9875
71,0.005,0.0431,0.9868
72,0.0043,0.0432,0.9871
73,0.0044,0.044,0.9873
74,0.004,0.0428,0.9871
75,0.0042,0.043,0.9865
76,0.0495,0.0559,0.9837
77,0.0057,0.0434,0.9864
78,0.0056,0.0436,0.9867
79,0.006,0.0419,0.9868
80,0.0057,0.0421,0.9869
81,0.005,0.0423,0.9876
82,0.0049,0.0418,0.9868
83,0.0043,0.0427,0.9873
84,0.0046,0.0419,0.9874
85,0.0044,0.0424,0.9875
86,0.0033,0.0421,0.9873
87,0.0414,0.0457,0.9866
88,0.0051,0.0437,0.9864
89,0.0042,0.043,0.9868
90,0.0049,0.0419,0.9869
91,0.006,0.0419,0.9869
92,0.0042,0.0418,0.9874
93,0.0041,0.0421,0.9872
94,0.1499,0.4824,0.9028
95,0.0655,0.0561,0.9821
96,0.0105,0.0472,0.9841
97,0.0085,0.0442,0.9854
98,0.0055,0.0444,0.9856
99,0.0061,0.0435,0.9869
100,0.0054,0.043,0.9868
101,0.0047,0.0427,0.9872
102,0.0052,0.0423,0.9871
103,0.0058,0.0417,0.9868
104,0.0058,0.0421,0.9874
105,0.0044,0.0429,0.9868
106,0.0037,0.0425,0.9876
107,0.0035,0.042,0.9874
108,0.0038,0.0421,0.9876
109,0.0037,0.0424,0.9881
110,0.0039,0.0409,0.9879
111,0.0027,0.0414,0.9873
112,0.0034,0.0407,0.9872
113,0.0032,0.04,0.9874
114,0.0039,0.0403,0.9868
115,0.0034,0.0403,0.9871
116,0.0032,0.0409,0.9873
117,0.0037,0.0402,0.9872
118,0.0024,0.0404,0.9874
119,0.0424,0.052,0.9841
120,0.0042,0.0401,0.9878
121,0.0037,0.0389,0.9883
