Epoch,Training loss,Test loss,Test acc
1,2.132,1.9698,0.5779
2,1.6688,1.7558,0.7439
3,0.9265,0.4806,0.8836
4,0.5043,0.276,0.9263
5,0.3547,0.2047,0.9405
6,0.2886,0.1817,0.9452
7,0.2309,0.1512,0.9531
8,0.223,0.1415,0.9573
9,0.1932,0.1271,0.9588
10,0.1563,0.1131,0.965
11,0.1792,0.1069,0.9666
12,0.1475,0.0931,0.9709
13,0.1468,0.0878,0.973
14,0.1212,0.0851,0.9725
15,0.1222,0.079,0.9755
16,0.0966,0.0767,0.9747
17,0.1172,0.0727,0.9761
18,0.1061,0.0725,0.9765
19,0.1015,0.0644,0.98
20,0.1139,0.0629,0.9803
21,0.1038,0.0604,0.981
22,0.0832,0.0583,0.9821
23,0.0874,0.0589,0.9811
24,0.0805,0.0521,0.9836
25,0.0852,0.0527,0.9827
26,0.0768,0.0502,0.9838
27,0.0802,0.0522,0.9828
28,0.0712,0.0515,0.9833
29,0.0737,0.049,0.9836
30,0.0615,0.0463,0.9854
31,0.0725,0.0445,0.9851
32,0.0598,0.043,0.9866
33,0.0669,0.0443,0.9863
34,0.0689,0.044,0.9859
35,0.0701,0.0413,0.9875
36,0.0629,0.0414,0.9871
37,0.0618,0.0406,0.9869
38,0.051,0.04,0.9879
39,0.0601,0.0396,0.9873
40,0.0559,0.0394,0.9875
41,0.0628,0.0387,0.9885
42,0.0544,0.037,0.9878
43,0.0561,0.0373,0.9881
44,0.0699,0.0375,0.9891
45,0.0508,0.0359,0.9885
46,0.0513,0.035,0.9886
47,0.0608,0.0355,0.9888
48,0.0502,0.034,0.9886
49,0.0441,0.0349,0.9883
50,0.0447,0.0338,0.989
51,0.0472,0.0342,0.989
52,0.0498,0.033,0.9894
53,0.0486,0.0328,0.9899
54,0.0518,0.0319,0.9896
55,0.0498,0.032,0.99
56,0.0364,0.0309,0.99
57,0.0412,0.0312,0.9902
58,0.0447,0.0311,0.9895
59,0.0384,0.0308,0.9898
60,0.0448,0.0294,0.9897
61,0.0436,0.0293,0.9905
62,0.0415,0.03,0.9896
63,0.0409,0.0298,0.9905
64,0.0366,0.029,0.9899
65,0.0365,0.029,0.9905
66,0.045,0.0295,0.9897
67,0.04,0.0285,0.9914
68,0.0318,0.0288,0.991
69,0.0344,0.0277,0.9911
70,0.0352,0.0273,0.9911
71,0.0293,0.0266,0.9914
