Epoch,Training loss,Test loss,Test acc
1,2.1881,1.9608,0.7059
2,1.9291,1.8653,0.4534
3,1.2765,1.9064,0.5016
4,1.7219,0.9715,0.7748
5,0.7279,0.7078,0.77
6,0.7243,0.4034,0.8917
7,0.556,0.6499,0.7549
8,0.4214,0.3154,0.9054
9,0.3945,0.299,0.9116
10,0.2692,0.237,0.9311
11,0.2242,0.2259,0.9346
12,0.2579,0.2439,0.9223
13,0.2287,0.1959,0.9416
14,0.1889,0.1851,0.9454
15,0.1636,0.172,0.9478
16,0.1783,0.1865,0.9413
17,0.2159,0.2456,0.9255
18,0.1818,0.156,0.9518
19,0.1346,0.147,0.9537
20,0.1397,0.142,0.9558
21,0.1199,0.1398,0.9578
22,0.1485,0.1445,0.9575
23,0.1417,0.1361,0.9579
24,0.1247,0.127,0.9598
25,0.1209,0.1292,0.9609
26,0.1075,0.1178,0.9632
27,0.1017,0.1156,0.9635
28,0.119,0.1286,0.9621
29,0.1715,0.1288,0.9608
30,0.106,0.1066,0.9676
31,0.0885,0.1045,0.9683
32,0.0826,0.1013,0.9686
33,0.0952,0.1009,0.9684
34,0.0923,0.0964,0.97
35,0.1011,0.1001,0.9685
36,0.09,0.0935,0.9724
37,0.1126,0.1119,0.9643
38,0.1359,0.1156,0.9654
39,0.0927,0.0858,0.9736
40,0.0756,0.0841,0.9748
41,0.0737,0.0819,0.975
42,0.0718,0.0814,0.9748
43,0.0745,0.078,0.9761
44,0.0782,0.0809,0.9764
45,0.0763,0.0771,0.977
46,0.0729,0.0784,0.9767
47,0.0711,0.082,0.9741
48,0.1329,0.1104,0.9674
49,0.0766,0.0735,0.9785
50,0.0615,0.0743,0.9773
51,0.0635,0.07,0.9784
52,0.0596,0.0688,0.9789
53,0.0606,0.0674,0.9793
54,0.0592,0.0666,0.9794
55,0.0551,0.0676,0.9794
56,0.0521,0.0679,0.9787
57,0.0472,0.0645,0.9802
58,0.0598,0.0762,0.975
59,0.1342,0.0962,0.9712
60,0.0643,0.0639,0.9806
61,0.0565,0.0633,0.9801
62,0.0484,0.063,0.981
63,0.0452,0.0614,0.9802
64,0.0484,0.0613,0.9798
65,0.0479,0.0596,0.9811
66,0.0444,0.0597,0.9814
67,0.0431,0.0585,0.9814
68,0.0428,0.0581,0.9813
69,0.0473,0.0652,0.9795
70,0.074,0.0967,0.9697
71,0.0806,0.0821,0.9725
72,0.0459,0.0577,0.9816
73,0.0479,0.0565,0.9818
74,0.0475,0.0549,0.9823
75,0.0455,0.0539,0.9828
76,0.0392,0.0554,0.9822
77,0.0389,0.0533,0.9827
78,0.0517,0.0609,0.9807
79,0.0528,0.0602,0.9813
80,0.038,0.0528,0.9827
81,0.0352,0.053,0.9829
82,0.0318,0.0529,0.983
83,0.0392,0.0552,0.9823
84,0.0769,0.1204,0.9625
85,0.1175,0.0681,0.9783
86,0.0432,0.0537,0.9824
87,0.0387,0.0529,0.9829
88,0.0349,0.0519,0.9831
89,0.0351,0.0504,0.9834
90,0.0331,0.0502,0.9837
91,0.0437,0.0481,0.9843
92,0.0329,0.048,0.9841
93,0.0343,0.0473,0.9845
94,0.0299,0.047,0.9848
95,0.0336,0.0474,0.985
96,0.0359,0.0483,0.9846
97,0.0295,0.0464,0.9848
98,0.0272,0.047,0.9849
99,0.0322,0.0479,0.9841
100,0.0287,0.0462,0.9842
101,0.0342,0.048,0.9835
102,0.0729,0.4152,0.8907
103,0.9792,0.3778,0.8715
104,0.2404,0.1229,0.9711
105,0.0917,0.095,0.9728
106,0.0824,0.0856,0.9743
107,0.0641,0.0791,0.9751
108,0.0562,0.0753,0.9756
109,0.065,0.0707,0.9779
110,0.0534,0.0677,0.9782
111,0.052,0.0658,0.9785
112,0.0454,0.0627,0.98
113,0.0443,0.0606,0.9811
114,0.0399,0.0597,0.9811
115,0.0379,0.0575,0.982
116,0.0399,0.0564,0.9821
117,0.044,0.0547,0.9819
118,0.0323,0.0546,0.982
119,0.0371,0.054,0.9823
120,0.0385,0.0528,0.9827
121,0.0314,0.0532,0.9824
122,0.0347,0.0515,0.983
123,0.031,0.0515,0.9832
124,0.0323,0.0511,0.9834
125,0.035,0.0506,0.9825
126,0.0381,0.0478,0.9846
127,0.0322,0.0469,0.9844
128,0.0272,0.0476,0.9849
129,0.0297,0.047,0.9841
130,0.0272,0.0461,0.9858
131,0.0286,0.0464,0.9846
132,0.0332,0.0502,0.9829
133,0.0257,0.0445,0.9863
134,0.0246,0.0445,0.986
135,0.0287,0.0456,0.9857
136,0.0234,0.0443,0.9858
137,0.0346,0.0438,0.9858
138,0.0292,0.0433,0.9857
139,0.0288,0.0422,0.9866
140,0.0249,0.0419,0.9869
141,0.0243,0.0421,0.9867
142,0.029,0.0426,0.9858
143,0.0233,0.0412,0.9869
144,0.0239,0.043,0.9858
145,0.0248,0.042,0.9868
146,0.0232,0.0416,0.9863
147,0.0233,0.0411,0.9865
148,0.0236,0.0429,0.9856
149,0.0274,0.0417,0.9868
150,0.0297,0.0416,0.9862
151,0.0239,0.041,0.9866
152,0.0179,0.042,0.9863
153,0.0228,0.0431,0.9849
154,0.0169,0.0418,0.9857
155,0.0176,0.042,0.986
156,0.0786,0.1764,0.951
157,0.4317,0.0808,0.9787
158,0.0539,0.0584,0.9821
159,0.0401,0.0522,0.9841
160,0.0378,0.049,0.9851
161,0.0305,0.0473,0.9853
162,0.0306,0.0456,0.9863
163,0.0262,0.0444,0.9863
164,0.0248,0.0449,0.9852
165,0.027,0.0437,0.9861
166,0.0267,0.0424,0.9861
167,0.0269,0.0414,0.9865
168,0.0196,0.0412,0.9864
169,0.0285,0.0401,0.9868
170,0.021,0.0405,0.9866
171,0.0239,0.0397,0.9872
172,0.0211,0.0393,0.9871
173,0.0215,0.0396,0.987
174,0.0173,0.0401,0.9875
175,0.0236,0.0395,0.9869
176,0.0148,0.039,0.9873
177,0.0188,0.0398,0.9867
178,0.0162,0.0389,0.9873
179,0.0173,0.0379,0.9877
180,0.0208,0.0378,0.9873
181,0.0193,0.0381,0.9873
182,0.017,0.0376,0.9875
183,0.02,0.0374,0.9878
184,0.0148,0.0382,0.9874
185,0.0194,0.0377,0.988
186,0.0164,0.0378,0.9875
187,0.0149,0.0383,0.9877
188,0.0162,0.0384,0.9872
189,0.0186,0.0383,0.9876
190,0.018,0.0368,0.9887
191,0.02,0.0367,0.9884
192,0.0137,0.0363,0.9888
193,0.0172,0.0365,0.9888
194,0.0192,0.0366,0.9883
195,0.0161,0.0365,0.9883
196,0.0177,0.0362,0.9885
197,0.018,0.0361,0.9885
198,0.022,0.0357,0.9881
199,0.0157,0.0359,0.9885
200,0.015,0.0364,0.9881
201,0.016,0.0368,0.9881
202,0.0133,0.037,0.9877
203,0.0186,0.0362,0.9881
204,0.0171,0.0352,0.9885
205,0.0152,0.0357,0.9884
206,0.0203,0.0345,0.9888
207,0.0151,0.0353,0.9884
208,0.0156,0.0346,0.9885
209,0.0151,0.0342,0.9886
210,0.016,0.0345,0.9883
211,0.0138,0.0346,0.9887
212,0.0137,0.0338,0.9889
213,0.0141,0.0348,0.9882
214,0.0129,0.0351,0.9882
215,0.0164,0.0347,0.9887
216,0.0216,0.0361,0.9883
217,0.0183,0.0336,0.9891
218,0.0144,0.0347,0.9887
219,0.0145,0.0347,0.989
220,0.0121,0.0352,0.9885
221,0.0177,0.0356,0.9884
222,0.0137,0.0345,0.9888
223,0.0129,0.0352,0.9891
224,0.0133,0.035,0.9886
225,0.0126,0.0346,0.9889
226,0.0111,0.0347,0.989
227,0.0144,0.034,0.9893
228,0.0134,0.0344,0.989
229,0.0156,0.0348,0.989
230,0.0117,0.0361,0.9887
231,0.0118,0.0345,0.9895
232,0.0128,0.0351,0.989
233,0.0126,0.0346,0.9891
234,0.0172,0.0341,0.9883
235,0.0157,0.034,0.9886
236,0.0143,0.034,0.9888
237,0.0109,0.034,0.9882
238,0.0126,0.0335,0.9889
239,0.014,0.0331,0.9892
240,0.0095,0.0346,0.989
241,0.018,0.0341,0.9888
242,0.011,0.0344,0.9887
243,0.019,0.0328,0.9896
244,0.0132,0.0334,0.9892
245,0.0202,0.0358,0.9881
246,0.0149,0.032,0.9898
247,0.0142,0.0325,0.9898
248,0.0107,0.0325,0.9895
249,0.013,0.0323,0.9894
250,0.0119,0.0327,0.9896
251,0.0073,0.0334,0.9891
252,0.0113,0.0334,0.9895
253,0.013,0.0321,0.9901
254,0.0126,0.0323,0.99
255,0.0105,0.0322,0.9898
256,0.0107,0.0336,0.9893
257,0.021,0.0413,0.9871
258,0.0166,0.0335,0.9895
259,0.0112,0.0329,0.9896
260,0.0105,0.0327,0.9895
261,0.0106,0.0329,0.9892
262,0.0132,0.033,0.989
263,0.0106,0.0333,0.9892
264,0.0122,0.033,0.989
265,0.0121,0.0331,0.9896
266,0.0109,0.0333,0.9896
267,0.013,0.0342,0.9889
268,0.02,0.0459,0.9855
269,0.202,0.2233,0.9352
270,0.539,0.0923,0.9755
271,0.0511,0.0573,0.9831
272,0.0338,0.0504,0.984
273,0.0317,0.046,0.9852
274,0.0269,0.0428,0.9865
275,0.0252,0.041,0.9863
276,0.0233,0.0393,0.9861
277,0.0175,0.0391,0.9872
