Epoch,Training loss,Test loss,Test acc
1,2.1125,2.1584,0.4442
2,1.2312,0.5656,0.8674
3,0.3183,0.2161,0.9361
4,0.132,0.1541,0.9525
5,0.1183,0.1333,0.9593
6,0.0542,0.118,0.9642
7,0.1132,0.116,0.963
8,0.0455,0.0999,0.969
9,0.0475,0.0923,0.9714
10,0.0481,0.085,0.972
11,0.0302,0.0829,0.9737
12,0.146,0.1175,0.9631
13,0.0325,0.0767,0.9754
14,0.0232,0.0741,0.9759
15,0.02,0.0724,0.9774
16,0.026,0.0679,0.9784
17,0.0222,0.0643,0.9804
18,0.0149,0.0624,0.9806
19,0.0862,0.0989,0.9702
20,0.0181,0.0629,0.9792
21,0.0146,0.0604,0.9813
22,0.0235,0.0586,0.9818
23,0.0376,0.0574,0.9827
24,0.0346,0.059,0.9819
25,0.0115,0.0568,0.983
26,0.0115,0.0537,0.9836
27,0.0404,0.0557,0.9833
28,0.0105,0.0525,0.9842
29,0.0089,0.0534,0.9832
30,0.0093,0.0526,0.9834
31,0.01,0.0515,0.9838
32,0.0221,0.0521,0.9831
33,0.0079,0.0495,0.9838
34,0.0083,0.0481,0.9851
35,0.0318,0.0507,0.984
36,0.008,0.0477,0.9846
37,0.0082,0.0474,0.9846
38,0.006,0.0485,0.9844
39,0.0139,0.049,0.9842
40,0.1616,0.2118,0.9374
41,0.0261,0.0546,0.983
42,0.0134,0.0506,0.9839
43,0.0107,0.0483,0.9847
44,0.0074,0.0485,0.9837
45,0.0104,0.0463,0.9853
46,0.0079,0.0458,0.9853
47,0.0088,0.0442,0.9859
48,0.007,0.0439,0.9865
49,0.0079,0.0433,0.9867
50,0.0197,0.0467,0.986
51,0.0074,0.0419,0.9875
52,0.0068,0.0421,0.987
53,0.0078,0.0421,0.9871
54,0.0572,0.1307,0.9658
55,0.0121,0.0434,0.986
56,0.0068,0.0426,0.9866
57,0.0091,0.0423,0.9863
58,0.0049,0.0419,0.9867
59,0.0054,0.0432,0.9863
60,0.0054,0.041,0.9867
61,0.0062,0.0416,0.9865
62,0.0038,0.0407,0.9863
63,0.023,0.0461,0.9856
64,0.0041,0.0408,0.9863
65,0.006,0.0392,0.9876
66,0.0053,0.0383,0.9877
67,0.0037,0.0388,0.9876
68,0.0041,0.0384,0.9876
69,0.0328,0.0416,0.9865
70,0.0056,0.0399,0.9872
71,0.0036,0.0392,0.9874
72,0.0042,0.0391,0.9873
73,0.004,0.0386,0.9878
74,0.0049,0.0381,0.9877
75,0.0042,0.0379,0.9883
76,0.0079,0.038,0.9875
77,0.0039,0.0377,0.9875
78,0.0042,0.0383,0.9872
79,0.0032,0.0373,0.9881
80,0.0039,0.0364,0.9885
81,0.0037,0.0375,0.9876
82,0.05,0.0411,0.9868
83,0.0044,0.0372,0.9882
84,0.0043,0.0364,0.9885
85,0.004,0.0362,0.9886
86,0.0034,0.0369,0.9883
87,0.0042,0.0356,0.9887
88,0.0046,0.0352,0.9891
89,0.0045,0.0357,0.9891
90,0.0033,0.0364,0.9884
91,0.0038,0.0363,0.9886
92,0.0038,0.0364,0.9885
93,0.0043,0.0352,0.989
94,0.0036,0.0352,0.9894
95,0.0033,0.0358,0.9889
96,0.0036,0.0358,0.9886
97,0.0024,0.0357,0.9888
98,0.0036,0.035,0.9895
99,0.0034,0.0344,0.9896
100,0.0023,0.0356,0.9892
101,0.0046,0.0364,0.9887
102,0.0028,0.0347,0.9892
103,0.0023,0.0357,0.9888
104,0.0028,0.0354,0.9889
105,0.2909,0.1347,0.9589
106,0.0137,0.0428,0.9869
107,0.0058,0.0377,0.9881
108,0.0045,0.0361,0.9889
109,0.0054,0.0358,0.9885
110,0.0042,0.0353,0.9882
111,0.0037,0.0347,0.9888
112,0.0046,0.0339,0.9889
113,0.0038,0.0335,0.9896
114,0.0031,0.0333,0.9892
115,0.0029,0.0336,0.9892
116,0.0031,0.0342,0.9889
117,0.0038,0.0335,0.9896
118,0.004,0.0328,0.9897
119,0.0032,0.0328,0.9897
120,0.0026,0.032,0.9896
121,0.0028,0.0319,0.99
122,0.0213,0.0328,0.9894
123,0.0031,0.0319,0.9899
124,0.0034,0.0318,0.9895
125,0.0033,0.0304,0.9901
126,0.0023,0.031,0.9896
127,0.0032,0.0309,0.9903
128,0.0028,0.0315,0.9898
129,0.0032,0.0312,0.9901
130,0.0027,0.0306,0.9906
131,0.0021,0.031,0.9905
132,0.0023,0.0313,0.9901
133,0.0022,0.0318,0.9903
134,0.0023,0.0324,0.9898
135,0.0025,0.0318,0.99
136,0.0026,0.0322,0.9899
137,0.0018,0.0325,0.9902
138,0.0101,0.0318,0.9902
139,0.0035,0.0319,0.99
140,0.0023,0.0315,0.9902
141,0.0024,0.0311,0.99
142,0.0022,0.0317,0.9902
143,0.002,0.0322,0.9901
144,0.0599,0.045,0.986
145,0.0044,0.0339,0.9896
146,0.0026,0.0337,0.9897
147,0.0024,0.0328,0.9901
148,0.0026,0.0327,0.99
149,0.0023,0.0324,0.9901
150,0.0022,0.0319,0.9901
151,0.0023,0.0314,0.9901
152,0.0033,0.0311,0.9907
153,0.0029,0.0314,0.9904
154,0.0024,0.0303,0.9909
155,0.0021,0.0305,0.9908
156,0.0019,0.0318,0.9902
157,0.0022,0.0314,0.9906
158,0.0017,0.0308,0.9904
159,0.0019,0.0303,0.9906
160,0.0018,0.0303,0.9907
161,0.002,0.0306,0.9907
162,0.0029,0.0302,0.9911
163,0.0026,0.0308,0.9907
164,0.0022,0.0298,0.991
165,0.0022,0.0311,0.991
166,0.002,0.0307,0.9908
167,0.0022,0.0309,0.9899
168,0.0025,0.0307,0.9904
169,0.0018,0.0306,0.9906
170,0.0021,0.0308,0.9905
171,0.0016,0.0307,0.9911
172,0.0019,0.0302,0.991
173,0.0018,0.0299,0.9911
174,0.0022,0.0295,0.991
175,0.0016,0.0308,0.9914
176,0.0022,0.0301,0.9911
177,0.0015,0.0301,0.9909
178,0.0018,0.0304,0.9904
179,0.0279,0.0407,0.9884
180,0.0028,0.0302,0.9904
181,0.0014,0.0299,0.9904
182,0.0023,0.0294,0.9909
183,0.0014,0.0298,0.9909
184,0.0016,0.0297,0.9905
185,0.0021,0.0293,0.9914
186,0.0022,0.0295,0.9904
187,0.0019,0.03,0.9906
188,0.0017,0.0306,0.9905
189,0.0015,0.0306,0.9914
190,0.0018,0.031,0.9909
191,0.0014,0.032,0.9907
192,0.0017,0.0318,0.9909
193,0.0016,0.0313,0.991
194,0.0025,0.0299,0.9907
195,0.0015,0.0303,0.9909
196,0.0011,0.0305,0.9909
197,0.0017,0.0312,0.9905
198,0.0015,0.0308,0.9912
199,0.0017,0.0308,0.9912
200,0.2811,0.3682,0.9208
201,0.0341,0.0417,0.9867
202,0.0058,0.0366,0.9884
203,0.005,0.0347,0.9891
204,0.0038,0.0334,0.9899
205,0.0029,0.033,0.9899
206,0.0035,0.033,0.9895
207,0.0028,0.0329,0.9898
208,0.0031,0.0317,0.9902
209,0.0027,0.0312,0.9903
210,0.0028,0.0315,0.9899
211,0.0029,0.0308,0.9901
212,0.0024,0.0305,0.9903
213,0.0023,0.0312,0.9899
214,0.0019,0.0307,0.9905
215,0.0025,0.0309,0.9899
216,0.0019,0.0304,0.9902
217,0.0021,0.0309,0.9896
218,0.0022,0.031,0.9898
219,0.0023,0.0301,0.9903
220,0.0021,0.0302,0.9902
221,0.0016,0.0302,0.9906
222,0.0019,0.0299,0.9909
223,0.002,0.0304,0.991
224,0.0024,0.0302,0.9907
225,0.0018,0.0305,0.9903
226,0.0483,0.0341,0.9893
227,0.0024,0.0295,0.9905
228,0.0023,0.0283,0.9907
229,0.0016,0.0286,0.9906
230,0.0019,0.0294,0.9906
231,0.002,0.0293,0.9908
232,0.0015,0.0296,0.991
233,0.0022,0.0293,0.9913
234,0.0019,0.0295,0.9912
235,0.0022,0.03,0.9908
236,0.002,0.0304,0.9908
237,0.0018,0.0296,0.9913
238,0.0013,0.0295,0.9907
239,0.0015,0.0291,0.991
240,0.0014,0.0298,0.9908
241,0.0015,0.0304,0.9909
242,0.0016,0.0309,0.9909
243,0.0015,0.0303,0.9911
244,0.0017,0.0304,0.9906
245,0.0018,0.0301,0.9906
246,0.0012,0.0303,0.9906
247,0.002,0.0301,0.9913
248,0.0015,0.0301,0.9915
249,0.0019,0.0301,0.9916
250,0.0015,0.0303,0.991
251,0.0012,0.0311,0.991
252,0.001,0.0304,0.9912
253,0.0017,0.0298,0.9915
254,0.0018,0.0303,0.991
255,0.0012,0.0295,0.9913
256,0.0013,0.0295,0.9916
257,0.0012,0.0289,0.9912
258,0.001,0.0287,0.9917
259,0.0009,0.0285,0.9917
260,0.0011,0.0294,0.9917
261,0.0014,0.0301,0.9914
262,0.0012,0.0303,0.9915
263,0.0008,0.0305,0.9911
264,0.001,0.0298,0.9911
265,0.0012,0.0302,0.9913
266,0.0014,0.0298,0.9911
267,0.0017,0.0301,0.9917
268,0.0014,0.0308,0.9909
269,0.0012,0.0306,0.9912
270,0.001,0.0298,0.9911
271,0.001,0.0301,0.9915
272,0.001,0.0302,0.9913
273,0.001,0.0301,0.9913
274,0.0014,0.0302,0.9911
275,0.0009,0.0303,0.9913
276,0.0009,0.0303,0.9916
277,0.0012,0.0296,0.9918
278,0.0012,0.0301,0.9913
279,0.0009,0.0302,0.9916
280,0.0011,0.031,0.991
281,0.0009,0.0302,0.9913
282,0.0014,0.0294,0.9912
283,0.001,0.0304,0.9916
284,0.0014,0.0298,0.9915
285,0.001,0.0301,0.9914
286,0.001,0.0309,0.9915
287,0.001,0.0313,0.991
288,0.0012,0.0308,0.991
289,0.0012,0.0304,0.9912
290,0.0011,0.0308,0.9915
291,0.0009,0.0319,0.9912
292,0.0012,0.0315,0.9911
293,0.0009,0.0307,0.9914
294,0.0012,0.0309,0.9913
295,0.0007,0.0308,0.9915
296,0.0008,0.0305,0.9919
