Wall time,Step,Value
1620121297.283461,1,0.24500000476837158
1620121312.3371236,2,0.3736000061035156
1620121327.5074437,3,0.43630000948905945
1620121342.7193651,4,0.47909998893737793
1620121357.914714,5,0.4934999942779541
1620121373.0834754,6,0.5331000089645386
1620121388.268663,7,0.5533000230789185
1620121403.533671,8,0.5562000274658203
1620121418.620358,9,0.5867000222206116
1620121433.7020726,10,0.6037999987602234
1620121448.8384798,11,0.6047000288963318
1620121464.1233826,12,0.6305000185966492
1620121479.648169,13,0.6499000191688538
1620121494.8517315,14,0.6577000021934509
1620121510.117894,15,0.6567999720573425
1620121525.3248463,16,0.6740999817848206
1620121540.5340698,17,0.671999990940094
1620121555.748033,18,0.6865000128746033
1620121571.0655313,19,0.6818000078201294
1620121586.2651584,20,0.6830000281333923
1620121601.5045,21,0.7013999819755554
1620121616.5627239,22,0.694100022315979
1620121631.7336338,23,0.7139000296592712
1620121646.8452523,24,0.70660001039505
1620121662.015746,25,0.7113000154495239
1620121677.3167002,26,0.7131999731063843
1620121692.5507119,27,0.7184000015258789
1620121707.6236846,28,0.7225000262260437
1620121722.8362267,29,0.722100019454956
1620121738.030627,30,0.7221999764442444
1620121753.2451997,31,0.7243000268936157
1620121768.2802482,32,0.7164000272750854
1620121783.3353198,33,0.7258999943733215
1620121798.3873262,34,0.7134000062942505
1620121813.5413907,35,0.7184000015258789
1620121828.6423159,36,0.7208999991416931
1620121843.744182,37,0.7297999858856201
1620121858.8669212,38,0.7283999919891357
1620121873.998169,39,0.7268999814987183
1620121889.1261408,40,0.7193999886512756
1620121904.2146149,41,0.7156000137329102
1620121919.2507281,42,0.7245000004768372
1620121934.343282,43,0.7247999906539917
1620121949.3890827,44,0.7287999987602234
1620121964.4312446,45,0.7265999913215637
1620121979.4961429,46,0.7235999703407288
1620121994.6458805,47,0.7275000214576721
1620122010.0093749,48,0.7235999703407288
1620122025.1560793,49,0.7275000214576721
1620122040.2299793,50,0.7271000146865845
1620122055.3724928,51,0.7240999937057495
1620122070.5587056,52,0.7139999866485596
1620122085.6503286,53,0.7164999842643738
1620122100.792974,54,0.7132999897003174
1620122115.8459666,55,0.7206000089645386
1620122130.9072208,56,0.7235999703407288
1620122145.9581115,57,0.720300018787384
1620122161.0630453,58,0.7114999890327454
1620122176.1275914,59,0.7150999903678894
1620122191.1794639,60,0.7185999751091003
1620122206.2606149,61,0.7045000195503235
1620122221.3348515,62,0.7153000235557556
1620122236.3592472,63,0.7098000049591064
1620122251.3443413,64,0.714900016784668
1620122266.334972,65,0.7182999849319458
1620122281.3642595,66,0.7128999829292297
1620122296.3301208,67,0.7141000032424927
1620122311.3377779,68,0.7064999938011169
1620122326.3969805,69,0.7168999910354614
1620122341.4761357,70,0.7157999873161316
1620122356.5373347,71,0.7020000219345093
1620122371.5216367,72,0.7174999713897705
1620122386.5412326,73,0.7138000130653381
1620122401.632755,74,0.7125999927520752
1620122416.6649442,75,0.713100016117096
1620122431.684603,76,0.7128000259399414
1620122446.6847196,77,0.7159000039100647
1620122461.774935,78,0.7153000235557556
1620122476.750858,79,0.7174999713897705
1620122491.7677393,80,0.7179999947547913
1620122506.734719,81,0.7164999842643738
1620122521.8495727,82,0.7178999781608582
1620122537.0088084,83,0.7193999886512756
1620122552.0887814,84,0.718500018119812
1620122567.1764603,85,0.7188000082969666
1620122582.343239,86,0.7186999917030334
1620122597.4560935,87,0.7175999879837036
1620122612.5312624,88,0.718500018119812
1620122627.6253695,89,0.7170000076293945
1620122642.73374,90,0.7179999947547913
1620122657.85668,91,0.7172999978065491
1620122672.9527984,92,0.7179999947547913
1620122688.1907122,93,0.7182000279426575
1620122703.4689143,94,0.7182000279426575
1620122718.7319183,95,0.7171000242233276
1620122733.9872074,96,0.7178000211715698
1620122749.2484627,97,0.7178000211715698
1620122764.473453,98,0.7178000211715698
1620122779.6361425,99,0.7184000015258789
1620122794.7178493,100,0.7178000211715698
1620122809.849945,101,0.7195000052452087
1620122825.0550396,102,0.7190999984741211
1620122840.2048867,103,0.7178999781608582
1620122855.4225206,104,0.7182000279426575
1620122870.6925516,105,0.7175999879837036
1620122885.8520582,106,0.7174999713897705
1620122900.9846728,107,0.7175999879837036
1620122916.0881505,108,0.7182000279426575
1620122931.2385225,109,0.7174000144004822
1620122946.368189,110,0.7182000279426575
1620122961.5017116,111,0.7177000045776367
1620122979.372846,112,0.7171000242233276
1620122995.3348055,113,0.7184000015258789
1620123010.4724205,114,0.7177000045776367
1620123025.5683386,115,0.7181000113487244
1620123040.637634,116,0.7185999751091003
1620123055.7165885,117,0.7177000045776367
1620123070.8531978,118,0.7177000045776367
1620123086.0035226,119,0.7164000272750854
1620123101.0452898,120,0.7179999947547913
1620123116.2000031,121,0.7178000211715698
1620123131.6851501,122,0.7177000045776367
1620123146.8208938,123,0.7163000106811523
1620123161.886702,124,0.7171000242233276
1620123176.9022095,125,0.7168999910354614
1620123191.9864197,126,0.7182000279426575
1620123207.2392752,127,0.7167999744415283
1620123222.5689037,128,0.7171000242233276
1620123237.8372974,129,0.7167999744415283
1620123253.3684516,130,0.7172999978065491
1620123268.4268339,131,0.7168999910354614
1620123283.802126,132,0.7171000242233276
1620123299.0786278,133,0.7174999713897705
1620123314.294156,134,0.71670001745224
1620123329.480486,135,0.7160000205039978
1620123344.8020306,136,0.7164999842643738
1620123359.8710754,137,0.7171000242233276
1620123375.1415992,138,0.7170000076293945
1620123390.265185,139,0.7174000144004822
1620123405.620629,140,0.7168999910354614
1620123420.916512,141,0.7170000076293945
1620123436.1754646,142,0.7167999744415283
1620123451.3376796,143,0.7168999910354614
1620123466.4487083,144,0.7167999744415283
1620123481.5873752,145,0.7168999910354614
1620123496.7346025,146,0.7175999879837036
1620123511.9141166,147,0.71670001745224
1620123526.960292,148,0.7175999879837036
1620123542.1443112,149,0.7172999978065491
1620123557.3425317,150,0.7166000008583069
1620123572.5401068,151,0.7163000106811523
1620123587.764083,152,0.7174000144004822
1620123602.8977811,153,0.7167999744415283
1620123618.05659,154,0.71670001745224
1620123633.366503,155,0.7168999910354614
1620123648.6718297,156,0.7166000008583069
1620123664.5853093,157,0.717199981212616
1620123679.8631134,158,0.7170000076293945
1620123694.973416,159,0.7168999910354614
1620123710.1656897,160,0.7164000272750854
1620123725.4253201,161,0.7168999910354614
1620123740.4464386,162,0.7171000242233276
1620123755.843424,163,0.7170000076293945
1620123771.1421554,164,0.7175999879837036
1620123786.4825664,165,0.7167999744415283
1620123804.2270482,166,0.7166000008583069
1620123819.4227622,167,0.7167999744415283
1620123834.5302408,168,0.7167999744415283
1620123849.6858687,169,0.7178000211715698
1620123865.3313758,170,0.7175999879837036
1620123880.866549,171,0.717199981212616
1620123896.165812,172,0.7163000106811523
1620123911.4671388,173,0.7167999744415283
1620123926.7600658,174,0.717199981212616
1620123942.119247,175,0.7164000272750854
1620123957.5430849,176,0.7164999842643738
1620123972.8588717,177,0.7163000106811523
1620123988.0268755,178,0.7164000272750854
1620124003.444117,179,0.7171000242233276
1620124018.6927564,180,0.7171000242233276
1620124034.2591333,181,0.7168999910354614
1620124049.7030647,182,0.7160999774932861
1620124065.0453107,183,0.7171000242233276
1620124080.4521413,184,0.7168999910354614
1620124096.077229,185,0.7168999910354614
1620124111.7832406,186,0.7168999910354614
1620124126.9113092,187,0.7160999774932861
1620124142.0387945,188,0.7174000144004822
1620124157.2801816,189,0.71670001745224
1620124172.4034998,190,0.7166000008583069
1620124187.679797,191,0.7164000272750854
1620124203.055034,192,0.7167999744415283
1620124218.8262024,193,0.717199981212616
1620124234.1886063,194,0.71670001745224
1620124249.5179415,195,0.7161999940872192
1620124264.8521247,196,0.71670001745224
1620124280.0915945,197,0.7166000008583069
1620124295.5893226,198,0.7161999940872192
1620124310.9213135,199,0.71670001745224
1620124326.2341194,200,0.717199981212616
