Epoch,Training loss,Test loss,Test acc
1,0.5048,0.1896,0.9448
2,0.1062,0.1373,0.9632
3,0.1136,0.138,0.9648
4,0.0382,0.1269,0.9658
5,0.0479,0.1188,0.9687
6,0.0433,0.0982,0.9736
7,0.0496,0.0961,0.9731
8,0.04,0.0854,0.9777
9,0.0581,0.0896,0.976
10,0.0332,0.0728,0.9782
11,0.0361,0.0849,0.9777
12,0.003,0.0829,0.9799
13,0.0605,0.1006,0.9739
14,0.043,0.0786,0.9781
15,0.0407,0.0851,0.9776
16,0.0328,0.0713,0.9795
17,0.0441,0.0806,0.978
18,0.0352,0.0806,0.9787
19,0.0397,0.0659,0.9814
20,0.0212,0.0701,0.9791
21,0.0377,0.0629,0.9806
22,0.0018,0.0581,0.9841
23,0.0199,0.0587,0.9822
24,0.0224,0.0558,0.9846
25,0.0227,0.0549,0.9839
26,0.0112,0.0568,0.984
27,0.0345,0.0661,0.981
28,0.0124,0.0534,0.9843
29,0.029,0.0489,0.9849
30,0.0327,0.0491,0.9857
31,0.0224,0.0541,0.985
32,0.0318,0.0476,0.985
33,0.0244,0.0576,0.9836
34,0.0296,0.0417,0.9871
35,0.03,0.0573,0.9824
36,0.0051,0.0522,0.9834
37,0.0147,0.0535,0.9825
38,0.0392,0.0581,0.9811
39,0.0234,0.0528,0.9824
40,0.0253,0.0502,0.9844
41,0.0104,0.0552,0.9843
42,0.019,0.0648,0.982
43,0.0094,0.0618,0.9848
44,0.016,0.0518,0.9856
45,0.0196,0.0504,0.9845
46,0.0289,0.0573,0.9836
47,0.0332,0.0518,0.9856
48,0.025,0.0492,0.986
49,0.0159,0.0572,0.9857
50,0.0122,0.0502,0.9865
51,0.0149,0.0492,0.9861
52,0.0036,0.0518,0.9864
53,0.0239,0.0451,0.9868
54,0.0083,0.051,0.987
55,0.0283,0.0462,0.9855
56,0.019,0.0496,0.9861
57,0.0109,0.0511,0.9866
58,0.0278,0.0457,0.9867
59,0.0147,0.0448,0.9862
60,0.0067,0.0452,0.9876
61,0.0125,0.0522,0.987
62,0.0165,0.0481,0.986
63,0.0067,0.0542,0.9859
64,0.0102,0.056,0.9845
65,0.0168,0.0617,0.9848
66,0.0129,0.0673,0.9843
67,0.0133,0.0481,0.9875
68,0.0354,0.0538,0.9849
69,0.0019,0.0483,0.9873
70,0.0104,0.0535,0.9871
71,0.0134,0.0515,0.9861
72,0.023,0.0525,0.986
73,0.0104,0.0468,0.9876
74,0.0018,0.0488,0.9863
75,0.0102,0.0532,0.986
76,0.0137,0.0562,0.9851
77,0.0205,0.0592,0.9857
78,0.021,0.0505,0.987
79,0.012,0.0543,0.9865
80,0.0183,0.0634,0.9841
81,0.0125,0.0541,0.9863
82,0.017,0.0539,0.9859
83,0.0088,0.0439,0.9874
84,0.0053,0.0421,0.9892
85,0.0035,0.0437,0.9883
86,0.0235,0.0482,0.9873
87,0.0183,0.0517,0.9854
88,0.0166,0.0507,0.9871
89,0.0082,0.0457,0.9882
90,0.015,0.0485,0.9865
91,0.0173,0.0517,0.9858
92,0.0177,0.0478,0.9863
93,0.004,0.0449,0.9862
94,0.0051,0.0612,0.9844
95,0.0076,0.0517,0.9861
96,0.017,0.0488,0.9859
97,0.0012,0.0452,0.9877
98,0.001,0.0406,0.9893
99,0.0106,0.0363,0.9891
100,0.0135,0.0448,0.9874
101,0.0146,0.0523,0.9868
102,0.0228,0.0448,0.9871
103,0.0105,0.0519,0.9873
104,0.0042,0.0505,0.9854
105,0.0179,0.0447,0.9882
106,0.0194,0.0484,0.9873
107,0.0059,0.0432,0.9872
108,0.0021,0.0438,0.9872
109,0.022,0.0394,0.9893
110,0.0003,0.0398,0.9896
111,0.0146,0.0415,0.9893
112,0.0058,0.0458,0.9888
113,0.0039,0.0436,0.9889
114,0.0005,0.0409,0.9902
115,0.001,0.0386,0.9909
116,0.0085,0.0418,0.9895
117,0.0003,0.043,0.9891
118,0.0155,0.0509,0.9882
119,0.0001,0.0504,0.9885
120,0.0018,0.0478,0.9882
121,0.0071,0.0465,0.989
122,0.0256,0.0448,0.9883
123,0.0017,0.0418,0.9895
124,0.0115,0.0465,0.9876
125,0.0263,0.0432,0.9885
126,0.0022,0.0449,0.9883
127,0.0071,0.0366,0.9896
128,0.0164,0.0404,0.9896
129,0.0044,0.0381,0.9908
130,0.0191,0.0415,0.9894
131,0.0061,0.0453,0.9869
132,0.0108,0.0423,0.9883
133,0.0105,0.0396,0.9893
134,0.0204,0.0355,0.9903
135,0.0221,0.0434,0.9884
136,0.0014,0.0396,0.99
137,0.0089,0.0539,0.9862
138,0.0162,0.0579,0.9854
139,0.0053,0.0431,0.9879
140,0.0182,0.0406,0.9894
141,0.013,0.0443,0.9883
142,0.0087,0.0489,0.9875
143,0.0015,0.0478,0.9884
144,0.0082,0.0406,0.9886
145,0.006,0.0453,0.9886
146,0.0047,0.0467,0.987
147,0.0088,0.0579,0.9848
148,0.0111,0.0403,0.9898
149,0.0089,0.0532,0.9866
150,0.0094,0.059,0.9859
151,0.0109,0.0456,0.9875
152,0.0002,0.0465,0.9875
153,0.0049,0.0436,0.9885
154,0.0081,0.0417,0.9883
155,0.008,0.0524,0.9868
156,0.0076,0.0464,0.9894
157,0.0017,0.0498,0.9885
158,0.0071,0.046,0.9893
159,0.001,0.0399,0.9911
160,0.0148,0.0497,0.9881
161,0.009,0.0441,0.9894
162,0.0052,0.0472,0.9892
163,0.0102,0.0688,0.9848
164,0.0098,0.0447,0.9885
165,0.0008,0.0402,0.9895
166,0.0272,0.0477,0.9884
167,0.004,0.039,0.9911
168,0.0082,0.0419,0.9896
169,0.0009,0.0403,0.9898
170,0.0163,0.0578,0.9872
171,0.0052,0.0434,0.9902
172,0.0018,0.0457,0.9905
173,0.0062,0.0445,0.9881
174,0.0281,0.0532,0.9859
175,0.0029,0.0524,0.9856
176,0.0206,0.0449,0.9863
177,0.0053,0.0452,0.9874
178,0.0018,0.0426,0.9878
179,0.0115,0.0479,0.9858
180,0.0133,0.0369,0.9888
181,0.0025,0.0436,0.9891
182,0.0208,0.0387,0.9894
183,0.015,0.0426,0.9867
184,0.0079,0.0386,0.988
185,0.0112,0.0424,0.9881
186,0.0208,0.0379,0.9899
187,0.004,0.0354,0.9907
188,0.0025,0.0372,0.9895
189,0.004,0.0381,0.9892
190,0.002,0.0389,0.9901
191,0.0004,0.0372,0.9907
192,0.0127,0.0417,0.9897
193,0.0111,0.0459,0.9891
194,0.01,0.0468,0.9895
195,0.0007,0.0458,0.9895
196,0.0022,0.049,0.9894
197,0.0005,0.0463,0.9894
198,0.0011,0.0485,0.9888
199,0.006,0.0553,0.986
200,0.0167,0.0379,0.9899
201,0.014,0.0343,0.9903
202,0.0208,0.0451,0.9877
203,0.0046,0.0389,0.9891
204,0.0009,0.0413,0.9888
205,0.0214,0.0461,0.9871
206,0.0324,0.0491,0.9854
207,0.0051,0.0522,0.9875
208,0.0098,0.0437,0.9885
209,0.0086,0.0399,0.9906
210,0.0008,0.0398,0.9898
211,0.0123,0.0465,0.9868
212,0.002,0.0442,0.9893
213,0.0004,0.0428,0.9895
214,0.0026,0.0549,0.9867
215,0.0023,0.0474,0.9883
216,0.0036,0.0523,0.9878
217,0.0162,0.0555,0.987
218,0.0007,0.0549,0.9871
219,0.0128,0.0669,0.9853
220,0.0105,0.0614,0.9869
221,0.0143,0.0501,0.987
222,0.005,0.0443,0.9883
223,0.0016,0.0506,0.9874
224,0.0036,0.0418,0.9902
225,0.0082,0.0718,0.9856
226,0.0084,0.0613,0.9865
227,0.0065,0.0691,0.9846
228,0.0001,0.0677,0.9849
229,0.0038,0.0563,0.9878
230,0.025,0.051,0.9873
231,0.0162,0.0436,0.9885
232,0.0158,0.0453,0.9877
233,0.0025,0.042,0.9888
234,0.0007,0.0452,0.9875
235,0.0004,0.0428,0.9892
236,0.0203,0.037,0.9899
237,0.0019,0.0437,0.9898
238,0.005,0.0414,0.9895
239,0.0333,0.055,0.9868
240,0.016,0.0412,0.9898
241,0.0027,0.044,0.9896
242,0.0022,0.0407,0.9911
243,0.0082,0.0477,0.9894
244,0.0043,0.0519,0.9879
245,0.0156,0.0499,0.9885
246,0.0038,0.0411,0.9891
247,0.0043,0.0437,0.9901
248,0.0159,0.0379,0.9894
249,0.002,0.043,0.9887
250,0.0023,0.0419,0.9895
251,0.0156,0.0516,0.9862
252,0.006,0.0431,0.9895
253,0.0015,0.0392,0.9903
254,0.0024,0.0396,0.9893
255,0.0002,0.039,0.9903
256,0.0077,0.0421,0.989
257,0.0079,0.0467,0.9891
258,0.0018,0.039,0.9892
259,0.0027,0.0498,0.9877
260,0.0053,0.0465,0.9879
261,0.0027,0.0474,0.9883
262,0.0085,0.0437,0.9886
263,0.0211,0.0356,0.9899
264,0.0174,0.0435,0.9876
265,0.0074,0.0357,0.9906
266,0.0013,0.037,0.9911
267,0.0065,0.0366,0.9905
268,0.0066,0.0375,0.9915
269,0.0002,0.0375,0.9918
270,0.0076,0.046,0.9892
271,0.0057,0.042,0.9895
272,0.0021,0.0428,0.9904
273,0.0059,0.0415,0.9897
274,0.0034,0.0455,0.9889
275,0.004,0.043,0.9906
276,0.0025,0.0464,0.9893
277,0.0024,0.0501,0.989
278,0.0118,0.0408,0.9902
279,0.0169,0.0414,0.9895
280,0.0075,0.0461,0.9886
281,0.0013,0.0466,0.9896
282,0.0171,0.0491,0.9878
283,0.0066,0.0444,0.9896
284,0.0045,0.0415,0.9903
285,0.0065,0.0365,0.991
286,0.0112,0.0441,0.9885
287,0.0057,0.0401,0.9895
288,0.0224,0.0451,0.9884
289,0.0037,0.0431,0.9893
290,0.0048,0.0432,0.9901
291,0.009,0.0478,0.9889
292,0.0152,0.0376,0.9913
293,0.0011,0.0394,0.9912
294,0.0132,0.0417,0.9896
295,0.0013,0.0405,0.9898
296,0.0005,0.0379,0.9908
297,0.0057,0.0551,0.9876
298,0.0059,0.0415,0.9896
299,0.0059,0.0357,0.9906
300,0.0043,0.0344,0.9905
301,0.0013,0.0379,0.9902
302,0.0129,0.0398,0.9885
303,0.014,0.0467,0.9883
304,0.0101,0.0429,0.9885
305,0.017,0.0398,0.9887
306,0.0205,0.046,0.9871
307,0.0097,0.0418,0.9884
308,0.0027,0.0421,0.9892
309,0.0133,0.0447,0.9889
310,0.0007,0.0418,0.9892
311,0.0024,0.0419,0.9888
312,0.0045,0.0389,0.9887
313,0.0026,0.0401,0.9894
314,0.0024,0.0349,0.9914
315,0.0009,0.0329,0.9914
316,0.0066,0.045,0.9891
317,0.0092,0.0424,0.9889
318,0.0093,0.0337,0.9908
319,0.0096,0.0383,0.9904
320,0.0087,0.0351,0.9907
321,0.0009,0.034,0.991
322,0.003,0.0299,0.9923
323,0.0004,0.0301,0.9922
324,0.0127,0.0481,0.9888
325,0.0039,0.0415,0.9904
326,0.0053,0.0417,0.9902
327,0.0077,0.0418,0.9899
328,0.0017,0.0358,0.9909
329,0.0085,0.038,0.9905
330,0.0046,0.0437,0.9889
331,0.0195,0.045,0.9889
332,0.0026,0.0519,0.9887
333,0.0054,0.0501,0.9895
334,0.0013,0.0522,0.9893
335,0.0133,0.0589,0.9865
336,0.0038,0.0591,0.9871
337,0.0014,0.055,0.989
338,0.0004,0.0501,0.9891
339,0.0038,0.0572,0.9877
340,0.0007,0.0507,0.9885
341,0.0089,0.0497,0.9886
342,0.0029,0.0491,0.989
343,0.0002,0.0485,0.9897
344,0.001,0.0476,0.9903
345,0.0022,0.0562,0.9883
346,0.005,0.0477,0.9897
347,0.012,0.0386,0.9908
348,0.0033,0.0407,0.9909
349,0.0066,0.0403,0.9906
350,0.0004,0.0382,0.9908
351,0.0146,0.0592,0.9866
352,0.0004,0.0541,0.988
353,0.0024,0.054,0.9886
354,0.0173,0.0504,0.989
355,0.0101,0.0381,0.9904
356,0.0031,0.0389,0.9903
357,0.0123,0.0495,0.9893
358,0.0028,0.0465,0.9896
359,0.0012,0.0429,0.9906
360,0.0047,0.0436,0.9895
361,0.002,0.0418,0.9906
362,0.0039,0.0456,0.9893
363,0.0049,0.0561,0.9879
364,0.0104,0.046,0.989
365,0.0076,0.0408,0.9903
366,0.0027,0.0395,0.9902
367,0.0004,0.0382,0.9912
368,0.0037,0.0352,0.9909
369,0.0029,0.0376,0.9914
370,0.0036,0.0513,0.9903
371,0.0014,0.0453,0.9906
372,0.0047,0.0384,0.9906
373,0.0003,0.0362,0.9913
374,0.0002,0.0365,0.9918
375,0.0001,0.0364,0.9915
376,0.0003,0.0381,0.992
377,0.001,0.039,0.9922
378,0.0004,0.0374,0.9921
379,0.0,0.0374,0.9921
380,0.0003,0.0361,0.9922
381,0.0074,0.056,0.9883
382,0.0058,0.0551,0.9886
383,0.0082,0.0543,0.988
384,0.0235,0.0565,0.9863
385,0.0063,0.0519,0.9873
386,0.0014,0.046,0.9873
387,0.001,0.0477,0.9888
388,0.0058,0.0644,0.9875
389,0.0046,0.053,0.989
390,0.0023,0.0454,0.9909
391,0.001,0.0443,0.9909
392,0.0005,0.0421,0.9915
393,0.0041,0.0648,0.9879
394,0.0137,0.0577,0.9892
395,0.0065,0.0611,0.9874
396,0.006,0.0442,0.9894
397,0.0023,0.0416,0.9896
398,0.0184,0.0537,0.988
399,0.0048,0.0418,0.9906
400,0.0049,0.0455,0.9897
401,0.0069,0.0686,0.9863
402,0.0004,0.0549,0.9879
403,0.0269,0.0546,0.986
404,0.0069,0.0412,0.9889
405,0.0063,0.0369,0.9901
406,0.0011,0.0367,0.9911
407,0.0014,0.0394,0.9908
408,0.002,0.0375,0.9909
409,0.0119,0.0469,0.9902
410,0.0018,0.0383,0.9916
411,0.0046,0.0337,0.9921
412,0.0042,0.0443,0.9901
413,0.0009,0.0383,0.9908
414,0.0032,0.0371,0.9915
415,0.0004,0.0386,0.991
416,0.0126,0.055,0.9885
417,0.0004,0.0447,0.9905
418,0.0088,0.046,0.9897
419,0.0011,0.0382,0.9905
420,0.0006,0.0387,0.991
421,0.0023,0.0466,0.9892
422,0.0008,0.0557,0.9891
423,0.0015,0.0563,0.9883
424,0.0134,0.0446,0.9879
425,0.0165,0.0542,0.9865
426,0.0072,0.0453,0.9871
427,0.0042,0.0541,0.9872
428,0.0038,0.0474,0.9888
429,0.0028,0.0569,0.9873
430,0.0065,0.0511,0.989
431,0.0099,0.0549,0.9878
432,0.0011,0.0601,0.9884
433,0.0041,0.0639,0.9859
434,0.0269,0.0629,0.9894
435,0.0072,0.0689,0.9873
436,0.0083,0.0471,0.9892
437,0.0038,0.0451,0.9888
438,0.0026,0.0428,0.989
439,0.0035,0.0584,0.9882
440,0.0003,0.0483,0.99
441,0.0082,0.0443,0.9905
442,0.0003,0.0442,0.99
443,0.0055,0.0423,0.9901
444,0.0027,0.0412,0.99
445,0.0053,0.0441,0.9897
446,0.0066,0.0371,0.9912
447,0.0038,0.0414,0.9909
448,0.0008,0.0401,0.9912
449,0.0048,0.0412,0.9904
450,0.0048,0.064,0.9879
451,0.002,0.0417,0.9914
452,0.0088,0.0552,0.9887
453,0.0073,0.0572,0.9889
454,0.0005,0.0519,0.9904
455,0.023,0.0502,0.9895
456,0.0034,0.0484,0.9891
457,0.005,0.05,0.9892
458,0.0073,0.0403,0.9913
459,0.0166,0.0354,0.9894
460,0.0047,0.0468,0.9896
461,0.0056,0.0606,0.9866
462,0.0033,0.0389,0.9909
463,0.0005,0.035,0.9917
464,0.0004,0.04,0.9909
465,0.0052,0.0388,0.9899
466,0.0019,0.0342,0.9907
467,0.0007,0.0361,0.991
468,0.001,0.0385,0.9902
469,0.0004,0.0376,0.9909
470,0.002,0.0357,0.9914
471,0.0028,0.0404,0.9909
472,0.0003,0.0396,0.9915
473,0.0002,0.0391,0.9916
474,0.0004,0.0376,0.9911
475,0.0076,0.037,0.9916
