Epoch,Training loss,Test loss,Test acc
1,0.5435,0.3931,0.9408
2,0.1391,0.1225,0.9634
3,0.0641,0.0905,0.9752
4,0.0571,0.0864,0.9744
5,0.0475,0.0697,0.9795
6,0.0418,0.0617,0.9816
7,0.0344,0.058,0.983
8,0.0249,0.0524,0.985
9,0.0312,0.0506,0.9859
10,0.0257,0.0488,0.9854
11,0.0268,0.0446,0.9867
12,0.0265,0.0429,0.9861
13,0.0233,0.0411,0.9873
14,0.0177,0.0415,0.9876
15,0.0238,0.0377,0.9883
16,0.02,0.0365,0.9887
17,0.0208,0.0347,0.9898
18,0.0156,0.0351,0.9896
19,0.0191,0.0337,0.9901
20,0.0175,0.0335,0.9902
21,0.0179,0.0332,0.9895
22,0.014,0.0327,0.9897
23,0.0148,0.0313,0.9901
24,0.0125,0.0311,0.9906
25,0.0116,0.0296,0.9912
26,0.0117,0.0291,0.9914
27,0.0126,0.0283,0.9913
28,0.0093,0.0292,0.9909
29,0.012,0.0289,0.9907
30,0.0157,0.0284,0.9902
31,0.0092,0.0294,0.9906
32,0.0105,0.0298,0.9904
33,0.0092,0.0274,0.9915
34,0.0104,0.0266,0.9916
35,0.0141,0.0282,0.9914
36,0.0107,0.0277,0.991
37,0.008,0.0277,0.9919
38,0.0076,0.0267,0.9919
39,0.011,0.0273,0.9917
40,0.0085,0.0284,0.991
41,0.01,0.0287,0.99
42,0.0103,0.028,0.9913
43,0.0085,0.0281,0.9916
44,0.0098,0.0271,0.9919
45,0.0091,0.027,0.9924
46,0.0079,0.0264,0.9921
47,0.0095,0.0263,0.9914
48,0.0075,0.0262,0.9914
49,0.0086,0.0258,0.9921
50,0.0054,0.0251,0.9919
51,0.0048,0.0264,0.9917
52,0.0078,0.0243,0.992
53,0.0049,0.0247,0.9921
54,0.0091,0.0249,0.9922
55,0.0058,0.0246,0.9917
56,0.0066,0.0251,0.9913
57,0.0059,0.0257,0.9918
58,0.0045,0.0252,0.9922
59,0.0078,0.026,0.9921
60,0.0082,0.0251,0.9918
61,0.0063,0.0242,0.9923
62,0.0076,0.0244,0.9922
63,0.0083,0.0221,0.9929
64,0.0057,0.0235,0.9932
65,0.0075,0.0232,0.9921
66,0.0051,0.023,0.9929
67,0.0071,0.0239,0.9927
68,0.0046,0.0249,0.9925
69,0.0077,0.0245,0.9926
70,0.0041,0.0241,0.9927
71,0.0039,0.0242,0.9929
72,0.0043,0.0261,0.9925
73,0.0053,0.0259,0.9927
74,0.0048,0.0245,0.993
75,0.0034,0.0245,0.9928
76,0.0042,0.0245,0.9926
77,0.0027,0.0235,0.9927
78,0.0067,0.0235,0.9929
79,0.0024,0.0238,0.9928
80,0.0054,0.024,0.9934
81,0.0077,0.0244,0.9934
82,0.0029,0.0244,0.9932
83,0.0047,0.0249,0.9925
84,0.0054,0.024,0.9933
85,0.0017,0.0238,0.9934
86,0.003,0.0245,0.9932
87,0.0039,0.0246,0.9931
88,0.0033,0.024,0.9932
89,0.0029,0.024,0.9932
90,0.0033,0.0241,0.9932
91,0.0038,0.0239,0.9926
92,0.004,0.0237,0.9932
93,0.0031,0.0241,0.9935
94,0.002,0.0244,0.9925
95,0.0019,0.0243,0.993
96,0.0041,0.0247,0.9934
97,0.0026,0.0249,0.9931
98,0.003,0.0245,0.9934
99,0.0021,0.025,0.9934
100,0.0028,0.0241,0.9936
