Epoch,Training loss,Test loss,Test acc
1,2.0767,1.4113,0.7911
2,2.8399,2.2963,0.129
3,2.282,2.2522,0.2255
4,2.193,2.0349,0.427
5,1.7287,1.0797,0.7044
6,1.7845,1.3013,0.5874
7,1.0891,1.5957,0.4633
8,1.0827,0.5986,0.8325
9,0.6675,0.3651,0.9058
10,0.3508,0.5354,0.8424
11,0.3529,0.2766,0.9131
12,0.3959,0.2626,0.9259
13,0.2207,0.1968,0.9416
14,0.1985,0.2217,0.9335
15,0.2396,0.1703,0.9495
16,0.1516,0.1529,0.9539
17,0.1438,0.1556,0.9514
18,0.2273,0.2304,0.9238
19,0.1604,0.1341,0.9597
20,0.1202,0.1245,0.9619
21,0.1134,0.1182,0.9643
22,0.1106,0.1163,0.9642
23,0.12,0.1228,0.965
24,0.1224,0.1136,0.9651
25,0.1048,0.1052,0.9682
26,0.0954,0.1063,0.9655
27,0.1234,0.1201,0.9631
28,0.1167,0.1048,0.9668
29,0.0936,0.0933,0.9717
30,0.0779,0.0888,0.9711
31,0.0803,0.0883,0.9732
32,0.0791,0.0889,0.9709
33,0.0928,0.0975,0.9704
34,0.0792,0.0838,0.9728
35,0.0721,0.0817,0.9752
36,0.0694,0.0809,0.9729
37,0.085,0.1007,0.9702
38,0.0918,0.0766,0.9754
39,0.0622,0.0731,0.9758
40,0.061,0.0713,0.9763
41,0.0646,0.0709,0.977
42,0.0619,0.0694,0.9764
43,0.0639,0.0695,0.9776
44,0.0617,0.0698,0.9761
45,0.0685,0.073,0.9772
46,0.0581,0.067,0.977
47,0.0531,0.065,0.9785
48,0.0522,0.0637,0.9783
49,0.0548,0.0686,0.9775
50,0.0588,0.0641,0.9788
51,0.0575,0.0666,0.9789
52,0.0527,0.0614,0.9788
53,0.0485,0.0602,0.9799
54,0.0486,0.0593,0.9795
55,0.0487,0.0595,0.98
56,0.049,0.0582,0.9796
57,0.0522,0.061,0.9797
58,0.0469,0.0563,0.9804
59,0.0408,0.0551,0.9805
60,0.0427,0.0559,0.9804
61,0.0394,0.0545,0.9807
62,0.046,0.055,0.981
63,0.0387,0.0546,0.9802
64,0.0527,0.0557,0.9811
65,0.0425,0.054,0.9808
66,0.0422,0.0536,0.9814
67,0.0399,0.0525,0.9808
68,0.0381,0.0521,0.9811
69,0.0375,0.0512,0.9815
70,0.0342,0.0502,0.9817
71,0.0415,0.052,0.9818
72,0.042,0.0498,0.9824
73,0.0367,0.0499,0.9828
74,0.0343,0.0491,0.982
75,0.0344,0.0488,0.9824
76,0.0335,0.0493,0.9825
77,0.0363,0.0484,0.9827
78,0.0396,0.0488,0.9826
79,0.0346,0.0487,0.9832
80,0.0328,0.0473,0.9827
81,0.0321,0.047,0.9829
82,0.0281,0.0461,0.984
83,0.0391,0.0479,0.9833
84,0.0341,0.0469,0.9835
85,0.032,0.0462,0.9839
86,0.0282,0.0454,0.9841
87,0.0303,0.0452,0.9845
88,0.0266,0.0448,0.9841
89,0.0362,0.0458,0.984
90,0.0283,0.045,0.984
91,0.0247,0.0444,0.9841
92,0.0316,0.0446,0.9843
93,0.0268,0.0437,0.9848
94,0.0327,0.0453,0.9845
95,0.0276,0.0439,0.9851
96,0.0243,0.0434,0.9847
97,0.0275,0.0434,0.9852
98,0.0315,0.0438,0.9851
99,0.029,0.0436,0.9846
100,0.026,0.0427,0.9848
