Epoch,Training loss,Test loss,Test acc
1,1.4797,2.3009,0.1767
2,1.0251,2.3964,0.0974
3,1.1228,2.1245,0.4373
4,0.8784,2.3263,0.1722
5,0.917,2.5449,0.1956
6,0.8992,2.1563,0.1043
7,0.8774,1.9417,0.3186
8,0.9692,1.7973,0.3489
9,0.6159,1.7735,0.3511
10,0.93,1.609,0.5577
11,0.4917,1.6516,0.486
12,0.7292,1.4532,0.5128
13,0.5245,1.3241,0.5892
14,0.9359,1.333,0.641
15,0.4204,1.5587,0.4046
16,0.4982,1.1154,0.6827
17,0.4202,1.0054,0.7396
18,0.5389,1.0436,0.6972
19,0.5099,0.9193,0.7665
20,0.3235,1.0676,0.6038
21,0.512,0.809,0.8263
22,0.4006,0.7927,0.7997
23,0.2592,0.8356,0.74
24,0.5768,0.7984,0.7675
25,0.4277,0.8219,0.74
26,0.4591,0.8493,0.7402
27,0.2719,0.6775,0.7989
28,0.2631,0.6953,0.8082
29,0.2392,0.6961,0.7595
30,0.2642,0.6046,0.8389
31,0.4301,0.7472,0.738
32,0.2979,0.6694,0.7766
33,0.2504,0.8858,0.7107
34,0.3016,0.5927,0.832
35,0.1724,0.5633,0.84
36,0.1809,0.6518,0.7586
37,0.4644,0.5174,0.8689
38,0.2051,0.56,0.8085
39,0.2925,0.4872,0.871
40,0.1775,0.4873,0.8661
41,0.1503,0.4664,0.8725
42,0.3102,0.4564,0.875
43,0.3885,0.4761,0.8644
44,0.2605,0.4395,0.8858
45,0.1357,0.4384,0.8725
46,0.1041,0.4833,0.8421
47,0.153,0.4401,0.8674
48,0.1746,0.4508,0.8553
49,0.4185,0.4373,0.8674
50,0.1224,0.4598,0.8644
51,0.2796,0.4134,0.8895
52,0.1472,0.4045,0.8861
53,0.202,0.3822,0.8988
54,0.1479,0.4044,0.8795
55,0.1386,0.3738,0.8909
56,0.1576,0.4315,0.8631
57,0.2312,0.3759,0.8908
58,0.1234,0.3899,0.8843
59,0.2058,0.397,0.8751
60,0.1335,0.4006,0.8729
61,0.1643,0.3665,0.8859
62,0.135,0.3895,0.8762
63,0.1254,0.3536,0.8946
64,0.1338,0.4371,0.8441
65,0.3345,0.4109,0.8639
66,0.1377,0.3871,0.8865
67,0.1766,0.402,0.8624
68,0.1229,0.4243,0.8472
69,0.1646,0.4025,0.8634
70,0.2021,0.3423,0.8951
71,0.1506,0.3555,0.8897
72,0.1878,0.3234,0.9055
73,0.1215,0.31,0.9102
74,0.1316,0.3132,0.9123
75,0.1182,0.3005,0.9166
76,0.1095,0.3048,0.9148
77,0.1084,0.3232,0.9021
78,0.1291,0.3558,0.8797
79,0.1128,0.3429,0.8899
80,0.1366,0.3153,0.9011
81,0.1596,0.297,0.9173
82,0.1226,0.2866,0.9184
83,0.1072,0.2735,0.9214
84,0.3435,0.2931,0.9128
85,0.1283,0.2938,0.9075
86,0.2292,0.3009,0.9135
87,0.1031,0.2854,0.9169
88,0.1129,0.2987,0.9058
89,0.0918,0.314,0.899
90,0.0998,0.2775,0.9215
91,0.1074,0.2712,0.9217
92,0.1234,0.2831,0.9151
93,0.254,0.2869,0.9147
94,0.0993,0.2784,0.9195
95,0.1058,0.27,0.9222
96,0.1186,0.2617,0.92
97,0.0978,0.2703,0.9186
98,0.1504,0.2582,0.9256
99,0.1155,0.2561,0.9234
100,0.1008,0.2666,0.9185
101,0.3047,0.283,0.9105
102,0.0946,0.2694,0.9126
103,0.1158,0.28,0.9063
104,0.1271,0.3018,0.9081
