Epoch,Training loss,Test loss,Test acc
1,0.3056,2.3525,0.2138
2,0.1716,1.8679,0.3644
3,0.1551,1.5557,0.4324
4,0.1326,1.3028,0.5261
5,0.1038,1.0011,0.6803
6,0.1062,0.9958,0.6598
7,0.0558,0.6738,0.8145
8,0.1499,0.9258,0.6699
9,0.0727,0.6845,0.7526
10,0.0509,0.4952,0.8541
11,0.0652,0.4923,0.8379
12,0.0427,0.4607,0.845
13,0.0816,0.3504,0.8994
14,0.0504,0.3543,0.9006
15,0.0639,0.3154,0.9116
16,0.0291,0.2925,0.9146
17,0.0154,0.2661,0.9222
18,0.0559,0.2945,0.9055
19,0.0377,0.3655,0.8684
20,0.033,0.2349,0.9304
21,0.04,0.2466,0.9255
22,0.0274,0.2748,0.9165
23,0.0211,0.2489,0.9239
24,0.0389,0.2114,0.9374
25,0.0316,0.2335,0.9229
26,0.0501,0.1995,0.9407
27,0.0579,0.1776,0.9508
28,0.0147,0.2474,0.9178
29,0.0556,0.254,0.9137
30,0.025,0.2122,0.9323
31,0.0156,0.1689,0.951
32,0.0179,0.1459,0.9555
33,0.0452,0.1593,0.9533
34,0.0388,0.1476,0.9571
35,0.0428,0.1499,0.9548
36,0.0182,0.1406,0.9557
37,0.0109,0.1321,0.9578
38,0.0245,0.1391,0.9579
39,0.0295,0.1227,0.963
40,0.0255,0.1447,0.9537
41,0.0123,0.1298,0.9604
42,0.0142,0.1231,0.96
43,0.0306,0.1316,0.9583
44,0.0262,0.1242,0.959
45,0.0099,0.1307,0.9563
46,0.0096,0.1055,0.9672
47,0.0111,0.1064,0.9663
48,0.009,0.1117,0.9647
49,0.0607,0.1244,0.96
50,0.0108,0.102,0.9685
51,0.0109,0.0955,0.9704
52,0.0259,0.1078,0.9678
53,0.0124,0.1062,0.9673
54,0.0103,0.0978,0.9699
55,0.0102,0.1025,0.9687
56,0.0092,0.0954,0.9688
57,0.0212,0.1007,0.9687
58,0.008,0.0961,0.9693
59,0.0297,0.1085,0.9644
60,0.0279,0.0894,0.9718
61,0.0179,0.0857,0.9751
62,0.0051,0.1093,0.9644
63,0.0238,0.0909,0.9717
64,0.0112,0.0945,0.9682
65,0.0257,0.1083,0.9621
66,0.0197,0.0895,0.9707
67,0.0087,0.1007,0.9665
68,0.0095,0.0964,0.9681
69,0.0151,0.0951,0.9687
70,0.0223,0.1074,0.9642
71,0.0057,0.0946,0.9677
72,0.0086,0.0944,0.9699
73,0.0234,0.0833,0.9733
74,0.0077,0.0836,0.9739
75,0.0042,0.0846,0.9733
76,0.0091,0.0935,0.9705
77,0.0305,0.0813,0.976
78,0.0072,0.0843,0.9738
79,0.0048,0.0764,0.9756
80,0.021,0.084,0.9746
81,0.0066,0.0798,0.9756
82,0.0332,0.0796,0.9741
83,0.0075,0.0841,0.9712
84,0.0095,0.0768,0.9745
85,0.005,0.0662,0.9793
86,0.0063,0.0937,0.97
87,0.0057,0.0746,0.975
88,0.0245,0.0889,0.9713
89,0.0097,0.0734,0.9749
90,0.0053,0.0842,0.972
91,0.0053,0.0979,0.968
92,0.0089,0.0815,0.9721
93,0.0077,0.067,0.9783
94,0.0059,0.0668,0.979
95,0.0061,0.0699,0.9782
96,0.0065,0.0653,0.9787
97,0.0098,0.0671,0.9786
98,0.0273,0.0721,0.9762
99,0.0059,0.0659,0.9797
100,0.0047,0.0649,0.9788
101,0.004,0.0657,0.9792
102,0.0397,0.0648,0.9784
103,0.0048,0.0641,0.9796
104,0.0084,0.063,0.9798
105,0.0048,0.0753,0.9748
106,0.0062,0.0875,0.9717
107,0.006,0.0618,0.9798
108,0.0044,0.0667,0.9778
109,0.0365,0.0673,0.9783
110,0.0053,0.0578,0.9823
111,0.0043,0.076,0.9746
112,0.0274,0.077,0.9752
113,0.0051,0.0682,0.9788
114,0.0053,0.0645,0.9782
115,0.0052,0.0813,0.9739
116,0.0063,0.0672,0.9787
117,0.005,0.0643,0.9806
118,0.0042,0.0551,0.9822
119,0.0092,0.0595,0.9808
120,0.0056,0.057,0.9814
121,0.0046,0.0572,0.9823
122,0.0051,0.0559,0.9817
123,0.0051,0.0544,0.982
124,0.0067,0.0575,0.9813
125,0.0273,0.064,0.9791
126,0.0039,0.0693,0.9777
127,0.0046,0.0592,0.9808
128,0.0043,0.053,0.9829
129,0.0045,0.0573,0.9816
130,0.0058,0.0522,0.9819
131,0.0055,0.0626,0.9785
132,0.0214,0.0665,0.978
133,0.0033,0.0535,0.9822
134,0.0046,0.0544,0.9815
135,0.0042,0.0569,0.9803
136,0.0061,0.0685,0.9769
137,0.0041,0.0509,0.9829
138,0.0035,0.0492,0.9836
139,0.004,0.0518,0.982
140,0.0045,0.0565,0.9815
141,0.0034,0.0534,0.9822
142,0.0081,0.0602,0.9808
143,0.0042,0.0741,0.9759
144,0.0038,0.0578,0.9803
145,0.0039,0.0514,0.982
146,0.0056,0.059,0.9801
147,0.0035,0.054,0.9818
148,0.0038,0.0542,0.9811
149,0.003,0.0592,0.9793
150,0.0028,0.0616,0.9793
151,0.0768,0.1532,0.9477
152,0.0068,0.0643,0.9786
153,0.0066,0.0614,0.9789
154,0.0066,0.0481,0.9844
155,0.0041,0.0491,0.9848
156,0.0037,0.0517,0.9837
157,0.0049,0.0454,0.9844
158,0.0036,0.0471,0.9841
159,0.0335,0.0725,0.9755
160,0.0042,0.0594,0.9806
161,0.004,0.0611,0.9818
162,0.0037,0.0578,0.9816
163,0.0046,0.0497,0.9837
164,0.0042,0.0679,0.9768
165,0.005,0.0587,0.9807
166,0.0048,0.0497,0.983
167,0.0038,0.0506,0.9837
168,0.003,0.046,0.9842
169,0.0031,0.0469,0.984
170,0.0036,0.0591,0.9797
171,0.003,0.0531,0.9822
172,0.0036,0.0452,0.9848
173,0.0031,0.0589,0.9793
174,0.0366,0.0545,0.9835
175,0.0035,0.0475,0.9845
176,0.0033,0.055,0.9806
177,0.0043,0.0466,0.9853
178,0.0036,0.0448,0.9844
179,0.0034,0.0511,0.9821
180,0.0031,0.0484,0.9845
181,0.0023,0.043,0.986
182,0.0036,0.0439,0.9845
183,0.004,0.0467,0.9851
184,0.0028,0.0491,0.9837
185,0.0479,0.0576,0.9824
186,0.0034,0.056,0.982
187,0.0034,0.0663,0.9778
188,0.0038,0.0677,0.9761
189,0.0037,0.0568,0.9812
190,0.0157,0.0507,0.9838
191,0.0033,0.0483,0.9832
192,0.0035,0.0439,0.9849
193,0.0038,0.0414,0.9855
194,0.0041,0.0439,0.9852
195,0.0038,0.0632,0.9774
196,0.0029,0.0607,0.9785
197,0.0032,0.0573,0.9804
198,0.022,0.0451,0.9852
199,0.0033,0.0604,0.979
200,0.0038,0.0529,0.9813
201,0.0038,0.0589,0.9809
202,0.0031,0.0517,0.9829
203,0.0028,0.0452,0.9835
204,0.003,0.057,0.9804
205,0.0032,0.0486,0.983
206,0.0032,0.0494,0.9823
207,0.003,0.056,0.9807
208,0.003,0.044,0.9851
209,0.0028,0.046,0.9841
210,0.0031,0.0416,0.9857
211,0.0029,0.0418,0.9859
212,0.0035,0.052,0.9816
213,0.0026,0.0501,0.9839
214,0.0032,0.0543,0.9809
215,0.0028,0.0547,0.9813
216,0.0185,0.0437,0.9849
217,0.0028,0.0483,0.9832
218,0.0029,0.0425,0.9863
219,0.0031,0.046,0.9856
220,0.0352,0.0422,0.986
221,0.0031,0.0539,0.9824
222,0.0033,0.0475,0.9841
223,0.0026,0.0423,0.9861
224,0.003,0.0421,0.9856
225,0.0022,0.0425,0.9843
226,0.0029,0.0438,0.9853
227,0.0032,0.0424,0.9854
228,0.0031,0.0413,0.987
229,0.0024,0.0573,0.98
230,0.0019,0.0643,0.978
231,0.0041,0.0494,0.9849
232,0.0032,0.0467,0.9849
233,0.0022,0.0381,0.9875
234,0.0027,0.0378,0.9868
235,0.0025,0.0403,0.9865
236,0.0028,0.0432,0.9851
237,0.0029,0.0425,0.986
238,0.0019,0.0463,0.9839
239,0.0029,0.0468,0.9842
240,0.0028,0.0485,0.9839
241,0.0027,0.0491,0.9845
242,0.0029,0.0539,0.983
243,0.0032,0.0448,0.9846
244,0.0046,0.0422,0.9854
245,0.0022,0.0526,0.982
246,0.002,0.0467,0.9854
247,0.0031,0.0381,0.9871
248,0.002,0.0398,0.9868
249,0.0031,0.0382,0.987
250,0.0026,0.0447,0.9845
251,0.0024,0.0464,0.9844
252,0.0034,0.039,0.987
253,0.0025,0.0446,0.985
254,0.0038,0.0499,0.984
255,0.0029,0.0423,0.986
256,0.0025,0.052,0.9827
257,0.0027,0.0419,0.9851
258,0.002,0.0423,0.9866
259,0.0027,0.0401,0.9873
260,0.0336,0.0468,0.9844
261,0.0028,0.0396,0.9868
262,0.0026,0.0391,0.9872
263,0.0027,0.0469,0.9847
264,0.0022,0.0387,0.9872
265,0.0021,0.036,0.9884
266,0.0025,0.0364,0.988
267,0.0024,0.0355,0.9881
268,0.0022,0.038,0.9876
269,0.0022,0.0435,0.9857
270,0.0025,0.0361,0.9874
271,0.0212,0.0422,0.9855
272,0.0029,0.0357,0.9874
273,0.0022,0.037,0.988
274,0.0031,0.0384,0.987
275,0.0022,0.0384,0.987
276,0.0019,0.0392,0.9871
277,0.0024,0.0415,0.9855
278,0.0022,0.0431,0.9853
279,0.0024,0.047,0.9829
280,0.0021,0.0412,0.986
281,0.0012,0.0421,0.9855
282,0.0018,0.0438,0.9855
283,0.0023,0.0389,0.9871
284,0.0693,0.0563,0.9822
285,0.0029,0.0545,0.9831
286,0.0026,0.0418,0.9863
287,0.0025,0.0474,0.9852
288,0.0026,0.0513,0.9832
289,0.0025,0.0468,0.9854
290,0.0033,0.0457,0.9857
291,0.0024,0.0376,0.988
292,0.0025,0.043,0.9857
293,0.0023,0.0427,0.9857
294,0.0022,0.0392,0.9866
295,0.003,0.0456,0.9838
296,0.0029,0.0405,0.9866
297,0.0014,0.0392,0.9867
298,0.0024,0.0372,0.9879
299,0.0026,0.0462,0.9838
300,0.033,0.0492,0.9828
301,0.0025,0.0384,0.9872
302,0.0026,0.0411,0.9863
303,0.0024,0.0408,0.9861
304,0.0025,0.0434,0.9857
305,0.0022,0.0384,0.9863
306,0.0032,0.0434,0.9851
307,0.0021,0.0455,0.9834
308,0.0023,0.0527,0.9804
309,0.0025,0.0394,0.9872
310,0.0023,0.0396,0.9874
311,0.0018,0.0346,0.988
312,0.0017,0.0368,0.9872
313,0.0019,0.0496,0.9827
314,0.0028,0.034,0.9884
315,0.0022,0.0367,0.987
316,0.0016,0.0354,0.9873
317,0.0023,0.0352,0.9881
318,0.0014,0.0355,0.9882
319,0.0024,0.0561,0.9799
320,0.0476,0.0428,0.9857
321,0.0025,0.0402,0.9869
