Epoch,Training loss,Test loss,Test acc
1,1.004,2.2927,0.1678
2,1.0097,2.2266,0.1873
3,0.8249,1.9038,0.2903
4,0.458,1.6531,0.4614
5,0.5455,1.4746,0.6001
6,0.4785,1.2798,0.6547
7,0.3618,1.0536,0.7137
8,0.2687,0.9001,0.8047
9,0.4013,0.9905,0.6539
10,0.1659,0.7892,0.8227
11,0.2705,1.0544,0.6348
12,0.1662,0.6821,0.7923
13,0.221,0.6004,0.8472
14,0.3511,0.639,0.8093
15,0.2103,0.5354,0.8758
16,0.0952,0.4762,0.8819
17,0.1038,0.4622,0.8675
18,0.2113,0.5199,0.8363
19,0.1819,0.4133,0.8882
20,0.1439,0.4002,0.8918
21,0.1749,0.414,0.8754
22,0.2387,0.4548,0.8533
23,0.0882,0.4009,0.8765
24,0.1588,0.3873,0.8618
25,0.1003,0.305,0.9148
26,0.1699,0.3186,0.9118
27,0.1644,0.3027,0.9167
28,0.1158,0.2936,0.9161
29,0.159,0.2841,0.9185
30,0.0847,0.3093,0.8983
31,0.1136,0.3279,0.8901
32,0.1108,0.282,0.9134
33,0.0595,0.2643,0.9185
34,0.0645,0.2549,0.9167
35,0.1326,0.2754,0.9153
36,0.1579,0.2421,0.9292
37,0.0637,0.2396,0.9257
38,0.0948,0.2701,0.9145
39,0.0678,0.2243,0.9305
40,0.1028,0.2137,0.9361
41,0.0594,0.2026,0.9388
42,0.13,0.2026,0.9419
43,0.0453,0.243,0.9245
44,0.1232,0.2443,0.9184
45,0.0643,0.1955,0.9395
46,0.0535,0.186,0.9432
47,0.051,0.2,0.9391
48,0.1522,0.2006,0.9412
49,0.092,0.1878,0.9458
50,0.0478,0.1969,0.9431
51,0.0915,0.188,0.9431
52,0.0583,0.1762,0.9465
53,0.1103,0.2035,0.9334
54,0.1222,0.1946,0.9409
55,0.0757,0.1726,0.9474
56,0.0464,0.1791,0.9432
57,0.044,0.1756,0.945
58,0.0335,0.19,0.9406
59,0.1408,0.1703,0.9491
60,0.0809,0.1774,0.9488
61,0.0371,0.1893,0.9404
62,0.0503,0.1754,0.9455
63,0.1304,0.1562,0.9548
64,0.0685,0.1585,0.9513
65,0.0491,0.1614,0.9507
66,0.1294,0.1708,0.9506
67,0.0624,0.1644,0.9487
68,0.0584,0.1389,0.9576
69,0.0498,0.1389,0.958
70,0.0479,0.1328,0.9605
71,0.0428,0.1334,0.9583
72,0.0403,0.134,0.9612
73,0.0763,0.1324,0.9584
74,0.0279,0.1565,0.9481
75,0.036,0.1262,0.9616
76,0.0383,0.14,0.9571
77,0.0351,0.1316,0.9586
78,0.0371,0.1321,0.9601
79,0.038,0.1504,0.952
80,0.0438,0.1378,0.9566
81,0.0303,0.1187,0.9622
82,0.0293,0.1446,0.9539
83,0.0439,0.1267,0.9575
84,0.0796,0.1506,0.9516
85,0.0372,0.1221,0.9623
86,0.0797,0.1203,0.9633
87,0.0338,0.1217,0.9615
88,0.0266,0.1233,0.9622
89,0.0408,0.1492,0.957
90,0.036,0.1234,0.9627
91,0.1353,0.1233,0.9631
92,0.0413,0.1141,0.964
93,0.0267,0.1067,0.9682
94,0.0877,0.1355,0.9564
95,0.0305,0.129,0.957
96,0.0346,0.1366,0.9582
97,0.0338,0.1088,0.967
98,0.0296,0.1056,0.967
99,0.0938,0.1131,0.9638
100,0.0337,0.1,0.971
101,0.0373,0.1036,0.9684
102,0.0286,0.108,0.967
103,0.0345,0.0999,0.9678
104,0.0233,0.099,0.9701
105,0.0795,0.1305,0.9589
106,0.035,0.1208,0.9611
107,0.0421,0.1132,0.9639
108,0.0329,0.1016,0.9692
109,0.0284,0.1005,0.9697
110,0.0334,0.0974,0.9699
111,0.0394,0.1102,0.9666
112,0.0279,0.1103,0.9665
113,0.0306,0.1027,0.9682
114,0.1596,0.1199,0.9631
115,0.0314,0.1207,0.961
116,0.0445,0.0936,0.9713
117,0.0396,0.0897,0.9731
118,0.0275,0.0954,0.9702
119,0.036,0.1021,0.9677
120,0.0279,0.0891,0.9734
121,0.0306,0.0885,0.9724
122,0.0381,0.0974,0.9676
123,0.0347,0.0946,0.9696
124,0.0244,0.0941,0.9712
125,0.0316,0.0851,0.9734
126,0.0297,0.0815,0.9762
127,0.0283,0.0847,0.9736
128,0.0354,0.0906,0.9717
129,0.0529,0.0844,0.9756
130,0.0455,0.1161,0.9626
131,0.0373,0.0928,0.9703
132,0.1256,0.0811,0.9775
133,0.0321,0.0868,0.9744
134,0.0269,0.0906,0.972
135,0.0291,0.0851,0.973
136,0.0351,0.0807,0.9753
137,0.0254,0.0791,0.9756
138,0.0296,0.0814,0.9748
139,0.1272,0.0909,0.9716
140,0.0286,0.0908,0.9721
141,0.0273,0.0954,0.9699
142,0.035,0.0764,0.9779
143,0.0953,0.0813,0.9772
144,0.0234,0.0837,0.9761
145,0.033,0.0825,0.9753
146,0.0232,0.0799,0.9756
147,0.0247,0.0815,0.9746
148,0.0271,0.0739,0.9768
149,0.0206,0.072,0.9778
150,0.0207,0.083,0.9726
151,0.0296,0.0784,0.9754
152,0.0241,0.0832,0.9737
153,0.0181,0.0662,0.9802
154,0.167,0.0812,0.9782
155,0.0341,0.0827,0.9759
