Epoch,Training loss,Test loss,Test acc
1,0.7483,2.2146,0.2633
2,0.6146,1.9662,0.3627
3,0.4709,1.6855,0.5087
4,0.3899,1.4088,0.4723
5,0.2062,1.235,0.6076
6,0.2724,1.1185,0.6261
7,0.2636,0.9542,0.6847
8,0.1391,0.6922,0.8226
9,0.2469,0.7808,0.7325
10,0.1474,0.5514,0.8406
11,0.1173,0.5412,0.8498
12,0.0773,0.471,0.8717
13,0.1438,0.5834,0.8028
14,0.1025,0.5541,0.8261
15,0.0515,0.4322,0.8622
16,0.1644,0.4846,0.8272
17,0.1383,0.4054,0.8803
18,0.1747,0.4151,0.8763
19,0.0586,0.4652,0.8416
20,0.0571,0.4523,0.8445
21,0.1053,0.3963,0.8692
22,0.0753,0.3108,0.8984
23,0.0667,0.2523,0.9278
24,0.1301,0.2807,0.9136
25,0.0695,0.2929,0.9005
26,0.0457,0.2419,0.9281
27,0.1252,0.2562,0.9237
28,0.1671,0.2419,0.9327
29,0.08,0.2417,0.9282
30,0.0336,0.2143,0.9399
31,0.139,0.2619,0.9151
32,0.0486,0.2693,0.9109
33,0.0821,0.1951,0.9423
34,0.0648,0.1954,0.9433
35,0.0241,0.1751,0.9504
36,0.0654,0.2138,0.9315
37,0.114,0.1919,0.9416
38,0.0727,0.1945,0.9398
39,0.0399,0.2276,0.9232
40,0.1067,0.2086,0.9377
41,0.0272,0.2043,0.9336
42,0.0307,0.1802,0.9421
43,0.0278,0.176,0.9448
44,0.0349,0.1748,0.9445
45,0.0504,0.1582,0.9493
46,0.0267,0.1658,0.9499
47,0.0259,0.1629,0.9476
48,0.0262,0.1627,0.9501
49,0.0914,0.1598,0.952
50,0.0286,0.1359,0.9587
51,0.0267,0.1426,0.9583
52,0.0819,0.1355,0.9566
53,0.0279,0.1253,0.9632
54,0.018,0.1359,0.9587
55,0.0175,0.1563,0.9487
56,0.0201,0.1384,0.957
57,0.0875,0.124,0.961
58,0.0241,0.1408,0.9546
59,0.0216,0.1564,0.9493
60,0.1906,0.1356,0.9598
61,0.023,0.1257,0.9638
62,0.023,0.1496,0.952
63,0.0277,0.1707,0.9394
64,0.024,0.105,0.9688
65,0.0173,0.1101,0.9653
66,0.0186,0.1034,0.9685
67,0.0168,0.1098,0.9655
68,0.0163,0.1187,0.9616
69,0.0158,0.1115,0.9654
70,0.0133,0.1112,0.9632
71,0.0786,0.122,0.9603
72,0.0183,0.1123,0.9654
73,0.0167,0.1113,0.9663
74,0.0146,0.1016,0.9688
75,0.0712,0.1105,0.9658
76,0.0416,0.1084,0.9657
77,0.0164,0.109,0.9639
78,0.0197,0.1024,0.9657
79,0.042,0.1033,0.9664
80,0.0187,0.1104,0.9667
81,0.0816,0.1081,0.9665
82,0.0176,0.1105,0.9647
83,0.019,0.1049,0.9673
84,0.0202,0.0988,0.968
85,0.0182,0.0901,0.9714
86,0.0121,0.1124,0.9625
87,0.0172,0.0916,0.9695
88,0.0165,0.0931,0.9692
89,0.0144,0.0864,0.9708
90,0.1585,0.1312,0.9577
91,0.0218,0.1202,0.9633
92,0.0212,0.0942,0.9725
93,0.0135,0.0958,0.9707
94,0.0152,0.0899,0.9711
95,0.0161,0.1162,0.9627
96,0.0108,0.0921,0.9719
97,0.014,0.1019,0.9677
98,0.0179,0.0824,0.9715
99,0.0147,0.1132,0.9637
100,0.0123,0.0987,0.9676
101,0.0886,0.1314,0.9572
102,0.133,0.1073,0.9679
103,0.0208,0.0927,0.9716
104,0.0184,0.0842,0.9752
105,0.0146,0.0964,0.9709
106,0.017,0.0859,0.9736
107,0.0207,0.0942,0.971
108,0.0158,0.0775,0.9732
109,0.0155,0.1206,0.959
110,0.0106,0.086,0.9714
111,0.0142,0.0829,0.9726
112,0.0111,0.0756,0.974
113,0.0119,0.0788,0.9743
114,0.0092,0.0775,0.9748
115,0.0135,0.0861,0.9718
116,0.0126,0.0802,0.9731
117,0.0098,0.0736,0.9759
118,0.0125,0.0709,0.9764
119,0.011,0.0766,0.9761
120,0.0137,0.0732,0.9768
121,0.1729,0.1271,0.9572
122,0.0191,0.0852,0.9706
123,0.0127,0.0827,0.974
124,0.0135,0.0748,0.9755
125,0.0115,0.087,0.9707
126,0.0128,0.0775,0.9747
127,0.0549,0.0762,0.9755
128,0.0119,0.0733,0.9764
129,0.0096,0.0722,0.9767
130,0.011,0.088,0.9725
131,0.0108,0.0682,0.9777
132,0.0106,0.0791,0.9727
133,0.0095,0.0738,0.9753
134,0.0098,0.0742,0.9759
135,0.0079,0.0672,0.978
136,0.01,0.0676,0.9775
137,0.007,0.0729,0.9755
138,0.0089,0.0699,0.9763
139,0.0095,0.0735,0.9762
140,0.1058,0.0881,0.9717
141,0.0093,0.075,0.9762
142,0.0144,0.0683,0.9777
143,0.0076,0.0769,0.9764
144,0.0122,0.0685,0.9786
145,0.009,0.0654,0.9786
146,0.0079,0.065,0.9791
147,0.0093,0.0735,0.976
148,0.0591,0.081,0.9738
149,0.0125,0.0619,0.9778
150,0.0085,0.0619,0.9794
151,0.0086,0.0697,0.9768
152,0.0096,0.0748,0.9759
153,0.0823,0.0728,0.9765
154,0.0097,0.0648,0.9788
155,0.0122,0.0708,0.9774
156,0.012,0.0717,0.9753
157,0.0101,0.0639,0.9802
158,0.0081,0.0691,0.9775
159,0.0111,0.0712,0.9772
160,0.0081,0.0652,0.9794
161,0.0082,0.0756,0.9753
162,0.0098,0.0659,0.9782
163,0.0105,0.0591,0.9807
164,0.008,0.0627,0.9766
165,0.0116,0.0646,0.9782
166,0.0086,0.0644,0.9778
167,0.0104,0.0608,0.9791
168,0.007,0.0656,0.9792
169,0.0075,0.0591,0.9798
170,0.0103,0.0614,0.9785
171,0.0093,0.0617,0.9792
172,0.009,0.0723,0.975
173,0.0057,0.0718,0.9762
174,0.1673,0.102,0.9673
175,0.0165,0.0681,0.9782
176,0.0103,0.0781,0.975
177,0.0111,0.0705,0.976
178,0.0092,0.0678,0.9782
179,0.0082,0.0613,0.9801
180,0.0095,0.0581,0.9804
181,0.0074,0.0652,0.978
182,0.0093,0.055,0.9807
183,0.008,0.0604,0.979
184,0.0079,0.0642,0.9789
185,0.0972,0.0745,0.976
186,0.0084,0.071,0.9761
187,0.0086,0.0717,0.9754
188,0.0088,0.0635,0.9789
189,0.0102,0.0647,0.9777
190,0.0068,0.06,0.9803
191,0.0101,0.0639,0.9788
192,0.0068,0.0563,0.9813
193,0.0066,0.0568,0.9811
194,0.0065,0.0613,0.9794
195,0.0075,0.0621,0.98
196,0.0061,0.0616,0.9786
197,0.0073,0.0705,0.9762
198,0.0102,0.0629,0.9786
199,0.0994,0.0882,0.9723
200,0.0074,0.0738,0.9765
201,0.0091,0.0665,0.9777
202,0.0102,0.0573,0.9813
203,0.0074,0.0608,0.9803
204,0.0087,0.0554,0.9819
205,0.0079,0.055,0.9801
206,0.011,0.059,0.9796
207,0.0064,0.061,0.9802
208,0.0075,0.0653,0.9782
209,0.0098,0.0531,0.982
210,0.0071,0.054,0.9821
211,0.0067,0.0535,0.9826
212,0.0095,0.0587,0.9805
213,0.0068,0.0682,0.977
214,0.0092,0.0593,0.9799
215,0.0072,0.0545,0.981
216,0.0764,0.064,0.9783
217,0.0103,0.0525,0.9821
218,0.0075,0.0536,0.9821
219,0.0062,0.0527,0.9821
220,0.007,0.0567,0.9815
221,0.0057,0.0658,0.9778
222,0.0123,0.0668,0.9763
223,0.0079,0.0525,0.9805
224,0.0059,0.0532,0.9819
225,0.0061,0.0514,0.982
226,0.0075,0.0492,0.9822
227,0.0061,0.0529,0.9807
228,0.0048,0.0493,0.9833
229,0.0055,0.059,0.9804
230,0.0068,0.0539,0.9831
231,0.012,0.0538,0.9816
232,0.0994,0.0551,0.9818
233,0.0071,0.0563,0.9817
234,0.0112,0.0522,0.9834
235,0.0056,0.0564,0.9818
236,0.006,0.0582,0.9811
237,0.0077,0.063,0.979
238,0.0075,0.0545,0.9823
239,0.0075,0.0511,0.983
240,0.0051,0.0557,0.981
241,0.0075,0.0568,0.9801
242,0.0072,0.0505,0.9826
243,0.0064,0.0538,0.9813
244,0.0063,0.0599,0.979
245,0.1066,0.0601,0.9806
246,0.0086,0.0592,0.9815
247,0.0089,0.0557,0.9808
248,0.0068,0.052,0.9826
249,0.0081,0.0517,0.9825
250,0.0066,0.056,0.9807
