Epoch,Training loss,Test loss,Test acc
1,0.1007,2.0848,0.287
2,0.0717,1.525,0.5612
3,0.0299,1.4169,0.5233
4,0.0613,1.2966,0.4717
5,0.0297,0.8246,0.6861
6,0.022,0.6777,0.7536
7,0.037,0.5903,0.8102
8,0.0137,0.3637,0.8951
9,0.0103,0.2784,0.9225
10,0.0126,0.2589,0.9213
11,0.0246,0.243,0.9348
12,0.0071,0.2344,0.9325
13,0.0165,0.3097,0.89
14,0.0203,0.4592,0.8284
15,0.012,0.2984,0.8885
16,0.0213,0.2067,0.9371
17,0.007,0.2588,0.9146
18,0.0048,0.1755,0.945
19,0.0146,0.1864,0.9415
20,0.0142,0.1512,0.9509
21,0.0121,0.1654,0.9443
22,0.0056,0.1454,0.9525
23,0.0301,0.154,0.9554
24,0.0047,0.1635,0.9467
25,0.0046,0.1467,0.9536
26,0.0109,0.1401,0.9534
27,0.0033,0.1279,0.9581
28,0.0036,0.1281,0.9595
29,0.0119,0.1173,0.9612
30,0.01,0.1632,0.9441
31,0.0045,0.1004,0.966
32,0.0024,0.1102,0.965
33,0.0021,0.1098,0.9651
34,0.0022,0.0878,0.9707
35,0.0132,0.1045,0.9654
36,0.0025,0.0989,0.9661
37,0.0142,0.0976,0.9658
38,0.0057,0.1357,0.9535
39,0.0113,0.1109,0.9622
40,0.0029,0.0897,0.9685
41,0.0019,0.0856,0.9721
42,0.0022,0.0821,0.9721
43,0.0031,0.0846,0.9702
44,0.0086,0.0912,0.9696
45,0.0018,0.0942,0.971
46,0.0018,0.0839,0.9721
47,0.0086,0.0924,0.9693
48,0.0018,0.0768,0.9746
49,0.002,0.068,0.9774
50,0.0108,0.0908,0.9691
51,0.002,0.0813,0.9731
52,0.0062,0.0975,0.9674
53,0.0023,0.0712,0.9762
54,0.0019,0.0701,0.9775
55,0.0058,0.1055,0.9631
56,0.0021,0.0845,0.9695
57,0.0014,0.0827,0.972
58,0.0029,0.0749,0.9729
59,0.0018,0.0669,0.9778
60,0.0124,0.1028,0.9631
61,0.0018,0.0825,0.9716
62,0.002,0.0738,0.9745
63,0.0062,0.0644,0.9786
64,0.002,0.0833,0.9713
65,0.0018,0.083,0.9698
66,0.0096,0.0754,0.9733
67,0.0014,0.0612,0.9789
68,0.0153,0.0966,0.9679
69,0.002,0.0648,0.9797
70,0.0016,0.0685,0.9763
71,0.0017,0.0675,0.9761
72,0.0018,0.0831,0.9724
73,0.0019,0.0625,0.9802
74,0.0014,0.0838,0.9731
75,0.0011,0.0712,0.9768
76,0.0101,0.0779,0.9748
