Wall time,Step,Value
1621232840.0732505,19,0.2012999951839447
1621232943.3289485,25,0.34040001034736633
1621233220.150317,41,0.41609999537467957
1621233254.3411486,43,0.33959999680519104
1621233304.6415513,46,0.28600001335144043
1621233493.1758883,57,0.3898000121116638
1621233754.6816251,72,0.45739999413490295
1621233805.0084748,75,0.44190001487731934
1621234150.1660042,95,0.38449999690055847
1621234356.4698286,107,0.48739999532699585
1621234700.623873,127,0.46799999475479126
1621235200.9344532,156,0.5658000111579895
1621235251.793473,159,0.5539000034332275
1621235405.9580297,168,0.5270000100135803
1621235678.3771658,184,0.5253000259399414
1621235711.8584063,186,0.5627999901771545
1621236468.9671774,230,0.6148999929428101
1621236555.8641038,235,0.534600019454956
1621236811.8041368,250,0.5206999778747559
1621236914.7532427,256,0.6176000237464905
1621237002.0949068,261,0.6194999814033508
1621237122.0024183,268,0.6057999730110168
1621237224.2668805,274,0.6507999897003174
1621237823.3946886,309,0.5805000066757202
1621237857.4776773,311,0.641700029373169
1621237995.4394019,319,0.582099974155426
1621238353.8477314,340,0.6035000085830688
1621238494.9872558,348,0.6672999858856201
1621238834.439699,368,0.6391000151634216
1621239749.1138046,422,0.6485000252723694
1621239766.4384773,423,0.6711000204086304
1621240054.4490557,440,0.6546000242233276
1621240105.9258747,443,0.6464999914169312
1621240156.9224691,446,0.6456999778747559
1621240415.282073,461,0.656499981880188
1621240466.822794,464,0.6255000233650208
1621240483.4981644,465,0.6822999715805054
1621240657.8628347,475,0.6798999905586243
1621240986.6696699,494,0.6546000242233276
1621241346.2491927,515,0.6581000089645386
1621241641.2724712,532,0.6671000123023987
1621241726.9504428,537,0.6949999928474426
1621242190.9670076,564,0.6962000131607056
1621242361.481134,574,0.6984000205993652
1621242463.1568673,580,0.6735000014305115
1621242582.44339,587,0.6808000206947327
1621242599.5173936,588,0.6797000169754028
1621243161.8185961,621,0.6759999990463257
1621243195.8697443,623,0.6585999727249146
1621243400.6330135,635,0.6524999737739563
1621243518.6061337,642,0.6682000160217285
1621243535.0636344,643,0.708899974822998
1621243568.7817938,645,0.713699996471405
1621243619.4958508,648,0.7092000246047974
1621243653.448945,650,0.7184000015258789
1621243860.3961458,662,0.6708999872207642
1621244032.8080506,672,0.7049000263214111
1621244761.8535092,715,0.70660001039505
1621244897.054478,723,0.6486999988555908
1621245029.9407082,731,0.7016000151634216
1621245178.632758,740,0.6854000091552734
1621245397.0129673,753,0.6862000226974487
1621245464.6197393,757,0.6980999708175659
1621245616.2754455,766,0.7044000029563904
1621245682.5906198,770,0.7060999870300293
1621245716.5844193,772,0.7184000015258789
