Epoch,Training loss,Test loss,Test acc
192,0.0228,0.0364,0.9876
193,0.0163,0.0367,0.9876
194,0.0207,0.0369,0.9876
195,0.0172,0.0363,0.9881
196,0.0258,0.0375,0.9869
197,0.0193,0.0367,0.987
198,0.0209,0.0365,0.9876
199,0.018,0.0364,0.988
200,0.02,0.037,0.9871
201,0.0194,0.0356,0.9879
202,0.0183,0.0362,0.988
203,0.0197,0.0363,0.9875
204,0.019,0.0363,0.9877
205,0.0194,0.0358,0.988
206,0.0156,0.036,0.9878
207,0.0171,0.0363,0.988
208,0.0175,0.036,0.9879
209,0.0165,0.0362,0.9877
210,0.0189,0.0371,0.9873
211,0.0164,0.0361,0.9877
212,0.0182,0.0357,0.9882
213,0.0126,0.0351,0.9883
214,0.0172,0.0355,0.9881
215,0.0231,0.0367,0.9876
216,0.0188,0.0357,0.9877
217,0.0176,0.035,0.9887
218,0.0159,0.0354,0.9881
219,0.0157,0.0352,0.988
220,0.0218,0.0358,0.9881
221,0.0256,0.0648,0.9794
222,1.298,0.7485,0.84
223,0.516,0.3017,0.8961
224,0.2022,0.1271,0.9682
225,0.1015,0.0989,0.9721
226,0.0822,0.0874,0.974
227,0.0687,0.0797,0.9767
228,0.0627,0.0727,0.9772
229,0.0615,0.0688,0.9788
230,0.0485,0.0659,0.9796
231,0.0531,0.0626,0.9804
232,0.0479,0.0601,0.9815
233,0.0503,0.0577,0.9818
234,0.0401,0.0558,0.9825
235,0.0384,0.054,0.9833
236,0.0434,0.0514,0.9838
237,0.0409,0.0501,0.9844
238,0.0377,0.0489,0.9848
239,0.0383,0.048,0.9847
240,0.0317,0.0472,0.9852
241,0.0336,0.0462,0.9851
242,0.0343,0.0459,0.9852
243,0.0289,0.0446,0.9858
244,0.0333,0.0441,0.9861
245,0.0275,0.043,0.9859
246,0.0314,0.0424,0.9863
247,0.0286,0.0426,0.9861
248,0.0243,0.0413,0.9869
249,0.0298,0.0412,0.9866
250,0.028,0.0419,0.9862
251,0.0268,0.0405,0.9864
252,0.0271,0.0402,0.9861
253,0.0255,0.0406,0.9869
254,0.0239,0.0402,0.987
255,0.0242,0.0389,0.9872
256,0.0265,0.0396,0.9867
257,0.024,0.0378,0.9878
258,0.0258,0.0374,0.9872
259,0.0233,0.037,0.9873
260,0.0249,0.0369,0.9878
261,0.0195,0.0363,0.988
262,0.0232,0.0369,0.9876
263,0.0255,0.037,0.9875
264,0.0209,0.0367,0.9876
265,0.0232,0.0363,0.9879
266,0.0228,0.036,0.9883
267,0.02,0.0356,0.9876
268,0.0218,0.036,0.9873
269,0.0194,0.0355,0.9875
270,0.0218,0.0352,0.9877
271,0.0171,0.0356,0.9876
272,0.0177,0.0346,0.9881
273,0.0188,0.036,0.9878
274,0.0172,0.0351,0.988
275,0.0212,0.0356,0.9881
276,0.0181,0.0347,0.9879
277,0.0211,0.0345,0.9884
278,0.017,0.0347,0.9881
279,0.0198,0.0333,0.9887
280,0.0194,0.0347,0.9875
281,0.0176,0.0343,0.9882
282,0.0171,0.0346,0.9884
283,0.0172,0.0341,0.9883
284,0.0213,0.0337,0.9886
285,0.016,0.0337,0.9885
286,0.0195,0.0335,0.9885
287,0.0168,0.0344,0.9882
288,0.016,0.0335,0.9886
289,0.0201,0.0342,0.9883
290,0.0151,0.0345,0.9885
291,0.016,0.033,0.9889
292,0.0151,0.0331,0.9885
293,0.0152,0.0338,0.9885
294,0.0178,0.0322,0.9885
295,0.0163,0.033,0.9885
296,0.0222,0.0432,0.9861
297,0.0254,0.0389,0.9876
298,0.0197,0.0321,0.9888
299,0.0156,0.0324,0.9887
300,0.014,0.0321,0.9891
301,0.013,0.0323,0.9892
302,0.0138,0.0324,0.9888
303,0.0146,0.0324,0.989
304,0.0169,0.0321,0.989
305,0.0168,0.0328,0.989
306,0.0151,0.0321,0.9888
307,0.0153,0.0328,0.9889
308,0.0158,0.0318,0.9893
309,0.0162,0.0323,0.9888
310,0.0169,0.0317,0.989
311,0.0139,0.031,0.9893
312,0.0178,0.031,0.9897
313,0.015,0.0315,0.9895
314,0.0149,0.0308,0.9899
315,0.0137,0.0314,0.9899
316,0.0152,0.0311,0.9897
317,0.0165,0.0304,0.9895
318,0.0132,0.031,0.9896
319,0.0128,0.0312,0.9897
320,0.0133,0.0315,0.9896
321,0.0128,0.0314,0.9891
322,0.0131,0.0306,0.9894
323,0.0135,0.031,0.9889
324,0.011,0.0316,0.9895
325,0.0139,0.031,0.9897
326,0.0134,0.0317,0.9889
327,0.0094,0.0323,0.9891
328,0.0134,0.0318,0.9889
329,0.0193,0.0448,0.9865
330,0.0531,0.5946,0.8944
331,7.5305,2.1276,0.4334
332,1.8382,1.3694,0.6494
333,1.1135,0.6851,0.885
334,0.5402,0.3727,0.8989
335,0.5232,0.2805,0.9329
336,0.2719,0.2269,0.935
337,0.3009,0.2332,0.927
338,0.1894,0.168,0.9517
339,0.1925,0.1571,0.9531
340,0.1395,0.141,0.958
341,0.1335,0.1306,0.9604
342,0.1202,0.1271,0.9604
343,0.1236,0.1254,0.9612
344,0.1503,0.1554,0.9525
345,0.1228,0.1095,0.9664
346,0.097,0.1029,0.9688
347,0.0866,0.0995,0.9692
348,0.0868,0.0961,0.9695
349,0.106,0.0951,0.9714
350,0.0822,0.0899,0.9716
351,0.0944,0.0926,0.9713
352,0.0778,0.0853,0.9727
353,0.0733,0.0839,0.973
354,0.0709,0.0813,0.9736
355,0.0613,0.0788,0.9742
356,0.0768,0.0819,0.9736
357,0.0658,0.0774,0.9742
358,0.0691,0.0741,0.9757
359,0.0568,0.0722,0.9763
360,0.0557,0.0724,0.9755
361,0.0577,0.0707,0.9762
362,0.0533,0.0694,0.9763
363,0.0571,0.0695,0.9771
364,0.1312,0.1383,0.9537
365,0.0744,0.0671,0.9777
366,0.0523,0.0653,0.9772
367,0.057,0.0633,0.9778
368,0.0513,0.0629,0.9787
369,0.045,0.0614,0.979
370,0.0505,0.06,0.9795
371,0.0455,0.0596,0.9797
372,0.0485,0.0664,0.9781
373,0.0432,0.0591,0.9798
374,0.045,0.0569,0.9805
375,0.0373,0.0572,0.9806
376,0.0473,0.0558,0.9811
377,0.0387,0.0562,0.9819
378,0.0391,0.0545,0.9819
379,0.0407,0.0536,0.9815
380,0.0432,0.0535,0.9818
381,0.0429,0.0533,0.9819
382,0.0409,0.0525,0.9821
383,0.0906,0.1298,0.9609
384,0.2032,0.0641,0.9802
385,0.0501,0.0551,0.9819
386,0.0377,0.0542,0.9824
387,0.0424,0.0533,0.9826
388,0.0354,0.0524,0.9819
389,0.0333,0.0514,0.9823
390,0.0344,0.0508,0.9831
391,0.0434,0.0499,0.9829
392,0.0319,0.051,0.9831
393,0.0367,0.0499,0.9831
394,0.0322,0.0489,0.984
395,0.0327,0.0485,0.9844
396,0.0346,0.0489,0.9838
397,0.0394,0.0471,0.9853
398,0.036,0.0471,0.9843
399,0.0296,0.0468,0.9844
400,0.0313,0.0469,0.9843
401,0.0271,0.0472,0.9843
402,0.0361,0.0462,0.9849
403,0.0337,0.0457,0.9852
404,0.025,0.0451,0.9854
405,0.0276,0.0456,0.9861
406,0.0279,0.0455,0.9846
407,0.0312,0.0454,0.9846
408,0.0311,0.0453,0.9858
409,0.0307,0.0444,0.9863
410,0.0273,0.0435,0.9855
411,0.0266,0.044,0.9854
412,0.0291,0.0438,0.985
413,0.0336,0.0431,0.9857
414,0.032,0.0422,0.9856
415,0.0295,0.0431,0.9862
416,0.0273,0.0422,0.986
417,0.0262,0.0422,0.9865
418,0.0231,0.0422,0.9858
419,0.0218,0.0419,0.9857
420,0.0236,0.0422,0.9858
421,0.0273,0.0417,0.9862
422,0.0238,0.0411,0.9864
423,0.0224,0.0413,0.9868
