Epoch,Training loss,Test loss,Test acc
1,2.2953,2.2341,0.309
2,2.2159,2.1038,0.5278
3,2.0635,1.783,0.6956
4,1.8002,1.3235,0.7527
5,1.4969,0.9849,0.7945
6,1.3241,0.7915,0.8213
7,1.1329,0.6387,0.855
8,1.0593,0.5681,0.8658
9,0.9598,0.4965,0.8768
10,0.8916,0.453,0.8843
11,0.8464,0.4252,0.8903
12,0.7939,0.393,0.8976
13,0.7721,0.3634,0.9033
14,0.7254,0.3506,0.9066
15,0.7053,0.3269,0.9082
16,0.6946,0.319,0.9132
17,0.6625,0.3014,0.9168
18,0.6397,0.2836,0.9197
19,0.6348,0.2797,0.9233
20,0.5986,0.2628,0.927
21,0.6234,0.26,0.926
22,0.5544,0.2467,0.9308
23,0.5703,0.2363,0.9325
24,0.5469,0.2295,0.933
25,0.5434,0.2224,0.9343
26,0.5171,0.2181,0.9338
27,0.5263,0.2145,0.937
28,0.492,0.2036,0.9392
29,0.5238,0.2074,0.9389
30,0.4899,0.2005,0.942
31,0.493,0.1971,0.9421
32,0.4868,0.1917,0.9436
33,0.4486,0.1861,0.9436
34,0.4811,0.1841,0.9447
35,0.4665,0.1797,0.9464
36,0.45,0.1763,0.9459
37,0.445,0.1726,0.9476
38,0.4416,0.17,0.9491
39,0.4353,0.1656,0.9493
40,0.4319,0.1621,0.9492
41,0.4245,0.1588,0.9509
42,0.4076,0.1579,0.9506
43,0.406,0.1569,0.9525
44,0.409,0.1535,0.9532
45,0.4291,0.1544,0.9533
46,0.4019,0.1508,0.9548
47,0.4133,0.1492,0.9552
48,0.4054,0.1458,0.956
49,0.3784,0.1434,0.9557
50,0.3797,0.1412,0.9557
51,0.4088,0.1396,0.9574
52,0.3652,0.137,0.9569
53,0.3892,0.1368,0.9562
54,0.39,0.1368,0.9578
55,0.3628,0.1334,0.9583
56,0.3662,0.1328,0.9587
57,0.3484,0.1335,0.9595
58,0.3552,0.1296,0.9593
59,0.3695,0.1303,0.9593
60,0.3573,0.1298,0.9593
61,0.3661,0.1305,0.9592
62,0.3578,0.1282,0.9608
63,0.3323,0.1223,0.9622
64,0.3726,0.1245,0.9618
65,0.3377,0.1217,0.9618
